date,close,ema_20,ema_50,ema_200,bull_regime,bear_regime,neutral_regime,regime
2025-12-01,26175.75,25959.155555465277,25653.325014215865,24964.132902320252,True,False,False,BULL
2025-12-02,26032.19921875,25966.112094825727,25668.18282615838,24974.76042785687,True,False,False,BULL
2025-12-03,25986.0,25968.0061810328,25680.646244740405,24984.822513151827,True,False,False,BULL
2025-12-04,26033.75,25974.267497124918,25694.493450829017,24995.259602573205,True,False,False,BULL
2025-12-05,26186.44921875,25994.47528013683,25713.78583388474,25007.11223556999,True,False,False,BULL
2025-12-08,25960.55078125,25991.244375480943,25723.46289064416,25016.599186273277,True,False,False,BULL
2025-12-09,25839.650390625,25976.80685311371,25728.019263192433,25024.78875049568,True,False,False,BULL
2025-12-10,25758.0,25955.968105198117,25729.19497836136,25032.084384819107,True,False,False,BULL
2025-12-11,25898.55078125,25950.499788631627,25735.83638239621,25040.7059410025,True,False,False,BULL
2025-12-12,26046.94921875,25959.6854486429,25748.036885782632,25050.71831192536,True,False,False,BULL
2025-12-15,26027.30078125,25966.125004129288,25758.98841109508,25060.435550426104,True,False,False,BULL
2025-12-16,25860.099609375,25956.027347486022,25762.953556125667,25068.392406734052,True,False,False,BULL
2025-12-17,25818.55078125,25942.93434117783,25765.133839463877,25075.856669167046,True,False,False,BULL
2025-12-18,25815.55078125,25930.80257356566,25767.11097443588,25083.21680958578,True,False,False,BULL
2025-12-19,25966.400390625,25934.192841857024,25774.926245658986,25092.004705914533,True,False,False,BULL
2025-12-22,26172.400390625,25956.87927507302,25790.513467030203,25102.754911732547,True,False,False,BULL
2025-12-23,26177.150390625,25977.857476554163,25805.67569932804,25113.445414010086,True,False,False,BULL
2025-12-24,26142.099609375,25993.499584441863,25818.868793839683,25123.6807791381,True,False,False,BULL
2025-12-26,26042.30078125,25998.14731747121,25827.63083256166,25132.82127667155,True,False,False,BULL
2025-12-29,25942.099609375,25992.809440509664,25832.119804201397,25140.87379739497,True,False,False,BULL
2025-12-30,25938.849609375,25987.67040897303,25836.305286757226,25148.813855225617,True,False,False,BULL
2025-12-31,26129.599609375,26001.18747567798,25847.8070248991,25158.57291745596,True,False,False,BULL
2026-01-01,26146.55078125,26015.031600018174,25859.522466324623,25168.40354296635,True,False,False,BULL
2026-01-02,26328.55078125,26044.8905696593,25877.9157335766,25179.94729658111,True,False,False,BULL
2026-01-05,26250.30078125,26064.453446953652,25892.51906877948,25190.597580010653,True,False,False,BULL
2026-01-06,26178.69921875,26075.333996648544,25903.741819758714,25200.429437112536,True,False,False,BULL
2026-01-07,26140.75,26081.564092205823,25913.03625819955,25209.785860623855,True,False,False,BULL
2026-01-08,25876.849609375,26062.067474793363,25911.61717393192,25216.423310860187,True,False,False,BULL
2026-01-09,25683.30078125,26025.99445636066,25902.663589905183,25221.06885782924,True,False,False,BULL
2026-01-12,25790.25,26003.54260337393,25898.25521383047,25226.73235178119,True,False,False,BULL
2026-01-13,25732.30078125,25977.71004888594,25891.747196866534,25231.762883417698,True,False,False,BULL
2026-01-14,25665.599609375,25947.985245122993,25882.878664023727,25236.079666760557,True,False,False,BULL
2026-01-16,25694.349609375,25923.829470289853,25875.485367762994,25240.63956668707,True,False,False,BULL
2026-01-19,25585.5,25891.607615976533,25864.113392556606,25244.071013784713,True,False,False,BULL
2026-01-20,25232.5,25828.835462074003,25839.34423990733,25243.955879319194,False,True,False,BEAR
2026-01-21,25157.5,25764.898751400287,25812.60525010704,25243.095621813532,False,True,False,BEAR
2026-01-22,25289.900390625,25719.66081227883,25792.107020323434,25243.561340906184,False,False,True,NEUTRAL
2026-01-23,25048.650390625,25655.75505783561,25762.951858374476,25241.621928465578,False,True,False,BEAR
2026-01-27,25175.400390625,25610.00699429174,25739.910624345088,25240.963007691047,False,True,False,BEAR
2026-01-28,25342.75,25584.553947216336,25724.335697900184,25241.97581358467,False,False,True,NEUTRAL
2026-01-29,25418.900390625,25568.777418017162,25712.357842712925,25243.736257137312,False,False,True,NEUTRAL
2026-01-30,25320.650390625,25545.14627255124,25696.996766160457,25244.501571898385,False,False,True,NEUTRAL
2026-02-02,25088.400390625,25501.64666474874,25673.130241629653,25242.948326313577,False,True,False,BEAR
2026-02-03,25727.55078125,25523.161342510764,25675.264380438297,25247.770241288068,False,False,True,NEUTRAL
2026-02-04,25776.0,25547.241214652597,25679.214796891698,25253.026258787693,False,False,True,NEUTRAL
2026-02-05,25642.80078125,25556.342125757114,25677.7867962783,25256.90461224503,False,False,True,NEUTRAL
2026-02-06,25693.69921875,25569.423753661198,25678.410812845817,25261.250827235133,False,False,True,NEUTRAL
2026-02-09,25867.30078125,25597.79299438394,25685.818262587156,25267.281175036278,False,False,True,NEUTRAL
2026-02-10,25935.150390625,25629.922270216422,25695.595993098443,25273.92663986801,False,False,True,NEUTRAL
2026-02-11,25953.849609375,25660.772492993427,25705.723585893604,25280.69204254967,False,False,True,NEUTRAL
2026-02-12,25807.19921875,25674.717895446433,25709.703022476206,25285.9309199248,False,False,True,NEUTRAL
2026-02-13,25471.099609375,25655.325677725345,25700.346025884002,25287.773394446693,False,False,True,NEUTRAL
2026-02-16,25682.75,25657.93751794198,25699.65598565326,25291.703509924835,False,False,True,NEUTRAL
2026-02-17,25725.400390625,25664.362553435603,25700.665570161957,25296.018901772597,False,False,True,NEUTRAL
2026-02-18,25819.349609375,25679.12322542983,25705.319846209528,25301.226172495008,False,False,True,NEUTRAL
2026-02-19,25454.349609375,25657.71621437699,25695.477876137586,25302.749788782374,False,False,True,NEUTRAL
2026-02-20,25571.25,25649.481336817276,25690.606194720425,25305.421432675088,False,False,True,NEUTRAL
2026-02-23,25713.0,25655.53073331087,25691.484383162762,25309.476940807675,False,False,True,NEUTRAL
2026-02-24,25424.650390625,25633.542129245547,25681.020305024027,25310.62294528347,False,False,True,NEUTRAL
2026-02-25,25482.5,25619.157164555498,25673.235195023084,25312.333164733387,False,False,True,NEUTRAL
2026-02-26,25496.55078125,25607.48036614545,25666.306394482963,25314.166175843005,False,False,True,NEUTRAL
2026-02-27,25178.650390625,25566.63941609588,25647.18262962579,25312.817760069694,False,True,False,BEAR
2026-03-02,24865.69921875,25499.883206824845,25616.536221356153,25308.368819360046,False,True,False,BEAR
2026-03-04,24480.5,25402.799091889145,25571.98578130297,25300.131318669897,False,True,False,BEAR
2026-03-05,24765.900390625,25342.14207272113,25540.374589511677,25294.815588042587,False,True,False,BEAR
2026-03-06,24450.44921875,25257.2189437715,25497.632418109257,25286.413932626743,False,True,False,BEAR
2026-03-09,24028.05078125,25140.15530924564,25440.001765683402,25273.892906244888,False,True,False,BEAR
2026-03-10,24261.599609375,25056.48333782939,25393.78991641641,25263.82033612678,False,True,False,BEAR
2026-03-11,23866.849609375,24943.1848875004,25333.90990437557,25249.920129890445,False,True,False,BEAR
2026-03-12,23639.150390625,24818.99112589322,25267.448746973587,25233.892570295764,False,True,False,BEAR
2026-03-13,23151.099609375,24660.144314796245,25184.45466314619,25213.168262226904,False,True,False,BEAR
2026-03-16,23408.80078125,24540.968740172793,25114.821177581634,25195.214356943554,False,True,False,BEAR
2026-03-17,23581.150390625,24449.55746878729,25054.67722515196,25179.154018970235,False,True,False,BEAR
2026-03-18,23777.80078125,24385.580641402787,25004.60363911659,25165.210205659587,False,True,False,BEAR
2026-03-19,23002.150390625,24253.82537942395,24926.076060744374,25143.687222425415,False,True,False,BEAR
2026-03-20,23114.5,24145.31820043119,24855.03386228381,25123.49630478934,False,True,False,BEAR
2026-03-23,22512.650390625,23989.826028068695,24763.175686924642,25097.517738479248,False,True,False,BEAR
2026-03-24,22912.400390625,23887.214062597868,24690.596263540345,25075.77527730657,False,True,False,BEAR
2026-03-25,23306.44921875,23831.903125088545,24636.315987274058,25058.170042893074,False,True,False,BEAR
2026-03-27,22819.599609375,23735.493266449157,24565.072207748603,25035.89571022125,False,True,False,BEAR
2026-03-30,22331.400390625,23601.770135418286,24477.477234528073,25008.98530903124,False,True,False,BEAR
2026-04-01,22679.400390625,23513.925397818926,24406.96441712011,24985.80535959436,False,True,False,BEAR
2026-04-02,22713.099609375,23437.65627510998,24340.538346228146,24963.19137202999,False,True,False,BEAR
2026-04-06,22968.25,23392.950915575697,24286.7231169643,24943.34120912422,False,True,False,BEAR
2026-04-07,23123.650390625,23367.303246532774,24241.112421813737,24925.234832820748,False,True,False,BEAR
2026-04-08,23997.349609375,23427.307662041556,24231.55309583575,24916.002144030244,False,True,False,BEAR
2026-04-09,23775.099609375,23460.430704644743,24213.6529591118,24904.649880003824,False,True,False,BEAR
2026-04-10,24050.599609375,23516.637267000006,24207.258710102516,24896.15186736075,False,True,False,BEAR
2026-04-13,23842.650390625,23547.686135916672,24192.96034463281,24885.669265602188,False,True,False,BEAR
2026-04-15,24231.30078125,23612.792292615082,24194.46389116682,24879.158136404654,False,True,False,BEAR
2026-04-16,24196.75,23668.407312366027,24194.55354249361,24872.368005694163,False,True,False,BEAR
2026-04-17,24353.55078125,23733.65907130736,24200.788728327192,24867.205645251935,False,True,False,BEAR
2026-04-20,24364.849609375,23793.77245588523,24207.222488368283,24862.20707773077,False,True,False,BEAR
2026-04-21,24576.599609375,23868.327422884257,24221.707865662665,24859.365212374,False,True,False,BEAR
2026-04-22,24378.099609375,23916.877154930993,24227.840875220012,24854.576499906347,False,True,False,BEAR
2026-04-23,24173.05078125,23941.27464315185,24225.692244083933,24847.795149471956,False,True,False,BEAR
2026-04-24,23897.94921875,23937.148412256436,24212.83957642378,24838.34394618119,False,True,False,BEAR
2026-04-27,24092.69921875,23951.962774779633,24208.128189848336,24830.924595659486,False,True,False,BEAR
2026-04-28,23995.69921875,23956.12815039586,24199.797641962126,24822.61389539173,False,True,False,BEAR
2026-04-29,24177.650390625,23977.22550660816,24198.929122301844,24816.19634808062,False,True,False,BEAR
2026-04-30,23997.55078125,23979.16124705024,24191.031932456677,24808.050621047478,False,True,False,BEAR
2026-05-04,24119.30078125,23992.50786935498,24188.218946134846,24801.197388810688,False,True,False,BEAR
2026-05-05,24032.80078125,23996.345289535457,24182.124116139363,24793.551651422025,False,True,False,BEAR
2026-05-06,24330.94921875,24028.212330413033,24187.96039467311,24788.94864214171,False,True,False,BEAR
2026-05-07,24326.650390625,24056.63500281417,24193.399218043774,24784.348659539555,False,True,False,BEAR
2026-05-08,24176.150390625,24068.01742070092,24192.72279343912,24778.296935470757,False,True,False,BEAR
2026-05-11,23815.849609375,24044.00143866988,24177.943452887586,24768.720345161346,False,True,False,BEAR
2026-05-12,23379.55078125,23980.72042367751,24146.63393635278,24754.89776243586,False,True,False,BEAR
2026-05-13,23412.599609375,23926.613679458227,24117.8482764713,24741.541561907892,False,True,False,BEAR
2026-05-14,23689.599609375,23904.040910878874,24101.054211094975,24731.074477803086,False,True,False,BEAR
2026-05-15,23643.5,23879.227490795172,24083.1109086991,24720.252841208032,False,True,False,BEAR
2026-05-18,23649.94921875,23857.391464886106,24066.124175759916,24709.60305391989,False,True,False,BEAR
2026-05-19,23618.0,23834.592277754095,24048.550678671294,24698.741331990343,False,True,False,BEAR
2026-05-20,23659.0,23817.869203682276,24033.274181468496,24688.39564709492,False,True,False,BEAR
2026-05-21,23654.69921875,23802.329205117298,24018.428104499144,24678.110110494476,False,True,False,BEAR
2026-05-22,23719.30078125,23794.421736177555,24006.69762123447,24668.56971915871,False,True,False,BEAR
2026-05-25,24031.69921875,23817.019591660646,24007.678076039,24662.232699254146,False,True,False,BEAR
2026-05-26,23913.69921875,23826.227175192966,24003.992630655117,24654.78460492077,False,True,False,BEAR
2026-05-27,23907.150390625,23833.934148091255,24000.194895751978,24647.345458509866,False,True,False,BEAR
2026-05-29,23547.75,23806.678514939704,23982.451958663663,24636.404210166485,False,True,False,BEAR
2026-06-01,23382.599609375,23766.290047743067,23958.928337122932,24623.92854249692,False,True,False,BEAR
2026-06-02,23483.55078125,23739.36249855325,23940.286080029877,24612.581500096454,False,True,False,BEAR
2026-06-03,23405.599609375,23707.57555672675,23919.31798314145,24600.571730039526,False,True,False,BEAR
2026-06-04,23416.55078125,23679.85891144325,23899.60162228296,24588.790427066495,False,True,False,BEAR
2026-06-05,23366.69921875,23650.034178805796,23878.70348881108,24576.63031554096,False,True,False,BEAR
2026-06-08,23123.0,23599.84044749096,23849.06805787731,24562.166332301746,False,True,False,BEAR
2026-06-09,23242.099609375,23565.76989147992,23825.26537362232,24549.03134003382,False,True,False,BEAR
2026-06-10,23214.94921875,23532.358398838973,23801.33140676458,24535.756891065823,False,True,False,BEAR
2026-06-11,23161.599609375,23497.048037937642,23776.243885298325,24522.083684282832,False,True,False,BEAR
2026-06-12,23622.900390625,23509.03397628882,23770.23041491898,24513.1365868335,False,True,False,BEAR
2026-06-15,23853.900390625,23541.87839670179,23773.511590436865,24506.577022692123,False,True,False,BEAR
2026-06-16,23989.150390625,23584.475729456382,23781.968013973656,24501.428498989964,False,True,False,BEAR
2026-06-17,24085.69921875,23632.2112998653,23793.879041611945,24497.291889236334,False,True,False,BEAR
2026-06-18,24168.0,23683.238795116224,23808.55045174481,24494.015353025028,False,True,False,BEAR
2026-06-19,24013.099609375,23714.654110759915,23816.571987338153,24489.230121744928,False,True,False,BEAR
2026-06-22,24102.900390625,23751.629946937544,23827.800552172932,24485.386044818362,False,True,False,BEAR
2026-06-23,23824.099609375,23758.531819550633,23827.65541716125,24478.80608028659,False,True,False,BEAR
2026-06-24,24021.650390625,23783.590731081527,23835.263063179438,24474.257267454137,False,True,False,BEAR
2026-06-25,24056.0,23809.534470978524,23843.91941364299,24470.09550359887,False,True,False,BEAR
2026-06-29,23946.25,23822.554997551997,23847.932377813853,24464.883110528233,False,True,False,BEAR
2026-06-30,23865.75,23826.66880730895,23848.631108095662,24458.921587040393,False,True,False,BEAR
2026-07-01,24005.849609375,23843.733645600958,23854.796539518382,24454.413408158154,False,True,False,BEAR
2026-07-02,24175.69921875,23875.349414472294,23867.38095831178,24451.640132641656,False,False,True,NEUTRAL
2026-07-03,24270.849609375,23913.016099701123,23883.203258353475,24449.841221962386,False,False,True,NEUTRAL
2026-07-06,24430.349609375,23962.2859577653,23904.65997800138,24449.647275568484,False,False,True,NEUTRAL
2026-07-07,24398.69921875,24003.849125478126,23924.03406587387,24449.140329729496,False,False,True,NEUTRAL
2026-07-08,23882.05078125,23992.249283170684,23922.38766255529,24443.497647655076,False,False,True,NEUTRAL
2026-07-09,23962.80078125,23989.444663940143,23923.972490739397,24438.71459425801,False,False,True,NEUTRAL
2026-07-10,24206.900390625,24010.154733148225,23935.06770249962,24436.407985266636,False,False,True,NEUTRAL
2026-07-13,24211.0,24029.282853800774,23945.8885769114,24434.165119741596,False,False,True,NEUTRAL
2026-07-14,24052.05078125,24031.451227843558,23950.051800610952,24430.36298702029,False,False,True,NEUTRAL
2026-07-15,24078.5,24035.93206328703,23955.088984900718,24426.861862771333,False,False,True,NEUTRAL
2026-07-16,24072.75,24039.43853345017,23959.703142355593,24423.338361649232,False,False,True,NEUTRAL
2026-07-17,24334.30078125,24067.520652288247,23974.39324584165,24422.452415575608,False,False,True,NEUTRAL
2026-07-20,24238.5,24083.80439968937,23984.750373455703,24420.622043281324,False,False,True,NEUTRAL
2026-07-21,24187.69921875,24093.69914436181,23992.70915170254,24418.304403236238,False,False,True,NEUTRAL
2026-07-22,23996.25,24084.418273470208,23992.84800849852,24414.10485693538,False,False,True,NEUTRAL
2026-07-23,23869.599609375,24063.959353080187,23988.014737944657,24408.68689427309,False,False,True,NEUTRAL
2026-07-24,23767.44921875,24035.72029266779,23979.365109740946,24402.306419889777,False,False,True,NEUTRAL
2026-07-27,23995.94921875,24031.932571342284,23980.01546695699,24398.263064654555,False,False,True,NEUTRAL
2026-07-28,23985.349609375,24027.496098773972,23980.224649012598,24394.154473059734,False,False,True,NEUTRAL
2026-07-29,24250.19921875,24048.70591972407,23990.811887041516,24392.722082469587,False,False,True,NEUTRAL
2026-07-30,24317.150390625,24074.27205980987,24003.609475417343,24391.970125336808,False,False,True,NEUTRAL
2026-07-31,24383.599609375,24103.73182643512,24018.51104929804,24391.886836620768,False,False,True,NEUTRAL
2026-08-03,24774.30078125,24167.595536417488,24048.149862315764,24395.691950497676,True,False,False,BULL
2026-08-04,24614.900390625,24210.195998722967,24070.375373229854,24397.873129006406,True,False,False,BULL
2026-08-05,24624.650390625,24249.667845570777,24092.11164842182,24400.129619171767,True,False,False,BULL
2026-08-06,24636.0,24286.461384087845,24113.440603385672,24402.476588135232,True,False,False,BULL
2026-08-07,24570.650390625,24313.527003758052,24131.370398963685,24404.149959304286,True,False,False,BULL
2026-08-10,24583.80078125,24339.26736351919,24149.112766896484,24405.937529671908,True,False,False,BULL
2026-08-11,24471.69921875,24351.879921160216,24161.76321598878,24406.591874836868,True,False,False,BULL
2026-08-12,24435.94921875,24359.88652093067,24172.515608253925,24406.883987711626,True,False,False,BULL
2026-08-13,24395.849609375,24363.31157697299,24181.273804376324,24406.77419290231,False,False,True,NEUTRAL
2026-08-14,24366.0,24363.567617261273,24188.517968910586,24406.368479540102,False,False,True,NEUTRAL
2026-08-17,24287.650390625,24356.337405200677,24192.40551486017,24405.187205023536,False,False,True,NEUTRAL
2026-08-18,24154.900390625,24337.15292762204,24190.934725674477,24402.69678895987,False,False,True,NEUTRAL
2026-08-19,24078.30078125,24312.500342253275,24186.517708246065,24399.468967987636,False,False,True,NEUTRAL
2026-08-20,24231.849609375,24304.81932007439,24188.295429858965,24397.801113673086,False,False,True,NEUTRAL
2026-08-21,24252.0,24299.788908638737,24190.79364829587,24396.350356323106,False,False,True,NEUTRAL
2026-08-24,24219.05078125,24292.099563173142,24191.901771156816,24394.58618144676,False,False,True,NEUTRAL
2026-08-25,24334.55078125,24296.14253632332,24197.495849984,24393.988814280627,False,False,True,NEUTRAL
2026-08-26,24207.75,24287.724199530625,24197.897973514042,24392.13569175047,False,False,True,NEUTRAL
2026-08-27,24090.849609375,24268.974238563424,24193.699998449767,24389.13782028405,False,False,True,NEUTRAL
2026-08-28,24175.650390625,24260.086253045476,24192.992170691934,24387.01356725262,False,False,True,NEUTRAL
2026-08-31,24080.400390625,24242.973313767336,24188.57680676774,24383.96268987324,False,False,True,NEUTRAL
2026-09-01,24055.80078125,24225.147358289494,24183.369903806262,24380.697397250126,False,False,True,NEUTRAL
2026-09-02,23914.44921875,24195.557059285733,24172.82399458837,24376.058111891914,False,False,True,NEUTRAL
2026-09-03,23873.44921875,24164.880122091854,24161.08380730059,24371.057028378065,False,False,True,NEUTRAL
2026-09-04,23897.69921875,24139.434321773584,24150.75499990645,24366.34700042157,False,True,False,BEAR
