exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,scan_status,signal,signal_date,entry,stop_loss,target,risk,reward,risk_reward,rsi,ema_5,ema_13,ema_26,macd,macd_signal,volume_ratio,scan_error
NSE,STOCK,TMPV,Tata Motors Passenger Vehicles Limited,INE155A01022,,EQ,TMPV.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.16576447844484,312.2520804715021,316.6516266509115,323.7409371341019,-7.710244445570709,-7.2750504664606686,0.4174643907134755,
NSE,STOCK,TMB,Tamilnad Mercantile Bank Limited,INE668A01016,,EQ,TMB.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,67.38739737436714,916.9189360886033,895.8725492154499,874.6906105441618,23.198487090495405,19.0367195436151,1.6679453369171762,
NSE,STOCK,TITAN,Titan Company Limited,INE280A01028,,EQ,TITAN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.01253845664391,5068.451804564416,5071.4274910837785,5004.465967685724,69.51930458970492,94.4374753274924,0.7084990572661468,
NSE,STOCK,TORNTPOWER,Torrent Power Limited,INE813H01021,,EQ,TORNTPOWER.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.57311421620434,1267.8863968402734,1263.9261761492357,1290.968742225299,-28.45816475710626,-37.336603490014596,0.9183711680620574,
NSE,STOCK,TPLPLASTEH,TPL Plastech Limited,INE413G01022,,EQ,TPLPLASTEH.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.4185661984754,72.84836295210894,75.00852331300007,76.2576143396184,-1.4344319499127351,-0.603519711879008,0.781196883326258,
NSE,STOCK,TURTLEMINT,Turtlemint Fintech Solutions Limited,INE0OC301013,,EQ,TURTLEMINT.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_49
NSE,STOCK,TRAVELFOOD,Travel Food Services Limited,INE103V01028,,EQ,TRAVELFOOD.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,41.2646621687697,1284.229241769585,1302.620811638869,1314.394902860255,-13.566487416882865,-5.890247299458252,0.207340584439523,
NSE,STOCK,TRUALT,TruAlt Bioenergy Limited,INE0MWH01014,,EQ,TRUALT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,36.583439403725606,428.51242687148846,437.5767444830835,444.3704627425818,-7.708052524532263,-4.1576965380841715,0.5276903834033031,
NSE,STOCK,TRITURBINE,Triveni Turbine Limited,INE152M01016,,EQ,TRITURBINE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.68523448677784,573.3818974077819,579.5392573420708,591.1599627258191,-12.48667381382279,-12.952859230613935,0.40902800618805163,
NSE,STOCK,TRIVENI,Triveni Engineering & Industries Limited,INE256C01024,,EQ,TRIVENI.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.96249188725757,283.1512023938957,282.37763124529664,288.57079235026396,-6.0150408347570306,-10.572208596965176,0.4339977252726764,
NSE,STOCK,TRANSRAILL,Transrail Lighting Limited,INE454P01035,,EQ,TRANSRAILL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,26.135961690519864,435.6109991063565,449.3378587986194,462.20068860181516,-14.19184499020679,-10.995918899028108,0.7191615609428271,
NSE,STOCK,TRENT,Trent Limited,INE849A01020,,EQ,TRENT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,32.642714094568845,2853.7662670195873,2894.4896645789017,2928.639669101639,-38.1562262181028,-25.938359171584842,0.6680338881315179,
NSE,STOCK,TVSMOTOR,TVS Motor Company Limited,INE494B01023,,EQ,TVSMOTOR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.08087646836721,4210.519072912919,4277.1944745741,4242.068926796965,32.085839549226876,85.17078424091238,0.47375242346049234,
NSE,STOCK,UGARSUGAR,The Ugar Sugar Works Limited,INE071E01023,,EQ,UGARSUGAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.484535572175595,54.939484190839295,53.72532661282647,50.94157206402348,2.994445958870706,3.173758914209341,1.1264245670272806,
NSE,STOCK,UDS,Updater Services Limited,INE851I01011,,EQ,UDS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,80.44449624020216,232.87259416471076,225.49804363086497,218.09180754056325,8.132291014977511,6.615659948960297,1.0514351268330604,
NSE,STOCK,UGROCAP,Ugro Capital Limited,INE583D01011,,EQ,UGROCAP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,36.34183506294908,85.90384813504724,87.39344301904747,89.65193883857081,-2.4653114735299795,-2.275209912913529,2.4805910164565366,
NSE,STOCK,TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,,EQ,TVSSCS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.4024732995279,127.71439220536202,128.10018991235935,129.18118501369707,-1.1398808892526802,-1.3913026573668947,0.32871617424729216,
NSE,STOCK,UFLEX,UFLEX Limited,INE516A01017,,EQ,UFLEX.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,75.40681896004804,668.4271172119026,630.7636185502364,584.2729498014754,50.888088610209934,44.595716892441224,0.6084324502849301,
NSE,STOCK,ULTRACEMCO,UltraTech Cement Limited,INE481G01011,,EQ,ULTRACEMCO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.62151177606289,11406.15939854264,11525.46412307492,11613.087099619168,-99.17826967909423,-59.94597624871714,1.0666196462011384,
NSE,STOCK,UJJIVANSFB,Ujjivan Small Finance Bank Limited,INE551W01018,,EQ,UJJIVANSFB.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,38.03199769248678,65.00003588600978,67.19863409822696,67.95269072662896,-0.9350445866596431,0.1600968749508487,0.8180614751530589,
NSE,STOCK,UNICHEMLAB,Unichem Laboratories Limited,INE351A01035,,EQ,UNICHEMLAB.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.34776993447849,551.319615010607,542.9347055610135,535.5697880193236,8.147922368645027,5.699913395926003,0.20776750076323794,
NSE,STOCK,UNIONBANK,Union Bank of India,INE692A01016,,EQ,UNIONBANK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.36319334459268,187.22589127160117,186.0815374921341,183.35393696096006,2.905574079012183,3.251943907653771,0.7760303259582573,
NSE,STOCK,ULTRAMAR,Ultramarine & Pigments Limited,INE405A01021,,EQ,ULTRAMAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.60651164010585,432.6521397334618,422.48428297595757,411.39930909299187,12.220552446773183,9.909440348730389,0.47551919207161764,
NSE,STOCK,UNIECOM,Unicommerce Esolutions Limited,INE00U401027,,EQ,UNIECOM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.27922434422403,86.52107107784016,86.59726219951152,86.57615301203809,0.023235919982795394,0.045859186512569476,0.2256337094786656,
NSE,STOCK,UNITDSPR,United Spirits Limited,INE854D01024,,EQ,UNITDSPR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.97411967683732,1489.5944834756044,1506.6279980107083,1500.914331436774,4.771660502235136,17.48397453202999,1.1931505947855656,
NSE,STOCK,UNIMECH,Unimech Aerospace and Manufacturing Limited,INE0U3I01011,,EQ,UNIMECH.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.31098747357379,1471.9683245274764,1469.9748975817192,1427.099895071477,44.95464896891235,58.31222688379356,0.6366042547592753,
NSE,STOCK,UNIPARTS,Uniparts India Limited,INE244O01017,,EQ,UNIPARTS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,70.25076421937649,883.0509261451446,852.0246811053439,816.080534086746,39.18077833294444,34.54916338789882,0.6795829901450353,
NSE,STOCK,UNIVCABLES,Universal Cables Limited,INE279A01012,,EQ,UNIVCABLES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.270705154527384,1633.7284765782504,1623.6140959292866,1564.4889177396017,62.08189125699164,78.36816257342667,0.2876811344917467,
NSE,STOCK,UNIVASTU,Univastu India Limited,INE562X01013,,BE,UNIVASTU.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,64.28636151145518,161.8067701021947,159.64781796426766,151.68506516942932,8.367343425552377,10.33354376230255,0.7697113098208677,
NSE,STOCK,UTLSOLAR,Fujiyama Power Systems Limited,INE12UR01024,,EQ,UTLSOLAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.1523653818976,435.8318006834532,439.7243269101252,428.18508136112496,11.887374918585579,17.78638394731511,0.3441522847934585,
NSE,STOCK,UPL,UPL Limited,INE628A01036,,EQ,UPL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.267719739720526,577.0617821674823,575.4481104934662,578.8936255300833,-3.5092395224293114,-5.556513013139188,0.8354230182636312,
NSE,STOCK,UTIAMC,UTI Asset Management Company Limited,INE094J01016,,EQ,UTIAMC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.5255868355254,880.6555573378826,887.4303342299802,897.311556625121,-10.697090797796477,-10.209790559899869,0.5354744692402206,
NSE,STOCK,USHAMART,Usha Martin Limited,INE228A01035,,EQ,USHAMART.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,58.85397076626521,507.2252695759638,501.5068129418166,500.52583997368987,1.2543158532096754,-1.1147030385818297,2.251451338378885,
NSE,STOCK,UNOMINDA,UNO Minda Limited,INE405E01023,,EQ,UNOMINDA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.98747091814635,1258.6789205769508,1259.3249183977657,1244.0392714939305,15.853026931684099,21.718364245298204,0.7833505668313645,
NSE,STOCK,URBANCO,Urban Company Limited,INE0CAZ01013,,EQ,URBANCO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,82.54558168959709,174.6343236466461,166.40032580847432,157.18788115970978,10.129923167854457,8.428834267505058,0.445315071186288,
NSE,STOCK,UTTAMSUGAR,Uttam Sugar Mills Limited,INE786F01031,,EQ,UTTAMSUGAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.88014735214838,293.7623554677209,296.02822890613453,284.81641628033583,11.74861571511974,16.04095381755807,0.6425972831231652,
NSE,STOCK,V2RETAIL,V2 Retail Limited,INE945H01021,,EQ,V2RETAIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.23869788976994,218.78292685983243,219.70122917738823,220.45621087982374,-0.7996652442074037,-0.7519373062729133,1.4231949880730013,
NSE,STOCK,VALIANTLAB,Valiant Laboratories Limited,INE0JWS01017,,BE,VALIANTLAB.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,67.39138663682188,98.1278434687775,94.88476451025895,87.37117758156532,8.12891072787238,8.398712698132622,0.20778375850729125,
NSE,STOCK,VARROC,Varroc Engineering Limited,INE665L01035,,EQ,VARROC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.93473151690829,835.0624417076408,827.4740491956225,799.0450997730521,30.070905832617655,35.74106598847652,0.6622565035905847,
NSE,STOCK,VAML,Vedanta Aluminium Metal Limited,INE1CDF01017,,EQ,VAML.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.727037332752644,438.8279969107889,443.31497102195056,447.0678472587404,-4.171757384002717,-2.903051878429182,0.8979117782896662,
NSE,STOCK,VBL,Varun Beverages Limited,INE200M01039,,EQ,VBL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,36.21073738832679,409.8648755503446,417.96860449980295,429.8345919892511,-12.840997251615136,-12.200909777636305,0.6886931539288788,
NSE,STOCK,VAIBHAVGBL,Vaibhav Global Limited,INE884A01027,,EQ,VAIBHAVGBL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,36.86269748954937,217.8774188405739,221.83706645421753,228.77730156158876,-7.539213466819945,-7.404185780800271,1.120986816756417,
NSE,STOCK,VENUSPIPES,Venus Pipes & Tubes Limited,INE0JA001018,,EQ,VENUSPIPES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,52.901125992339296,1615.4375020402722,1608.2104903523807,1613.273537442882,-4.71909939154466,-11.903428398751915,0.7417512315131268,
NSE,STOCK,VENKEYS,Venky's (India) Limited,INE398A01010,,EQ,VENKEYS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,66.7498611429757,1650.0305587145997,1606.8313421077419,1571.176613640418,39.59200503215766,27.50471424698376,0.53459160316904,
NSE,STOCK,VEDL,Vedanta Limited,INE205A01025,,EQ,VEDL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.07357604214137,273.42697269269905,274.62334503345926,274.25864973464957,0.3916902174764232,0.8021528366671545,0.47145791879072124,
NSE,STOCK,VERANDA,Veranda Learning Solutions Limited,INE0IQ001011,,EQ,VERANDA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.25419678991151,243.81712959035985,244.9733496724128,244.6316313278612,0.27962364580233157,1.1091292526425254,0.1393030722380882,
NSE,STOCK,VIJAYA,Vijaya Diagnostic Centre Limited,INE043W01024,,EQ,VIJAYA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.590882320929445,1493.4652865731732,1481.7090364714504,1455.8195452134344,27.735359485407344,30.123641556026275,0.3776547513081383,
NSE,STOCK,VIDYAWIRES,Vidya Wires Limited,INE14UN01029,,EQ,VIDYAWIRES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.37834292703732,89.22637276775936,89.03958708938265,90.00522948443387,-1.006079451762247,-1.3978060906669034,0.4908703372843938,
NSE,STOCK,VGUARD,V-Guard Industries Limited,INE951I01027,,EQ,VGUARD.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.178061294624186,338.16902659196523,335.5440049538244,329.4084114378594,6.583903443723159,7.04624160329812,0.7522195225031189,
NSE,STOCK,VIKRAN,Vikran Engineering Limited,INE01R501028,,EQ,VIKRAN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.783353051308666,59.10529496036628,60.40354861272911,63.22078525959657,-3.0466121797922767,-3.1069359565683654,1.1284941228556586,
NSE,STOCK,VIKRAMSOLR,Vikram Solar Limited,INE078V01014,,EQ,VIKRAMSOLR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,44.27613177049168,169.8753058150857,170.61219034552218,172.90833624111306,-2.392222866362488,-2.9884108169853887,0.5304616825885397,
NSE,STOCK,VIPIND,VIP Industries Limited,INE054A01027,,EQ,VIPIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.92242364877588,306.7152756715995,306.12178770217173,305.8954318587559,0.25490691602226434,0.14836428322598372,0.6261650723530687,
NSE,STOCK,VIMTALABS,Vimta Labs Limited,INE579C01029,,EQ,VIMTALABS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.746138776352296,647.2810868562775,637.1437485449595,626.1941789136524,11.836501214419172,10.762788749892012,1.110055749970007,
NSE,STOCK,VISAKAIND,Visaka Industries Limited,INE392A01021,,EQ,VISAKAIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.10157669124623,89.65685420919434,90.7676985457684,90.10751488351669,0.5935599853169862,1.6513672890778959,0.1539316987866964,
NSE,STOCK,VMART,V-Mart Retail Limited,INE665J01013,,EQ,VMART.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.30471389887569,843.0624161179925,834.6711621129343,817.9810747698584,18.012511540375613,18.34953156793926,0.5347944518244255,
NSE,STOCK,VMM,Vishal Mega Mart Limited,INE01EA01019,,EQ,VMM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.156254368114716,107.47373830322806,107.80704452518478,108.51043574121407,-0.7270999072641899,-0.9306169174527721,0.45156154297811135,
NSE,STOCK,VINCOFE,Vintage Coffee And Beverages Limited,INE498Q01014,,EQ,VINCOFE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,64.52470792507643,175.7922251222389,168.9297515580933,163.09707046918953,6.5710811554304485,4.09260978707796,0.762726182128518,
NSE,STOCK,VIYASH,Viyash Scientific Limited,INE807F01027,,EQ,VIYASH.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.73669267131582,263.2433220039233,264.2553921220631,264.81112190659974,-0.6367232331307946,-0.2204080247601301,0.3346498485857653,
NSE,STOCK,VOEPL,Virtuoso Optoelectronics Limited,INE0I0T01010,,EQ,VOEPL.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_47
NSE,STOCK,VISHNU,Vishnu Chemicals Limited,INE270I01022,,EQ,VISHNU.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,75.52022408733811,665.6506918611449,647.7996961876197,633.9770350802354,15.508074623201196,9.893036811110429,2.3071070747602493,
NSE,STOCK,VOLTAS,Voltas Limited,INE226A01021,,EQ,VOLTAS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,34.043084919569594,1180.6358642492319,1207.3733996511503,1237.3514496948076,-33.00736958122161,-27.235842900756197,0.42664105073484637,
NSE,STOCK,VTL,Vardhman Textiles Limited,INE825A01020,,EQ,VTL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,44.55593834394771,590.398073377223,594.0563022257608,599.9438242854472,-6.309829910990061,-6.4637060920324245,0.21760102182221377,
NSE,STOCK,VSTIND,VST Industries Limited,INE710A01016,,EQ,VSTIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,25.770761723945142,208.4971502147911,210.64534274877715,215.75655280163332,-5.430732053839222,-6.072657264362672,0.8223356388279679,
NSE,STOCK,VRLLOG,VRL Logistics Limited,INE366I01010,,EQ,VRLLOG.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,62.83792992361639,298.0861417607768,294.78091171186196,286.5522712586089,8.72589066959597,9.982465520459844,0.44657886812236913,
NSE,STOCK,VSSL,Vardhman Special Steels Limited,INE050M01012,,EQ,VSSL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,63.49322762628301,359.4125754252767,353.7934956224688,342.1805518122589,12.42470783905435,13.414538002596244,0.9406649882246945,
NSE,STOCK,WAKEFIT,Wakefit Innovations Limited,INE0E7301029,,EQ,WAKEFIT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.78519336175088,149.31734671912895,143.8412843482919,138.17968027904638,6.2799740929606855,4.760062973507229,2.4555445680721144,
NSE,STOCK,WABAG,VA Tech Wabag Limited,INE956G01038,,EQ,WABAG.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.01599031952614,2013.2931928520084,2016.2880102586114,2006.0815230012226,10.933636050118821,13.256175440336063,0.3006551636014839,
NSE,STOCK,WALCHANNAG,Walchandnagar Industries Limited,INE711A01022,,EQ,WALCHANNAG.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,27.541578025381384,210.66393536498367,217.10378332849615,223.77771329561827,-7.295528408807172,-6.153190042600249,0.6852340601708999,
NSE,STOCK,WELCORP,Welspun Corp Limited,INE191B01025,,EQ,WELCORP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,77.66284833049761,2540.8847070630154,2374.6996705872907,2170.949898459581,223.32809932183,192.7180201283214,0.42992491878677247,
NSE,STOCK,WAAREEENER,Waaree Energies Limited,INE377N01017,,EQ,WAAREEENER.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.85352235781235,2609.4974104559415,2630.184435561012,2666.891501833567,-39.449241130414975,-39.66554815897219,1.20231905311511,
NSE,STOCK,WELSPLSOL,Welspun Specialty Solutions Limited,INE731F01037,,EQ,WELSPLSOL.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_14
NSE,STOCK,WELENT,Welspun Enterprises Limited,INE625G01013,,EQ,WELENT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,81.41296928463466,722.8794855196007,677.1558207635011,644.3759489823391,36.929757192734314,21.71099371654688,1.0485653960373602,
NSE,STOCK,WEL,Wonder Electricals Limited,INE02WG01024,,EQ,WEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,30.083103141628882,84.57859684302565,103.5272975407901,112.34936967261585,-10.37518514487742,-2.066339049166248,0.1926710223149493,
NSE,STOCK,WANBURY,Wanbury Limited,INE107F01022,,EQ,WANBURY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,34.569576409722245,249.61233525376224,256.491284549803,265.37874946283597,-9.648585868749649,-9.118519364808865,0.22562913318301123,
NSE,STOCK,WEBELSOLAR,Websol Energy System Limited,INE855C01023,,EQ,WEBELSOLAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,30.37726339310268,75.7613529908879,78.72051804445766,83.64019944629322,-5.329369581404222,-5.205307942739035,0.9938909730601329,
NSE,STOCK,WELSPUNLIV,Welspun Living Limited,INE192B01031,,EQ,WELSPUNLIV.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,81.37180402320507,201.21658334775617,192.82200652204546,183.63481660523888,10.125923534629237,8.260941356281602,0.675361010709167,
NSE,STOCK,WHEELS,Wheels India Limited,INE715A01015,,EQ,WHEELS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,74.21245659101795,1625.3600100719043,1556.168785131659,1515.150728856773,46.823803681654454,22.405109952332467,2.6348790539680675,
NSE,STOCK,WEWORK,WeWork India Management Limited,INE085001019,,EQ,WEWORK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.60450295188476,667.5337534540415,678.5570572668685,689.4026785197915,-12.124970884892946,-8.870304041535903,1.0642484910303238,
NSE,STOCK,WHIRLPOOL,Whirlpool of India Limited,INE716A01013,,EQ,WHIRLPOOL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.259317411629645,806.6878259221613,798.5276212125865,794.5635522712062,4.619794837579775,1.1580670184546338,0.3886547408044368,
NSE,STOCK,WIPRO,Wipro Limited,INE075A01022,,EQ,WIPRO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.50970321842904,177.7950175765894,179.35667808026506,180.2677713146782,-1.0427044686059048,-0.47395643425502243,0.8664613520046719,
NSE,STOCK,WINDLAS,Windlas Biotech Limited,INE0H5O01029,,EQ,WINDLAS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,79.3227553769143,1062.0750341884686,1010.6229540099645,965.9727466073255,49.39108068167127,37.058031184522974,1.3034581574758433,
NSE,STOCK,WINDMACHIN,Windsor Machines Limited,INE052A01021,,EQ,WINDMACHIN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.46540513561258,307.03067041663536,307.1348558379507,305.0562638127179,2.2078052915016997,2.845437853572715,0.2311728450787936,
NSE,STOCK,XTRANET,Xtranet Technologies Limited,INE0NG701011,,EQ,XTRANET.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_27
NSE,STOCK,WONDERLA,Wonderla Holidays Limited,INE066O01014,,EQ,WONDERLA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,61.705942404891196,529.0566790484938,518.3721344953176,505.392409643855,14.373505850557649,11.440821691790605,0.22519713122698198,
NSE,STOCK,WSTCSTPAPR,West Coast Paper Mills Limited,INE976A01021,,EQ,WSTCSTPAPR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.31805298578502,636.861657614493,623.3934645343533,606.8298359496534,17.900321467580852,17.00000051931985,1.1901284847780254,
NSE,STOCK,ZAGGLE,Zaggle Prepaid Ocean Services Limited,INE07K301024,,EQ,ZAGGLE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.627230244968814,184.97782332480224,188.19058412725323,192.48365741513484,-4.66946098483271,-4.355527618139248,0.10136984937469132,
