exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,yahoo_symbol,validation_method,data_rows,last_date,validation_error
BSE,STOCK,FIBERWEB,Fiberweb,,507910,B,FIBERWEB.BO,FIBERWEB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FIL,Fractal Industries,,544707,M,FIL.BO,FIL.BO,data_symbol,132,2026-09-03,
BSE,STOCK,FILATEX,Filatex India,,526227,B,FILATEX.BO,FILATEX.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FILATFASH,Filatex Fashions,,532022,B,FILATFASH.BO,FILATFASH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FILME,Filmcity Media,,531486,X,FILME.BO,FILME.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FILTRA,Filtra Consultants,,539098,M,FILTRA.BO,FILTRA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,FILTRON,FILTRON ENGINEERS LTD.,,531191,XT,FILTRON.BO,FILTRON.BO,data_symbol,251,2026-09-03,
BSE,STOCK,FINELINE,Fine-Line Circuits,,517264,X,FINELINE.BO,FINELINE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FINEORG,Fine Organic Industries,,541557,A,FINEORG.BO,FINEORG.BO,data_symbol,250,2026-09-03,
BSE,STOCK,FINKURVE,Finkurve Financial Services,,508954,B,FINKURVE.BO,FINKURVE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FINOPB,Fino Payments Bank,,543386,B,FINOPB.BO,FINOPB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FIRSTCRY,Firstcry (Brainbees Solutions),,544226,A,FIRSTCRY.BO,FIRSTCRY.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FIRSTFIN,First Fintec,,532379,X,FIRSTFIN.BO,FIRSTFIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FISCHER,Fischer Medical Ventures,,524743,B,FISCHER.BO,FISCHER.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FIVESTAR,Five Star Business Finance,,543663,A,FIVESTAR.BO,FIVESTAR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FLAIR,Flair Writing Industries,,544030,B,FLAIR.BO,FLAIR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FLEXFO,Flex Foods,,523672,X,FLEXFO.BO,FLEXFO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FLEXITUFF,Flexituff Ventures,,533638,T,FLEXITUFF.BO,FLEXITUFF.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FLFL,Future Lifestyle Fashions,,536507,Z,FLFL.BO,FLFL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FLOMIC,Flomic Global Logistics,,504380,X,FLOMIC.BO,FLOMIC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FLORACORP,Flora Corporation,,540267,X,FLORACORP.BO,FLORACORP.BO,data_symbol,250,2026-09-03,
BSE,STOCK,FLUIDOM,Fluidomat,,522017,X,FLUIDOM.BO,FLUIDOM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FLUOROCHEM,Gujarat Fluorochemicals,,542812,A,FLUOROCHEM.BO,FLUOROCHEM.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FMGOETZE,Federal Mogul Goetze,,505744,B,FMGOETZE.BO,FMGOETZE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FMNL,Future Market Networks,,533296,B,FMNL.BO,FMNL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FOCUS,Focus Business Solution,,543312,M,FOCUS.BO,FOCUS.BO,data_symbol,251,2026-09-03,
BSE,STOCK,FONE4,Fone4 Communications,,543521,M,543521.BO,543521.BO,symbol,251,2026-09-03,
BSE,STOCK,FOODSIN,Foods & Inns,,507552,B,FOODSIN.BO,FOODSIN.BO,data_symbol,250,2026-09-03,
BSE,STOCK,FORBESCO,Forbes & Company,,502865,X,FORBESCO.BO,FORBESCO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FORCEMOT,Force Motors,,500033,A,FORCEMOT.BO,FORCEMOT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FORINTL,Fortune International,,530213,X,FORINTL.BO,FORINTL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FORTIS,Fortis Healthcare,,532843,A,FORTIS.BO,FORTIS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FORTISMLR,Fortis Malar Hospitals,,523696,X,FORTISMLR.BO,FORTISMLR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FOSECOC,Foseco Crucible,,523160,X,FOSECOC.BO,FOSECOC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FOSECOIND,Foseco,,500150,B,500150.BO,500150.BO,symbol,210,2026-07-17,
BSE,STOCK,FRACTAL,Fractal Analytics,,544700,B,FRACTAL.BO,FRACTAL.BO,data_symbol,137,2026-09-03,
BSE,STOCK,FRANKLIN,Franklin Leasing & Finance,,539839,M,FRANKLIN.BO,FRANKLIN.BO,data_symbol,251,2026-09-03,
BSE,STOCK,FRANKLININD,Franklin Industries,,540190,X,FRANKLININD.BO,FRANKLININD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FRASER,Fraser & Company,,539032,X,FRASER.BO,FRASER.BO,data_symbol,250,2026-09-03,
BSE,STOCK,FRATELLI,Fratelli Vineyards,,541741,X,FRATELLI.BO,FRATELLI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FREDUN,Fredun Pharmaceuticals,,539730,B,FREDUN.BO,FREDUN.BO,data_symbol,251,2026-09-03,
BSE,STOCK,FRONTCAP,Frontier Capital,,508980,X,FRONTCAP.BO,FRONTCAP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FRONTCORP,Frontline Corporation,,532042,X,FRONTCORP.BO,FRONTCORP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FRONTFN,Frontline Financial Services,,531685,XT,FRONTFN.BO,FRONTFN.BO,data_symbol,118,2026-09-03,
BSE,STOCK,FRONTSP,Frontier Springs,,522195,B,FRONTSP.BO,FRONTSP.BO,data_symbol,250,2026-09-03,
BSE,STOCK,FRUTION,Fruition Venture,,538568,XT,FRUTION.BO,FRUTION.BO,data_symbol,250,2026-09-03,
BSE,STOCK,FSL,Firstsource Solutions,,532809,A,FSL.BO,FSL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FTL,FTL,,544173,M,FTL.BO,FTL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,FUNDVISER,Fundviser Capital,,530197,X,FUNDVISER.BO,FUNDVISER.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FUSION,Fusion Finance,,543652,B,FUSION.BO,FUSION.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FUTSOL,Futuristic Solutions,,534063,X,FUTSOL.BO,FUTSOL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,FUTURSEC,Futuristic Securities,,523113,X,FUTURSEC.BO,FUTURSEC.BO,data_symbol,251,2026-09-03,
BSE,STOCK,FYNX,Fynx Capital,,507962,XT,FYNX.BO,FYNX.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GAEL,Gujarat Ambuja Exports,,524226,B,GAEL.BO,GAEL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GAGAN,Gagan Gases,,524624,X,GAGAN.BO,GAGAN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GAIL,GAIL,,532155,A,GAIL.BO,GAIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GAJANANSEC,Gajanan Securities Services,,538609,X,GAJANANSEC.BO,GAJANANSEC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GALACTICO,Galactico Corp services,,542802,B,GALACTICO.BO,GALACTICO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GALADA,Galada Power & Telecommunication,,504697,XT,GALADA.BO,GALADA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GALADAFIN,Galada Finance,,538881,X,GALADAFIN.BO,GALADAFIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GALAGEX,Galaxy Agrico Exports,,531911,XT,GALAGEX.BO,GALAGEX.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GALAPREC,Gala Precision Engineering,,544244,B,GALAPREC.BO,GALAPREC.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GALAXYSURF,Galaxy Surfactants,,540935,B,GALAXYSURF.BO,GALAXYSURF.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GALLARD,Gallard Steel,,544616,M,GALLARD.BO,GALLARD.BO,data_symbol,193,2026-09-03,
BSE,STOCK,GALLOPENT,Gallops Enterprise,,531902,XT,GALLOPENT.BO,GALLOPENT.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GALXBRG,Galaxy Bearings,,526073,XT,GALXBRG.BO,GALXBRG.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GAMCO,Gamco,,540097,X,GAMCO.BO,GAMCO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GANDHAR,Gandhar Oil Refinery,,544029,B,GANDHAR.BO,GANDHAR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GANDHITUBE,Gandhi Special Tubes,,513108,B,GANDHITUBE.BO,GANDHITUBE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GANECOS,Ganesha Ecosphere,,514167,B,GANECOS.BO,GANECOS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GANESHBE,Ganesh Benzoplast,,500153,T,GANESHBE.BO,GANESHBE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GANESHCP,Ganesh Consumer Products,,544528,B,GANESHCP.BO,GANESHCP.BO,data_symbol,228,2026-09-03,
BSE,STOCK,GANESHHOU,Ganesh Housing,,526367,B,GANESHHOU.BO,GANESHHOU.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GANGAPA,Ganga Papers,,531813,XT,GANGAPA.BO,GANGAPA.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GANGAPHARM,Ganga Pharmaceuticals,,539680,M,GANGAPHARM.BO,GANGAPHARM.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GANGESSECU,Ganges Securities,,540647,B,GANGESSECU.BO,GANGESSECU.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GANHOLD,Ganesh Holdings,,504397,XT,GANHOLD.BO,GANHOLD.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GANONPRO,Ganon Products,,512443,X,GANONPRO.BO,GANONPRO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GANVERSE,Ganesha Ecoverse,,539041,MT,GANVERSE.BO,GANVERSE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GARBIFIN,Garbi Finvest,,539492,X,GARBIFIN.BO,GARBIFIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARFIBRES,Garware Technical Fibres,,509557,A,GARFIBRES.BO,GARFIBRES.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARGFUR,Garg Furnace,,530615,X,GARGFUR.BO,GARGFUR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARGI,PNGS Gargi Fashion Jewellery,,543709,M,GARGI.BO,GARGI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARMNTMNTR,Garment Mantra Lifestyle,,539216,X,GARMNTMNTR.BO,GARMNTMNTR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARNET,Garnet Construction,,526727,X,GARNET.BO,GARNET.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARNETINT,Garnet International,,512493,X,GARNETINT.BO,GARNETINT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARUDA,Garuda Construction & Engineering,,544271,B,GARUDA.BO,GARUDA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARWAMAR,Garware Marine Industries,,509563,X,GARWAMAR.BO,GARWAMAR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARWAOFFS,Garware Offshore Services,,501848,X,GARWAOFFS.BO,GARWAOFFS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GARWSYN,Garware Synthetics,,514400,X,GARWSYN.BO,GARWSYN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GATECH,GACM Technologies,,531723,T,GATECH.BO,GATECH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GATECHDVR,GACM Technologies DVR,,570005,T,GATECHDVR.BO,GATECHDVR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GATEWAY,Gateway Distriparks,,543489,B,GATEWAY.BO,GATEWAY.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GAUDIUMIVF,Gaudium IVF & Women Health,,544709,T,GAUDIUMIVF.BO,GAUDIUMIVF.BO,data_symbol,128,2026-09-03,
BSE,STOCK,GAYAHWS,Gayatri Highways,,541546,B,GAYAHWS.BO,GAYAHWS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GAYAPROJ,Gayatri Projects,,532767,B,GAYAPROJ.BO,GAYAPROJ.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GAYATRI,Gayatri Sugars,,532183,X,GAYATRI.BO,GAYATRI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GAYATRIBI,Gayatri Bioorganics,,524564,X,GAYATRIBI.BO,GAYATRIBI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GBFL,Goenka Business & Finance,,538787,X,GBFL.BO,GBFL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GBLINFRA,Global Infratech & Finance,,531463,XT,GBLINFRA.BO,GBLINFRA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GBLOGISTIC,GB Logistics Commerce,,544348,M,GBLOGISTIC.BO,GBLOGISTIC.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GCMCAPI,GCM Capital Advisors,,538319,MT,GCMCAPI.BO,GCMCAPI.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GCMCOMM,GCM Commodity & Derivatives,,535917,M,GCMCOMM.BO,GCMCOMM.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GCMSECU,GCM Securities,,535431,B,GCMSECU.BO,GCMSECU.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GCONNECT,Gconnect Logitech & Supply Chain,,544156,MT,GCONNECT.BO,GCONNECT.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GCSL,Gretex Corporate Services,,543324,B,GCSL.BO,GCSL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GDIL,Global Defence Industries,,512091,XT,512091.BO,512091.BO,symbol,251,2026-09-03,
BSE,STOCK,GDLLEAS,GDL Leasing & Finance,,530855,XT,GDLLEAS.BO,GDLLEAS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GEE,GEE,,504028,XT,GEE.BO,GEE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GEECEE,GeeCee Ventures,,532764,T,GEECEE.BO,GEECEE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GEL,Gautam Exim,,540613,M,GEL.BO,GEL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GEMAROMA,Gem Aromatics,,544491,B,GEMAROMA.BO,GEMAROMA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GEMENVIRO,GEM Enviro Management,,544199,M,GEMENVIRO.BO,GEMENVIRO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GEMSI,Gemstone Investments,,531137,X,GEMSI.BO,GEMSI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GEMSPIN,Gem Spinners,,521133,P,GEMSPIN.BO,GEMSPIN.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GENCON,Generic Engineering Construction,,539407,B,GENCON.BO,GENCON.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GENNEX,Gennex Laboratories,,531739,X,GENNEX.BO,GENNEX.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GENPHARMA,Genpharmasec,,531592,X,GENPHARMA.BO,GENPHARMA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GENSOL,Gensol Engineering,,542851,Z,GENSOL.BO,GENSOL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GENUSPAPER,Genus Paper & Boards,,538961,B,GENUSPAPER.BO,GENUSPAPER.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GENUSPOWER,Genus Power Infrastructures,,530343,A,GENUSPOWER.BO,GENUSPOWER.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GENUSPRIME,Genus Prime Infra,,532425,X,GENUSPRIME.BO,GENUSPRIME.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GEOJITFSL,Geojit Financial Services,,532285,B,GEOJITFSL.BO,GEOJITFSL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GESHIP,Great Eastern Shipping Company,,500620,A,GESHIP.BO,GESHIP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GETALONG,Getalong Enterprise,,543372,MT,GETALONG.BO,GETALONG.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GFLLIMITED,GFL,,500173,B,GFLLIMITED.BO,GFLLIMITED.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GGAUTO,GG Automotive Gears,,531399,X,GGAUTO.BO,GGAUTO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GGDPROP,GG Dandekar Properties,,505250,X,GGDPROP.BO,GGDPROP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GGL,Gautam Gems,,540936,X,GGL.BO,GGL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GGPL,Gala Global Products,,539228,Z,GGPL.BO,GGPL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GHCLTEXTIL,GHCL Textiles,,543918,B,GHCLTEXTIL.BO,GHCLTEXTIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GHUSHINE,Ghushine Fintrrade Ocean,,539864,MT,GHUSHINE.BO,GHUSHINE.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GHVINFRA,GHV Infra Projects,,505504,XT,GHVINFRA.BO,GHVINFRA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GIANLIFE,Gian Life Care,,542918,Z,GIANLIFE.BO,GIANLIFE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GICHSGFIN,GIC Housing Finance,,511676,B,GICHSGFIN.BO,GICHSGFIN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GICRE,GIC of India,,540755,A,GICRE.BO,GICRE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GILADAFINS,Gilada Finance & Investments,,538788,X,GILADAFINS.BO,GILADAFINS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GILLANDERS,Gillanders Arbuthnot,,532716,B,GILLANDERS.BO,GILLANDERS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GILLETTE,Gillette,,507815,A,GILLETTE.BO,GILLETTE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GINISILK,Gini Silk Mills,,531744,X,GINISILK.BO,GINISILK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GINNIFILA,Ginni Filaments,,590025,T,GINNIFILA.BO,GINNIFILA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GIPCL,Gujarat Industries Power Company,,517300,B,GIPCL.BO,GIPCL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GITARENEW,Gita Renewable Energy,,539013,X,GITARENEW.BO,GITARENEW.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GKB,GKB Ophthalmics,,533212,B,GKB.BO,GKB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GKCONS,GK Consultants,,531758,X,GKCONS.BO,GKCONS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GKENERGY,GK Energy,,544525,B,GKENERGY.BO,GKENERGY.BO,data_symbol,233,2026-09-03,
BSE,STOCK,GKL,Guru Krupa Gems & Jewellery,,540545,X,GKL.BO,GKL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GKP,GKP Printing & Packaging,,542666,B,GKP.BO,GKP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GKSL,Gujarat Kidney and Super Speciality,,544666,B,GKSL.BO,GKSL.BO,data_symbol,170,2026-09-03,
BSE,STOCK,GLAAMUP,Glaam Up Jwel,,542477,MT,GLAAMUP.BO,GLAAMUP.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GLANCE,Glance Finance,,531199,X,GLANCE.BO,GLANCE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GLAND,Gland Pharma,,543245,A,GLAND.BO,GLAND.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLAXO,GlaxoSmithKline Pharmaceuticals,,500660,A,500660.BO,500660.BO,symbol,210,2026-07-17,
BSE,STOCK,GLCL,Globe Commercials,,540266,X,GLCL.BO,GLCL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLEN,Glen Industries,,544444,MT,GLEN.BO,GLEN.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLENMARK,Glenmark Pharmaceuticals,,532296,A,GLENMARK.BO,GLENMARK.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLFL,Gujarat Lease Financing,,500174,B,GLFL.BO,GLFL.BO,data_symbol,172,2026-07-17,
BSE,STOCK,GLHRL,Global Longlife Hospital & Research,,543520,M,GLHRL.BO,GLHRL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLITTEKG,Glittek Granites,,513528,XT,GLITTEKG.BO,GLITTEKG.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLOBALCA,Global Capital Markets,,530263,X,GLOBALCA.BO,GLOBALCA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLOBALE,Globale Tessile,,544234,B,GLOBALE.BO,GLOBALE.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLOBALLOG,Global Ocean Logistics,,544665,M,GLOBALLOG.BO,GLOBALLOG.BO,data_symbol,174,2026-09-03,
BSE,STOCK,GLOBALVECT,Global Vectra Helicorp,,532773,B,532773.BO,532773.BO,symbol,210,2026-07-17,
BSE,STOCK,GLOBE,Globe Enterprises,,208134,NS,GLOBE.BO,GLOBE.BO,data_symbol,244,2026-09-03,
BSE,STOCK,GLOBECIVIL,Globe Civil Projects,,544424,B,GLOBECIVIL.BO,GLOBECIVIL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLOBTIER,Globtier Infotech,,544494,MT,GLOBTIER.BO,GLOBTIER.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLOBUSCON,Globus Constructors & Developers,,526025,X,GLOBUSCON.BO,GLOBUSCON.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLOBUSSPR,Globus Spirits,,533104,B,GLOBUSSPR.BO,GLOBUSSPR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLOSTERLTD,Gloster,,542351,B,GLOSTERLTD.BO,GLOSTERLTD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GLOTTIS,Glottis,,544557,B,GLOTTIS.BO,GLOTTIS.BO,data_symbol,227,2026-09-03,
BSE,STOCK,GLPL,Goldline Pharmaceutical,,544759,M,GLPL.BO,GLPL.BO,data_symbol,78,2026-09-03,
BSE,STOCK,GMBREW,GM Breweries,,507488,B,GMBREW.BO,GMBREW.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GMDCLTD,Gujarat Mineral Development Corporation,,532181,A,GMDCLTD.BO,GMDCLTD.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GMMPFAUDLR,GMM Pfaudler,,505255,A,GMMPFAUDLR.BO,GMMPFAUDLR.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GMPL,G M Polyplast,,543239,M,GMPL.BO,GMPL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GMRAIRPORT,GMR Airports,,532754,A,GMRAIRPORT.BO,GMRAIRPORT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GMRP&UI,GMR Power & Urban Infra,,543490,A,GMRP&UI.BO,GMRP&UI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GNA,GNA Axles,,540124,B,GNA.BO,GNA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GNRL,Gujarat Natural Resources,,513536,B,GNRL.BO,GNRL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOACARBON,Goa Carbon,,509567,B,GOACARBON.BO,GOACARBON.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOBLIN,Goblin,,542850,M,GOBLIN.BO,GOBLIN.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GOCLCORP,GOCL Corporation,,506480,B,GOCLCORP.BO,GOCLCORP.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOCOLORS,Go Colors,,543401,B,GOCOLORS.BO,GOCOLORS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GODAVARI,Godavari Drugs,,530317,X,GODAVARI.BO,GODAVARI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GODAVARIB,Godavari Biorefineries,,544279,B,GODAVARIB.BO,GODAVARIB.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GODIGIT,Go Digit General Insurance,,544179,A,GODIGIT.BO,GODIGIT.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GODREJAGRO,Godrej Agrovet,,540743,A,GODREJAGRO.BO,GODREJAGRO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GODREJPROP,Godrej Properties,,533150,A,533150.BO,533150.BO,symbol,210,2026-07-17,
BSE,STOCK,GOEL,Goel Food Products,,543538,M,GOEL.BO,GOEL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOELCONS,Goel Construction Company,,544504,MT,GOELCONS.BO,GOELCONS.BO,data_symbol,246,2026-09-03,
BSE,STOCK,GOGIACAPGL,Gogia Capital Growth,,531600,X,GOGIACAPGL.BO,GOGIACAPGL.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GOKAKTEX,Gokak Textiles,,532957,X,GOKAKTEX.BO,GOKAKTEX.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOKEX,Gokaldas Exports,,532630,A,532630.BO,532630.BO,symbol,210,2026-07-17,
BSE,STOCK,GOKUL,Gokul Refoils & Solvent,,532980,B,GOKUL.BO,GOKUL.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOKULAGRO,Gokul Agro Resources,,539725,B,GOKULAGRO.BO,GOKULAGRO.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOLCA,Golden Carpets,,531928,X,GOLCA.BO,GOLCA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GOLDCOINHF,Gold Coin Health Foods,,538542,X,GOLDCOINHF.BO,GOLDCOINHF.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GOLDENCREST,Golden Crest Education,,540062,X,GOLDENCREST.BO,GOLDENCREST.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GOLDENTOBC,Golden Tobacco,,500151,Z,500151.BO,500151.BO,symbol,211,2026-07-17,
BSE,STOCK,GOLDIAM,Goldiam International,,526729,A,GOLDIAM.BO,GOLDIAM.BO,data_symbol,251,2026-09-03,
BSE,STOCK,GOLDLEG,Golden Legand Leasing & Finance,,509024,X,GOLDLEG.BO,GOLDLEG.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOLDTECH,Aion Tech Solutions,,531439,T,GOLDTECH.BO,GOLDTECH.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOLECHA,Golechha Global Finance,,531360,XT,GOLECHA.BO,GOLECHA.BO,data_symbol,250,2026-09-03,
BSE,STOCK,GOLKUNDIA,Golkunda Diamonds & Jewellery,,523676,X,GOLKUNDIA.BO,GOLKUNDIA.BO,data_symbol,249,2026-09-03,
BSE,STOCK,GOODLUCK,Goodluck India,,530655,B,GOODLUCK.BO,GOODLUCK.BO,data_symbol,251,2026-09-03,
