exchange,symbol,name,data_symbol,avg_volume,start_date_requested,end_date_requested,rows,first_date,last_date,historical_status,error,downloaded_at
NSE,ADVENTHTL,Advent Hotels International Limited,ADVENTHTL.NS,192748.7,2021-01-01,2026-09-06,205,2025-11-13,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:37
NSE,ROSSELLIND,Rossell India Limited,ROSSELLIND.NS,192538.25,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:38
NSE,GRAVITA,Gravita India Limited,GRAVITA.NS,192459.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:38
NSE,PITTIENG,Pitti Engineering Limited,PITTIENG.NS,192327.95,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:39
BSE,HAPPSTMNDS,Happiest Minds Technologies,HAPPSTMNDS.BO,192259.5,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:39
NSE,SEDEMAC,SEDEMAC Mechatronics Limited,SEDEMAC.NS,192148.2,2021-01-01,2026-09-06,124,2026-03-11,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:40
NSE,KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,KAVDEFENCE.NS,192015.0,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:40
NSE,ARIHANTCAP,Arihant Capital Markets Limited,ARIHANTCAP.NS,191892.7,2021-01-01,2026-09-06,1297,2021-06-15,2026-09-04,PASS,,2026-09-07T11:26:40
NSE,RSYSTEMS,R Systems International Limited,RSYSTEMS.NS,191230.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:41
NSE,EKC,Everest Kanto Cylinder Limited,EKC.NS,191167.05,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:41
BSE,AASTHA,Aastha Spintex,AASTHA.BO,190819.05,2021-01-01,2026-09-06,45,2026-07-06,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:42
NSE,TALBROAUTO,Talbros Automotive Components Limited,TALBROAUTO.NS,190314.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:42
NSE,STOVEKRAFT,Stove Kraft Limited,STOVEKRAFT.NS,190278.85,2021-01-01,2026-09-06,1381,2021-02-08,2026-09-04,PASS,,2026-09-07T11:26:42
BSE,IMAGICAA,Imagicaaworld Entertainment,IMAGICAA.BO,190252.95,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:43
NSE,ALIVUS,Alivus Life Sciences Limited,ALIVUS.NS,190214.8,2021-01-01,2026-09-06,1259,2021-08-06,2026-09-04,PASS,,2026-09-07T11:26:43
NSE,ARSSBL,Anand Rathi Share and Stock Brokers Limited,ARSSBL.NS,189417.6,2021-01-01,2026-09-06,234,2025-09-30,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:44
NSE,GLAXO,GlaxoSmithKline Pharmaceuticals Limited,GLAXO.NS,189326.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:44
NSE,UNIPARTS,Uniparts India Limited,UNIPARTS.NS,188854.05,2021-01-01,2026-09-06,925,2022-12-12,2026-09-04,PASS,,2026-09-07T11:26:45
NSE,SANSTAR,Sanstar Limited,SANSTAR.NS,188689.9,2021-01-01,2026-09-06,528,2024-07-26,2026-09-04,PASS,,2026-09-07T11:26:45
NSE,AYMSYNTEX,AYM Syntex Limited,AYMSYNTEX.NS,187824.7,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:46
NSE,JLHL,Jupiter Life Line Hospitals Limited,JLHL.NS,187815.95,2021-01-01,2026-09-06,735,2023-09-18,2026-09-04,PASS,,2026-09-07T11:26:46
NSE,VSSL,Vardhman Special Steels Limited,VSSL.NS,187574.75,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:46
BSE,MOL,Meghmani Organics,MOL.BO,187061.35,2021-01-01,2026-09-06,1248,2021-08-18,2026-09-04,PASS,,2026-09-07T11:26:47
NSE,SICAGEN,Sicagen India Limited,SICAGEN.NS,186930.6,2021-01-01,2026-09-06,243,2021-01-01,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:47
NSE,TIPSMUSIC,Tips Music Limited,TIPSMUSIC.NS,186708.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:48
BSE,CAMS,CAMS,CAMS.BO,186423.0,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:48
BSE,RNITAI,Rnit Ai Solutions,RNITAI.BO,186336.55,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:49
BSE,HEXT,Hexaware Technologies,HEXT.BO,186254.4,2021-01-01,2026-09-06,382,2025-02-19,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:49
NSE,MVGJL,Manoj Vaibhav Gems N Jewellers Limited,MVGJL.NS,186132.5,2021-01-01,2026-09-06,724,2023-10-03,2026-09-04,PASS,,2026-09-07T11:26:49
NSE,KUANTUM,Kuantum Papers Limited,KUANTUM.NS,185876.05,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:50
NSE,NEPHROPLUS,Nephrocare Health Services Limited,NEPHROPLUS.NS,185453.35,2021-01-01,2026-09-06,180,2025-12-17,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:50
NSE,KIRLPNU,Kirloskar Pneumatic Company Limited,KIRLPNU.NS,185328.2,2021-01-01,2026-09-06,835,2023-04-26,2026-09-04,PASS,,2026-09-07T11:26:51
NSE,CARRARO,Carraro India Limited,CARRARO.NS,184786.8,2021-01-01,2026-09-06,420,2024-12-30,2026-09-04,PASS,,2026-09-07T11:26:51
NSE,AGI,AGI Greenpac Limited,AGI.NS,184386.7,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:51
NSE,DCI,Dc Infotech And Communication Limited,DCI.NS,184011.4,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:52
NSE,JAGRAN,Jagran Prakashan Limited,JAGRAN.NS,183880.45,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:52
BSE,SONACOMS,Sona BLW Precision Forgings,SONACOMS.BO,183664.75,2021-01-01,2026-09-06,1286,2021-06-24,2026-09-04,PASS,,2026-09-07T11:26:53
NSE,EUREKAFORB,Eureka Forbes Limited,EUREKAFORB.NS,183269.2,2021-01-01,2026-09-06,495,2024-09-11,2026-09-04,PASS,,2026-09-07T11:26:53
NSE,ATLANTAELE,Atlanta Electricals Limited,ATLANTAELE.NS,183255.15,2021-01-01,2026-09-06,234,2025-09-29,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:54
BSE,TURTLEMINT,Turtlemint Fintech Solutions,TURTLEMINT.BO,183025.35,2021-01-01,2026-09-06,50,2026-06-29,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:54
NSE,KSB,Ksb Limited,KSB.NS,182991.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:54
BSE,SBICARD,SBI Cards,SBICARD.BO,182591.1,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:55
NSE,INDOSTAR,IndoStar Capital Finance Limited,INDOSTAR.NS,182566.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:55
BSE,360ONE,360 One WAM,360ONE.BO,182191.35,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:56
NSE,CORDSCABLE,Cords Cable Industries Limited,CORDSCABLE.NS,182129.05,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:56
BSE,RAMBHAJO,Advit Jewels,RAMBHAJO.BO,182116.25,2021-01-01,2026-09-06,48,2026-07-01,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:26:57
NSE,RELTD,Ravindra Energy Limited,RELTD.NS,182031.3,2021-01-01,2026-09-06,525,2024-07-30,2026-09-04,PASS,,2026-09-07T11:26:57
NSE,AMRUTANJAN,Amrutanjan Health Care Limited,AMRUTANJAN.NS,181953.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:57
NSE,SHALPAINTS,Shalimar Paints Limited,SHALPAINTS.NS,181637.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:58
BSE,SJVN,SJVN,SJVN.BO,181459.9,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:58
NSE,CONCORDBIO,Concord Biotech Limited,CONCORDBIO.NS,180415.3,2021-01-01,2026-09-06,756,2023-08-18,2026-09-04,PASS,,2026-09-07T11:26:59
NSE,BIKAJI,Bikaji Foods International Limited,BIKAJI.NS,179945.25,2021-01-01,2026-09-06,943,2022-11-16,2026-09-04,PASS,,2026-09-07T11:26:59
NSE,APCOTEXIND,Apcotex Industries Limited,APCOTEXIND.NS,179849.95,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:26:59
BSE,SERA,Sera Investments & Finance,SERA.BO,179494.15,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:00
NSE,DDEVPLSTIK,Ddev Plastiks Industries Limited,DDEVPLSTIK.NS,179430.0,2021-01-01,2026-09-06,409,2025-01-15,2026-09-04,PASS,,2026-09-07T11:27:00
BSE,MOSCHIP,Moschip Technologies,MOSCHIP.BO,178142.2,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:01
NSE,TMB,Tamilnad Mercantile Bank Limited,TMB.NS,177593.35,2021-01-01,2026-09-06,984,2022-09-15,2026-09-04,PASS,,2026-09-07T11:27:01
BSE,NCC,NCC,500294.BO,177441.35,2021-01-01,2026-09-06,1365,2021-01-04,2026-07-17,PASS,,2026-09-07T11:27:02
BSE,TCS,Tata Consultancy Services,TCS.BO,177074.4,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:02
BSE,GPPL,Gujarat Pipavav Port,GPPL.BO,176565.25,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:03
NSE,SOLARINDS,Solar Industries India Limited,SOLARINDS.NS,176556.55,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:03
BSE,LTFOODS,LT Foods,LTFOODS.BO,176414.2,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:04
BSE,SHANTIGOLD,Shanti Gold International,SHANTIGOLD.BO,176388.65,2021-01-01,2026-09-06,272,2025-08-01,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:04
NSE,JAYSREETEA,Jayshree Tea & Industries Limited,JAYSREETEA.NS,176345.5,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:04
NSE,SAKAR,Sakar Healthcare Limited,SAKAR.NS,175711.0,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:05
NSE,LANDMARK,Landmark Cars Limited,LANDMARK.NS,175696.8,2021-01-01,2026-09-06,916,2022-12-23,2026-09-04,PASS,,2026-09-07T11:27:05
NSE,RAYMONDLSL,Raymond Lifestyle Limited,RAYMONDLSL.NS,175669.35,2021-01-01,2026-09-06,500,2024-09-05,2026-09-04,PASS,,2026-09-07T11:27:06
BSE,LT,Larsen & Toubro,500510.BO,175607.05,2021-01-01,2026-09-06,1365,2021-01-04,2026-07-17,PASS,,2026-09-07T11:27:06
BSE,ICICIGI,ICICI Lombard General Insurance,ICICIGI.BO,175388.55,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:07
NSE,SUNFLAG,Sunflag Iron And Steel Company Limited,SUNFLAG.NS,173977.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:07
BSE,TRITURBINE,Triveni Turbines,TRITURBINE.BO,173879.65,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:08
NSE,ARIES,Aries Agro Limited,ARIES.NS,172855.65,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:08
BSE,POONAWALLA,Poonawalla Fincorp,POONAWALLA.BO,172071.0,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:09
BSE,QUADFUTURE,Quadrant Future Tek,QUADFUTURE.BO,171800.45,2021-01-01,2026-09-06,408,2025-01-14,2026-09-04,PASS,,2026-09-07T11:27:09
BSE,PREMIERENE,Premier Energies,PREMIERENE.BO,171007.6,2021-01-01,2026-09-06,499,2024-09-03,2026-09-04,PASS,,2026-09-07T11:27:09
BSE,BIOCON,Biocon,BIOCON.BO,170915.4,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:10
BSE,KPIGREEN,KPI Green Energy,KPIGREEN.BO,170698.95,2021-01-01,2026-09-06,1404,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:10
NSE,SMSPHARMA,SMS Pharmaceuticals Limited,SMSPHARMA.NS,170512.95,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:11
NSE,GOCOLORS,Go Fashion (India) Limited,GOCOLORS.NS,170454.4,2021-01-01,2026-09-06,1182,2021-11-30,2026-09-04,PASS,,2026-09-07T11:27:11
NSE,UNIVASTU,Univastu India Limited,UNIVASTU.NS,170321.0,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:12
NSE,TBOTEK,TBO Tek Limited,TBOTEK.NS,169991.05,2021-01-01,2026-09-06,577,2024-05-15,2026-09-04,PASS,,2026-09-07T11:27:12
BSE,ADANIENSOL,Adani Energy Solutions,ADANIENSOL.BO,169706.0,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:12
NSE,TATAELXSI,Tata Elxsi Limited,TATAELXSI.NS,169637.2,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:13
NSE,KSCL,Kaveri Seed Company Limited,KSCL.NS,169279.45,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:13
NSE,PAR,Par Drugs And Chemicals Limited,PAR.NS,169260.6,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:14
BSE,MILLWORKS,Millworks Technologies,MILLWORKS.BO,169180.0,2021-01-01,2026-09-06,34,2026-07-21,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:14
NSE,WINDMACHIN,Windsor Machines Limited,WINDMACHIN.NS,168925.55,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:15
NSE,DMCC,DMCC SPECIALITY CHEMICALS LIMITED,DMCC.NS,168060.0,2021-01-01,2026-09-06,1180,2021-12-01,2026-09-04,PASS,,2026-09-07T11:27:15
NSE,SJS,S.J.S. Enterprises Limited,SJS.NS,167553.85,2021-01-01,2026-09-06,1192,2021-11-15,2026-09-04,PASS,,2026-09-07T11:27:16
BSE,THELEELA,Leela Palaces Hotels & Resorts,THELEELA.BO,167520.05,2021-01-01,2026-09-06,316,2025-06-02,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:16
BSE,NIYOGIN,Niyogin Fintech,NIYOGIN.BO,167062.75,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:16
BSE,INDUSTOWER,Indus Towers,INDUSTOWER.BO,166875.9,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:17
BSE,BLUESTONE,BlueStone Jewellery & Lifestyle,BLUESTONE.BO,166778.85,2021-01-01,2026-09-06,261,2025-08-19,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:17
BSE,WELCORP,Welspun Corp,WELCORP.BO,166005.05,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:18
NSE,ABB,ABB India Limited,ABB.NS,165969.35,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:18
NSE,AXISCADES,AXISCADES Technologies Limited,AXISCADES.NS,165308.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:19
NSE,STYL,Seshaasai Technologies Limited,STYL.NS,165149.8,2021-01-01,2026-09-06,234,2025-09-30,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:19
BSE,KVSCASTING,KVS Castings,KVSCASTING.BO,164400.0,2021-01-01,2026-09-06,229,2025-10-06,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:19
NSE,SHAILY,Shaily Engineering Plastics Limited,SHAILY.NS,164269.65,2021-01-01,2026-09-06,1097,2022-04-04,2026-09-04,PASS,,2026-09-07T11:27:20
NSE,MUKANDLTD,Mukand Limited,MUKANDLTD.NS,163760.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:20
BSE,COFORGE,Coforge,COFORGE.BO,163490.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:21
NSE,GANESHCP,Ganesh Consumer Products Limited,GANESHCP.NS,163348.9,2021-01-01,2026-09-06,233,2025-09-29,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:21
NSE,MAHLOG,Mahindra Logistics Limited,MAHLOG.NS,162893.8,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:21
BSE,VIKRAN,Vikran Engineering,VIKRAN.BO,162429.5,2021-01-01,2026-09-06,251,2025-09-03,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:22
BSE,SETL,Standard Engineering Technology,SETL.BO,162399.6,2021-01-01,2026-09-06,409,2025-01-13,2026-09-04,PASS,,2026-09-07T11:27:22
NSE,MONARCH,Monarch Networth Capital Limited,MONARCH.NS,162257.4,2021-01-01,2026-09-06,1155,2022-01-06,2026-09-04,PASS,,2026-09-07T11:27:23
NSE,AVL,Aditya Vision Limited,AVL.NS,162065.7,2021-01-01,2026-09-06,455,2024-11-06,2026-09-04,PASS,,2026-09-07T11:27:23
NSE,SIMPLEXINF,Simplex Infrastructures Limited,SIMPLEXINF.NS,161853.75,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:23
NSE,VENKEYS,Venky's (India) Limited,VENKEYS.NS,161777.7,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:24
NSE,XPROINDIA,Xpro India Limited,XPROINDIA.NS,161342.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:25
BSE,SYNGENE,Syngene International,SYNGENE.BO,161238.3,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:25
NSE,WONDERLA,Wonderla Holidays Limited,WONDERLA.NS,161218.75,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:26
NSE,POWERICA,Powerica Limited,POWERICA.NS,161161.0,2021-01-01,2026-09-06,110,2026-04-02,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:26
BSE,KPGEL,KP Green Engineering,KPGEL.BO,160975.0,2021-01-01,2026-09-06,607,2024-03-22,2026-09-04,PASS,,2026-09-07T11:27:26
NSE,RAMCOSYS,Ramco Systems Limited,RAMCOSYS.NS,159969.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:27
NSE,SFL,Sheela Foam Limited,SFL.NS,159445.15,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:27
BSE,BALUFORGE,Balu Forge Industries,BALUFORGE.BO,158970.6,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:28
BSE,NTPCGREEN,NTPC Green Energy,NTPCGREEN.BO,158323.85,2021-01-01,2026-09-06,435,2024-12-05,2026-09-04,PASS,,2026-09-07T11:27:28
NSE,SAATVIKGL,Saatvik Green Energy Limited,SAATVIKGL.NS,158250.5,2021-01-01,2026-09-06,236,2025-09-26,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:29
NSE,BI,Bilcare Limited,BI.NS,158058.53846153847,2021-01-01,2026-09-06,14,2026-08-18,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:29
NSE,APARINDS,Apar Industries Limited,APARINDS.NS,157835.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:29
BSE,WAKEFIT,Wakefit Innovations,WAKEFIT.BO,157629.5,2021-01-01,2026-09-06,181,2025-12-15,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:30
NSE,RATNAMANI,Ratnamani Metals & Tubes Limited,RATNAMANI.NS,157547.2,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:30
NSE,NAVNETEDUL,Navneet Education Limited,NAVNETEDUL.NS,156854.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:31
NSE,SHARDACROP,Sharda Cropchem Limited,SHARDACROP.NS,156496.55,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:31
NSE,SUNTECK,Sunteck Realty Limited,SUNTECK.NS,155726.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:32
NSE,JKLAKSHMI,JK Lakshmi Cement Limited,JKLAKSHMI.NS,155558.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:32
NSE,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,CHOLAHLDNG.NS,155149.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:33
NSE,DOLPHIN,Dolphin Offshore Enterprises (India) Limited,DOLPHIN.NS,154910.15,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:33
BSE,CANHLIFE,Canara HSBC Life Insurance Company,CANHLIFE.BO,154738.5,2021-01-01,2026-09-06,220,2025-10-17,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:34
BSE,PTC,PTC India,PTC.BO,154687.6,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:34
NSE,GPTINFRA,GPT Infraprojects Limited,GPTINFRA.NS,154464.1,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:34
BSE,CHOLAFIN,Cholamandalam Investment,511243.BO,154038.0,2021-01-01,2026-09-06,1400,2021-01-04,2026-09-04,PASS,,2026-09-07T11:27:35
NSE,DENTA,Denta Water and Infra Solutions Limited,DENTA.NS,153348.95,2021-01-01,2026-09-06,400,2025-01-29,2026-09-04,PASS,,2026-09-07T11:27:35
BSE,TARIL,Transformers & Rectifiers,TARIL.BO,153311.15,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:36
NSE,SAIPARENT,Sai Parenterals Limited,SAIPARENT.NS,153229.25,2021-01-01,2026-09-06,109,2026-04-02,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:36
NSE,SEAMECLTD,Seamec Limited,SEAMECLTD.NS,153170.55,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:37
NSE,HUHTAMAKI,Huhtamaki India Limited,HUHTAMAKI.NS,153149.55,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:37
BSE,JUBLFOOD,Jubilant FoodWorks,JUBLFOOD.BO,153082.4,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:37
NSE,IKS,Inventurus Knowledge Solutions Limited,IKS.NS,152966.0,2021-01-01,2026-09-06,427,2024-12-19,2026-09-04,PASS,,2026-09-07T11:27:38
BSE,BDL,Bharat Dynamics,BDL.BO,152772.9,2021-01-01,2026-09-06,1404,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:38
NSE,SURAJEST,Suraj Estate Developers Limited,SURAJEST.NS,152237.75,2021-01-01,2026-09-06,670,2023-12-26,2026-09-04,PASS,,2026-09-07T11:27:39
BSE,LASERPOWER,Laser Power & Infra,LASERPOWER.BO,152125.05,2021-01-01,2026-09-06,37,2026-07-16,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:27:39
NSE,FDC,FDC Limited,FDC.NS,151937.55,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:40
NSE,TPLPLASTEH,TPL Plastech Limited,TPLPLASTEH.NS,151347.25,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:40
NSE,COSMOFIRST,COSMO FIRST LIMITED,COSMOFIRST.NS,149810.35,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:41
NSE,EMUDHRA,eMudhra Limited,EMUDHRA.NS,149629.35,2021-01-01,2026-09-06,1057,2022-06-01,2026-09-04,PASS,,2026-09-07T11:27:41
BSE,ADANIPORTS,Adani Ports & SEZ,ADANIPORTS.BO,149348.55,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:42
BSE,MANINFRA,Man Infraconstruction,533169.BO,149107.55,2021-01-01,2026-09-06,1365,2021-01-04,2026-07-17,PASS,,2026-09-07T11:27:42
NSE,MANOMAY,Manomay Tex India Limited,MANOMAY.NS,148619.5,2021-01-01,2026-09-06,897,2023-01-18,2026-09-04,PASS,,2026-09-07T11:27:43
NSE,BHARATWIRE,Bharat Wire Ropes Limited,BHARATWIRE.NS,148528.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:43
NSE,BALMLAWRIE,Balmer Lawrie & Company Limited,BALMLAWRIE.NS,148440.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:43
BSE,KMCSHIL,KMC Speciality Hospitals,KMCSHIL.BO,148342.95,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:44
NSE,REMSONSIND,Remsons Industries Limited,REMSONSIND.NS,147503.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:44
BSE,IIFL,IIFL Finance,IIFL.BO,147177.35,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:45
BSE,FILATEX,Filatex India,FILATEX.BO,146947.1,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:27:45
