scope,period,variant,filter,cost_pct,trades,win_rate,avg_net_pct,profit_factor,compounded_return_pct,max_drawdown_pct
PERIOD,P1,EMA_MACD,ALL,0.1,121,36.36363636363637,-0.3923177921923848,0.7537429045228279,-41.12373964489452,-49.860329387027534
PERIOD,P1,EMA_MACD,ALL,0.15,121,36.36363636363637,-0.4423177921923848,0.7277945485098225,-44.597179616130944,-52.58542547910581
PERIOD,P1,EMA_MACD,ALL,0.2,121,34.710743801652896,-0.49231779219238475,0.7028837595427209,-47.86729722082429,-55.163675414636096
PERIOD,P1,EMA_MACD,ALL,0.25,121,34.710743801652896,-0.5423177921923847,0.6790319645098408,-50.9459007277768,-57.60292410373866
PERIOD,P1,EMA_MACD,ALL,0.3,121,34.710743801652896,-0.5923177921923847,0.656084359972752,-53.844118055692206,-59.91060100388748
PERIOD,P1,EMA_MACD,ALL,0.4,121,34.710743801652896,-0.6923177921923849,0.612703573832727,-59.14073520980987,-64.15900972042827
PERIOD,P1,EMA_MACD,ALL,0.5,121,33.88429752066116,-0.7923177921923847,0.5725467258279698,-63.833988566136426,-67.96082899341248
PERIOD,P1,EMA_MACD,ALL,0.6,121,33.057851239669425,-0.8923177921923848,0.5352443141429721,-67.9921024555415,-71.36262177797481
PERIOD,P2,EMA_MACD,ALL,0.0,156,43.58974358974359,0.7048691949130471,1.505195497633185,170.18212873863447,-29.304437487253153
PERIOD,P2,EMA_MACD,ALL,0.05,156,43.58974358974359,0.6548691949130472,1.460059171641568,150.01529715847857,-30.160350370761858
PERIOD,P2,EMA_MACD,ALL,0.1,156,43.58974358974359,0.6048691949130472,1.4166768156003686,131.34481022011153,-31.006327667911982
PERIOD,P2,EMA_MACD,ALL,0.15,156,43.58974358974359,0.554869194913047,1.3749481407934832,114.06030567954826,-31.842479751559814
PERIOD,P2,EMA_MACD,ALL,0.2,156,43.58974358974359,0.5048691949130469,1.3347803612680536,98.05951199327903,-32.66891582361314
PERIOD,P2,EMA_MACD,ALL,0.25,156,43.58974358974359,0.45486919491304706,1.2960875050983112,83.24765878274027,-33.48574392686837
PERIOD,P2,EMA_MACD,ALL,0.3,156,43.58974358974359,0.4048691949130473,1.2587898001508646,69.5369299934405,-34.29307095673324
PERIOD,P2,EMA_MACD,ALL,0.4,156,43.58974358974359,0.304869194913047,1.1880885178540863,45.09934653426559,-35.87964371053203
PERIOD,P2,EMA_MACD,ALL,0.5,156,43.58974358974359,0.20486919491304706,1.1221428512678286,24.164943542583273,-37.42946673891387
PERIOD,P2,EMA_MACD,ALL,0.6,156,43.58974358974359,0.10486919491304722,1.060488593447144,6.234308560536372,-40.9091866583601
PERIOD,P3,EMA_MACD,ALL,0.0,123,42.27642276422765,0.5929946042393792,1.410920204627852,90.97435631395203,-34.042371235657434
