exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,yahoo_symbol,validation_method,data_rows,last_date,validation_error
BSE,STOCK,MAL$,Mangalam Alloys,,210659,NS,MAL$.BO,,,0,,MAL$.BO: Yahoo returned no data | 210659.BO: Yahoo returned no data
BSE,STOCK,MALA,Shree Balaji (Mala) Textiles,,544835,M,MALA.BO,,,0,,MALA.BO: Only 27 rows; minimum is 30 | 544835.BO: Yahoo returned no data
BSE,STOCK,MALTLAND,Malt Land Distilleries,,539560,XT,MALTLAND.BO,,,0,,MALTLAND.BO: Yahoo returned no data | 539560.BO: Yahoo returned no data
BSE,STOCK,MALUPAPER,Malu Paper Mills,,532728,B,MALUPAPER.BO,,,0,,MALUPAPER.BO: Only 1 rows; minimum is 30 | 532728.BO: Yahoo returned no data
BSE,STOCK,MANAV,Manav Infra Projects,,203203,NS,MANAV.BO,,,0,,MANAV.BO: Yahoo returned no data | 203203.BO: Yahoo returned no data
BSE,STOCK,MANDEEP,Mandeep Auto Industries,,211583,NS,MANDEEP.BO,,,0,,MANDEEP.BO: Yahoo returned no data | 211583.BO: Yahoo returned no data
BSE,STOCK,MANGALAM,Mangalam Drugs & Organics,,532637,B,MANGALAM.BO,,,0,,MANGALAM.BO: Only 1 rows; minimum is 30 | 532637.BO: Yahoo returned no data
BSE,STOCK,MANILAM,Manilam Industries,,215795,NS,MANILAM.BO,,,0,,MANILAM.BO: Yahoo returned no data | 215795.BO: Yahoo returned no data
BSE,STOCK,MANIPALHOS,Manipal Health Enterprises,,544847,B,MANIPALHOS.BO,,,0,,MANIPALHOS.BO: Only 21 rows; minimum is 30 | 544847.BO: Yahoo returned no data
BSE,STOCK,MARC,Marc Technocrats,,215482,NS,MARC.BO,,,0,,MARC.BO: Yahoo returned no data | 215482.BO: Yahoo returned no data
BSE,STOCK,MARCO,Marco Cables & Conductors,,210638,NS,MARCO.BO,,,0,,MARCO.BO: Yahoo returned no data | 210638.BO: Yahoo returned no data
BSE,STOCK,MARICO,Marico,,531642,A,MARICO.BO,,,0,,MARICO.BO: Only 1 rows; minimum is 30 | 531642.BO: Yahoo returned no data
BSE,STOCK,MARINE,Marine Electricals,,207697,NS,MARINE.BO,,,0,,MARINE.BO: Yahoo returned no data | 207697.BO: Yahoo returned no data
BSE,STOCK,MARINETRAN,Marinetrans India,,210873,NT,MARINETRAN.BO,,,0,,MARINETRAN.BO: Yahoo returned no data | 210873.BO: Yahoo returned no data
BSE,STOCK,MARKSANS,Marksans Pharma,,524404,A,MARKSANS.BO,,,0,,MARKSANS.BO: Only 1 rows; minimum is 30 | 524404.BO: Yahoo returned no data
BSE,STOCK,MARUSHIKA,Marushika Technology,,215762,NS,MARUSHIKA.BO,,,0,,MARUSHIKA.BO: Yahoo returned no data | 215762.BO: Yahoo returned no data
BSE,STOCK,MASKINVEST,Mask Investments,,206083,NS,MASKINVEST.BO,,,0,,MASKINVEST.BO: Yahoo returned no data | 206083.BO: Yahoo returned no data
BSE,STOCK,MASON,Mason Infratech,,211715,NS,MASON.BO,,,0,,MASON.BO: Yahoo returned no data | 211715.BO: Yahoo returned no data
BSE,STOCK,MASTER,Master Components,,210657,NS,MASTER.BO,,,0,,MASTER.BO: Yahoo returned no data | 210657.BO: Yahoo returned no data
BSE,STOCK,MAXPOSURE,Maxposure,,211036,NS,MAXPOSURE.BO,,,0,,MAXPOSURE.BO: Yahoo returned no data | 211036.BO: Yahoo returned no data
BSE,STOCK,MAXVOLT,Maxvolt Energy Industries,,212507,NS,MAXVOLT.BO,,,0,,MAXVOLT.BO: Yahoo returned no data | 212507.BO: Yahoo returned no data
BSE,STOCK,MAYASHEEL,Mayasheel Ventures,,213455,NS,MAYASHEEL.BO,,,0,,MAYASHEEL.BO: Yahoo returned no data | 213455.BO: Yahoo returned no data
BSE,STOCK,MBAPL,Madhya Bharat Agro,,203569,NS,MBAPL.BO,,,0,,MBAPL.BO: Yahoo returned no data | 203569.BO: Yahoo returned no data
BSE,STOCK,MCL,M Tek Copper,,200072,NS,MCL.BO,,,0,,MCL.BO: Yahoo returned no data | 200072.BO: Yahoo returned no data
BSE,STOCK,MCON,Mcon Rasayan,,209598,NS,MCON.BO,,,0,,MCON.BO: Yahoo returned no data | 209598.BO: Yahoo returned no data
BSE,STOCK,MDL,Marvel Decor,,203071,NT,MDL.BO,,,0,,MDL.BO: Yahoo returned no data | 203071.BO: Yahoo returned no data
BSE,STOCK,MEDIORG,Medicamen Organics,,211710,NS,MEDIORG.BO,,,0,,MEDIORG.BO: Yahoo returned no data | 211710.BO: Yahoo returned no data
BSE,STOCK,MEDISTEP,Medistep Healthcare,,213647,NS,MEDISTEP.BO,,,0,,MEDISTEP.BO: Yahoo returned no data | 213647.BO: Yahoo returned no data
BSE,STOCK,MEEIND,Meenakshi,,544831,B,MEEIND.BO,,,0,,MEEIND.BO: Only 28 rows; minimum is 30 | 544831.BO: Yahoo returned no data
BSE,STOCK,MEENST,Meenakshi Steel Industries,,512505,Z,MEENST.BO,,,0,,MEENST.BO: Yahoo returned no data | 512505.BO: Yahoo returned no data
BSE,STOCK,MEGAFLEX,Mega Flex Plastics,,209110,NS,MEGAFLEX.BO,,,0,,MEGAFLEX.BO: Yahoo returned no data | 209110.BO: Yahoo returned no data
BSE,STOCK,MEGATHERM,Megatherm Induction,,211095,NS,MEGATHERM.BO,,,0,,MEGATHERM.BO: Yahoo returned no data | 211095.BO: Yahoo returned no data
BSE,STOCK,MENONBE,Menon Bearings,,523828,T,MENONBE.BO,,,0,,MENONBE.BO: Only 1 rows; minimum is 30 | 523828.BO: Yahoo returned no data
BSE,STOCK,METALIC,Metalic Technoforge,,216463,NT,METALIC.BO,,,0,,METALIC.BO: Yahoo returned no data | 216463.BO: Yahoo returned no data
BSE,STOCK,MGSL,Matrix Geo Solutions,,213806,NS,MGSL.BO,,,0,,MGSL.BO: Yahoo returned no data | 213806.BO: Yahoo returned no data
BSE,STOCK,MHHL,Mohini Health & Hygiene,,205578,NS,MHHL.BO,,,0,,MHHL.BO: Yahoo returned no data | 205578.BO: Yahoo returned no data
BSE,STOCK,MICROPRO,Micropro Software Solutions,,210803,NS,MICROPRO.BO,,,0,,MICROPRO.BO: Yahoo returned no data | 210803.BO: Yahoo returned no data
BSE,STOCK,MICROSE,Microse,,523343,XT,MICROSE.BO,,,0,,MICROSE.BO: Yahoo returned no data | 523343.BO: Yahoo returned no data
BSE,STOCK,MIDPOLY,Midland Polymers,,531597,XT,MIDPOLY.BO,,,0,,MIDPOLY.BO: Yahoo returned no data | 531597.BO: Only 1 rows; minimum is 30
BSE,STOCK,MIEL,Manglam Infra & Engineering,,211802,NS,MIEL.BO,,,0,,MIEL.BO: Yahoo returned no data | 211802.BO: Yahoo returned no data
BSE,STOCK,MILKYMIST,Milky Mist Dairy Food,,544868,B,MILKYMIST.BO,,,0,,MILKYMIST.BO: Only 13 rows; minimum is 30 | 544868.BO: Yahoo returned no data
BSE,STOCK,MILTON,Milton Industries,,200558,NS,MILTON.BO,,,0,,MILTON.BO: Yahoo returned no data | 200558.BO: Yahoo returned no data
BSE,STOCK,MINDPOOL,Mindpool Technologies,,205653,NS,MINDPOOL.BO,,,0,,MINDPOOL.BO: Yahoo returned no data | 205653.BO: Yahoo returned no data
BSE,STOCK,MITCON,MITCON Cons. & Engg.,,204669,NT,MITCON.BO,,,0,,MITCON.BO: Yahoo returned no data | 204669.BO: Yahoo returned no data
BSE,STOCK,MITTAL,Mittal Life Style,,210750,NS,MITTAL.BO,,,0,,MITTAL.BO: Yahoo returned no data | 210750.BO: Yahoo returned no data
BSE,STOCK,MMEL,Moving Media Entertainment,,213486,NS,MMEL.BO,,,0,,MMEL.BO: Yahoo returned no data | 213486.BO: Yahoo returned no data
BSE,STOCK,MMP,Mmp Industries,,203210,NS,MMP.BO,,,0,,MMP.BO: Yahoo returned no data | 203210.BO: Yahoo returned no data
BSE,STOCK,MOBILISE,Mobilise App Lab,,215828,NS,MOBILISE.BO,,,0,,MOBILISE.BO: Yahoo returned no data | 215828.BO: Yahoo returned no data
BSE,STOCK,MOKSH,Moksh Ornaments,,208106,NS,MOKSH.BO,,,0,,MOKSH.BO: Yahoo returned no data | 208106.BO: Yahoo returned no data
BSE,STOCK,MOLBIO,Molbio Diagnostics,,544866,B,MOLBIO.BO,,,0,,MOLBIO.BO: Only 14 rows; minimum is 30 | 544866.BO: Yahoo returned no data
BSE,STOCK,MONOLITH,Monolithisch,,213434,NS,MONOLITH.BO,,,0,,MONOLITH.BO: Yahoo returned no data | 213434.BO: Yahoo returned no data
BSE,STOCK,MONOPHARMA,Mono Pharmacare,,210583,NS,MONOPHARMA.BO,,,0,,MONOPHARMA.BO: Yahoo returned no data | 210583.BO: Yahoo returned no data
BSE,STOCK,MOPSHOP,Mopshop Distribution,,544883,MT,MOPSHOP.BO,,,0,,MOPSHOP.BO: Only 7 rows; minimum is 30 | 544883.BO: Yahoo returned no data
BSE,STOCK,MOREPENLAB,Morepen Laboratories,,500288,B,MOREPENLAB.BO,,,0,,MOREPENLAB.BO: Only 1 rows; minimum is 30 | 500288.BO: Yahoo returned no data
BSE,STOCK,MOS,Mos Utility,,210293,NT,MOS.BO,,,0,,MOS.BO: Yahoo returned no data | 210293.BO: Yahoo returned no data
BSE,STOCK,MOXSH,Moxsh Overseas Educon,,209353,NS,MOXSH.BO,,,0,,MOXSH.BO: Yahoo returned no data | 209353.BO: Yahoo returned no data
BSE,STOCK,MPEL,Manas Polymers & Energies,,215153,NT,MPEL.BO,,,0,,MPEL.BO: Yahoo returned no data | 215153.BO: Yahoo returned no data
BSE,STOCK,MPTODAY,Madhya Pradesh Today Media,,200405,NS,MPTODAY.BO,,,0,,MPTODAY.BO: Yahoo returned no data | 200405.BO: Yahoo returned no data
BSE,STOCK,MRF,MRF,,500290,A,MRF.BO,,,0,,MRF.BO: Only 1 rows; minimum is 30 | 500290.BO: Yahoo returned no data
BSE,STOCK,MRIL,Mahendra Realtors & Infrastructure,,213654,NT,MRIL.BO,,,0,,MRIL.BO: Yahoo returned no data | 213654.BO: Yahoo returned no data
BSE,STOCK,MRPL,Mangalore Refinery & Petroleum,,500109,A,MRPL.BO,,,0,,MRPL.BO: Only 1 rows; minimum is 30 | 500109.BO: Yahoo returned no data
BSE,STOCK,MTNL,Mahanagar Telephone Nigam,,500108,B,MTNL.BO,,,0,,MTNL.BO: Only 1 rows; minimum is 30 | 500108.BO: Yahoo returned no data
BSE,STOCK,MUKANDLTD,Mukand,,500460,B,MUKANDLTD.BO,,,0,,MUKANDLTD.BO: Only 1 rows; minimum is 30 | 500460.BO: Yahoo returned no data
BSE,STOCK,MULTIIN,Multiplus Holdings,,505594,XT,MULTIIN.BO,,,0,,MULTIIN.BO: Yahoo returned no data | 505594.BO: Yahoo returned no data
BSE,STOCK,MUNISH,Munish Forge,,215183,NS,MUNISH.BO,,,0,,MUNISH.BO: Yahoo returned no data | 215183.BO: Yahoo returned no data
BSE,STOCK,MUNJALAU,Munjal Auto Industries,,520059,B,MUNJALAU.BO,,,0,,MUNJALAU.BO: Only 1 rows; minimum is 30 | 520059.BO: Yahoo returned no data
BSE,STOCK,MVELECTRO,MV Electrosystems,,544851,B,MVELECTRO.BO,,,0,,MVELECTRO.BO: Only 21 rows; minimum is 30 | 544851.BO: Yahoo returned no data
BSE,STOCK,MVKAGRO,MVK Agro Food Product,,211231,NS,MVKAGRO.BO,,,0,,MVKAGRO.BO: Yahoo returned no data | 211231.BO: Yahoo returned no data
BSE,STOCK,MYMUDRA,My Mudra Fincorp,,211963,NS,MYMUDRA.BO,,,0,,MYMUDRA.BO: Yahoo returned no data | 211963.BO: Yahoo returned no data
BSE,STOCK,NAMAN,Naman Industries Proxima,,211469,NS,NAMAN.BO,,,0,,NAMAN.BO: Yahoo returned no data | 211469.BO: Yahoo returned no data
BSE,STOCK,NAMOEWASTE,Namo eWaste Management,,211962,NT,NAMOEWASTE.BO,,,0,,NAMOEWASTE.BO: Yahoo returned no data | 211962.BO: Yahoo returned no data
BSE,STOCK,NBIFIN,NBI Industrial Finance Company,,201684,NS,NBIFIN.BO,,,0,,NBIFIN.BO: Yahoo returned no data | 201684.BO: Yahoo returned no data
BSE,STOCK,NCLIND,NCL Industries,,502168,B,NCLIND.BO,,,0,,NCLIND.BO: Only 1 rows; minimum is 30 | 502168.BO: Yahoo returned no data
BSE,STOCK,NDGL,Naga Dhunseri Group,,204326,NS,NDGL.BO,,,0,,NDGL.BO: Yahoo returned no data | 204326.BO: Yahoo returned no data
BSE,STOCK,NECLIFE,Nectar Lifesciences,,532649,B,NECLIFE.BO,,,0,,NECLIFE.BO: Only 1 rows; minimum is 30 | 532649.BO: Yahoo returned no data
BSE,STOCK,NEELAM,Neelam Linens & Garments,,212185,NS,NEELAM.BO,,,0,,NEELAM.BO: Yahoo returned no data | 212185.BO: Yahoo returned no data
BSE,STOCK,NEOCHEM,Neochem Bio Solutions,,215421,NS,NEOCHEM.BO,,,0,,NEOCHEM.BO: Yahoo returned no data | 215421.BO: Yahoo returned no data
BSE,STOCK,NEPHROCARE,Nephro Care,,211745,NS,NEPHROCARE.BO,,,0,,NEPHROCARE.BO: Yahoo returned no data | 211745.BO: Yahoo returned no data
BSE,STOCK,NEPTUNE,Neptune Petrochemicals,,213376,NS,NEPTUNE.BO,,,0,,NEPTUNE.BO: Yahoo returned no data | 213376.BO: Yahoo returned no data
BSE,STOCK,NFPSAMPOOR,NFP Sampoorna Foods,,216276,NS,NFPSAMPOOR.BO,,,0,,NFPSAMPOOR.BO: Yahoo returned no data | 216276.BO: Yahoo returned no data
BSE,STOCK,NIDAN,Nidan Labs & Healthcare,,208362,NS,NIDAN.BO,,,0,,NIDAN.BO: Yahoo returned no data | 208362.BO: Yahoo returned no data
BSE,STOCK,NIKITA,Nikita Greentech Recycling,,213373,NS,NIKITA.BO,,,0,,NIKITA.BO: Yahoo returned no data | 213373.BO: Yahoo returned no data
BSE,STOCK,NIRAJISPAT,Niraj Ispat Industries,,200475,NT,NIRAJISPAT.BO,,,0,,NIRAJISPAT.BO: Yahoo returned no data | 200475.BO: Yahoo returned no data
BSE,STOCK,NIRMAN,Nirman Agri Genetics,,209622,NS,NIRMAN.BO,,,0,,NIRMAN.BO: Yahoo returned no data | 209622.BO: Yahoo returned no data
BSE,STOCK,NITINSPIN,Nitin Spinners,,532698,B,NITINSPIN.BO,,,0,,NITINSPIN.BO: Only 1 rows; minimum is 30 | 532698.BO: Yahoo returned no data
BSE,STOCK,NITIRAJ,Nitiraj Engineers,,203799,NS,NITIRAJ.BO,,,0,,NITIRAJ.BO: Yahoo returned no data | 203799.BO: Yahoo returned no data
BSE,STOCK,NMSTEEL,Newmalayalam Steel,,212312,NS,NMSTEEL.BO,,,0,,NMSTEEL.BO: Yahoo returned no data | 212312.BO: Yahoo returned no data
BSE,STOCK,NOCIL,NOCIL,,500730,B,NOCIL.BO,,,0,,NOCIL.BO: Only 1 rows; minimum is 30 | 500730.BO: Yahoo returned no data
BSE,STOCK,NRVANDANA,N R Vandana Tex Industries,,206022,NS,NRVANDANA.BO,,,0,,NRVANDANA.BO: Yahoo returned no data | 206022.BO: Yahoo returned no data
BSE,STOCK,OBSCP,OBSC Perfection,,212135,NS,OBSCP.BO,,,0,,OBSCP.BO: Yahoo returned no data | 212135.BO: Yahoo returned no data
BSE,STOCK,OCCLLTD,OCCL,,544278,T,OCCLLTD.BO,,,0,,OCCLLTD.BO: Only 1 rows; minimum is 30 | 544278.BO: Yahoo returned no data
BSE,STOCK,ODIGMA,Odigma Consultancy Solutions,,544301,B,ODIGMA.BO,,,0,,ODIGMA.BO: Only 1 rows; minimum is 30 | 544301.BO: Yahoo returned no data
BSE,STOCK,OLIL,One Click Logistics,,210693,NS,OLIL.BO,,,0,,OLIL.BO: Yahoo returned no data | 210693.BO: Yahoo returned no data
BSE,STOCK,OMFURN,Omfurn,,203162,NS,OMFURN.BO,,,0,,OMFURN.BO: Yahoo returned no data | 203162.BO: Yahoo returned no data
BSE,STOCK,ONDOOR,On Door Concepts,,210749,NS,ONDOOR.BO,,,0,,ONDOOR.BO: Yahoo returned no data | 210749.BO: Yahoo returned no data
BSE,STOCK,ONEINDIG,Oneindig Technologies,,544852,M,ONEINDIG.BO,,,0,,ONEINDIG.BO: Only 21 rows; minimum is 30 | 544852.BO: Yahoo returned no data
BSE,STOCK,ONGC,Oil & Natural Gas Corporation,,500312,A,ONGC.BO,,,0,,ONGC.BO: Only 1 rows; minimum is 30 | 500312.BO: Yahoo returned no data
BSE,STOCK,ONYX,Onyx Biotec,,212187,NT,ONYX.BO,,,0,,ONYX.BO: Yahoo returned no data | 212187.BO: Yahoo returned no data
BSE,STOCK,OPTIMYSTIX,Optimystix Entertainment,,216518,NS,OPTIMYSTIX.BO,,,0,,OPTIMYSTIX.BO: Yahoo returned no data | 216518.BO: Yahoo returned no data
BSE,STOCK,OPTIVALUE,Optivalue Tek Consulting,,213732,NT,OPTIVALUE.BO,,,0,,OPTIVALUE.BO: Yahoo returned no data | 213732.BO: Yahoo returned no data
BSE,STOCK,ORIANA,Oriana Power,,210541,NS,ORIANA.BO,,,0,,ORIANA.BO: Yahoo returned no data | 210541.BO: Yahoo returned no data
BSE,STOCK,ORIENTHOT,Oriental Hotels,,500314,B,ORIENTHOT.BO,,,0,,ORIENTHOT.BO: Only 1 rows; minimum is 30 | 500314.BO: Yahoo returned no data
BSE,STOCK,OSEASPR,Oseaspre Consultants,,509782,XT,OSEASPR.BO,,,0,,OSEASPR.BO: Yahoo returned no data | 509782.BO: Yahoo returned no data
BSE,STOCK,OSELDEVICE,Osel Devices,,212000,NS,OSELDEVICE.BO,,,0,,OSELDEVICE.BO: Yahoo returned no data | 212000.BO: Yahoo returned no data
BSE,STOCK,OSIAHYPER,Osia Hyper Retail,,209547,NT,OSIAHYPER.BO,,,0,,OSIAHYPER.BO: Yahoo returned no data | 209547.BO: Yahoo returned no data
BSE,STOCK,OSWALSEEDS,ShreeOswal Seeds And Chemicals,,210546,NS,OSWALSEEDS.BO,,,0,,OSWALSEEDS.BO: Yahoo returned no data | 210546.BO: Yahoo returned no data
BSE,STOCK,OWAIS,Owais Metal & Mineral Processing,,211218,NT,OWAIS.BO,,,0,,OWAIS.BO: Yahoo returned no data | 211218.BO: Yahoo returned no data
BSE,STOCK,PALUCK,Paluck Technologies,,544897,MT,PALUCK.BO,,,0,,PALUCK.BO: Only 1 rows; minimum is 30 | 544897.BO: Yahoo returned no data
BSE,STOCK,PANSARI,Pansari Developers,,201657,NS,PANSARI.BO,,,0,,PANSARI.BO: Yahoo returned no data | 201657.BO: Yahoo returned no data
BSE,STOCK,PAR,Par Drugs & Chemical,,201686,NT,PAR.BO,,,0,,PAR.BO: Yahoo returned no data | 201686.BO: Yahoo returned no data
BSE,STOCK,PARAGON,Paragon Fine and Specialty Chemicals,,210774,NS,PARAGON.BO,,,0,,PARAGON.BO: Yahoo returned no data | 210774.BO: Yahoo returned no data
BSE,STOCK,PARAMATRIX,Paramatrix Technologies,,211936,NS,PARAMATRIX.BO,,,0,,PARAMATRIX.BO: Yahoo returned no data | 211936.BO: Yahoo returned no data
BSE,STOCK,PARAMOUNT,Paramount Dye Tec,,212078,NS,PARAMOUNT.BO,,,0,,PARAMOUNT.BO: Yahoo returned no data | 212078.BO: Yahoo returned no data
BSE,STOCK,PARAMPARA,Parampara Dairy Delights,,200184,NS,PARAMPARA.BO,,,0,,PARAMPARA.BO: Yahoo returned no data | 200184.BO: Yahoo returned no data
BSE,STOCK,PARIN,Parin Enterprises,,205337,NS,PARIN.BO,,,0,,PARIN.BO: Yahoo returned no data | 205337.BO: Yahoo returned no data
BSE,STOCK,PARSVNATH,Parsvnath Developers,,532780,T,PARSVNATH.BO,,,0,,PARSVNATH.BO: Only 1 rows; minimum is 30 | 532780.BO: Yahoo returned no data
BSE,STOCK,PARTH,Parth Electricals & Engineering,,213639,NS,PARTH.BO,,,0,,PARTH.BO: Yahoo returned no data | 213639.BO: Yahoo returned no data
BSE,STOCK,PARTYCRUS,Party Cruisers,,207734,NS,PARTYCRUS.BO,,,0,,PARTYCRUS.BO: Yahoo returned no data | 207734.BO: Yahoo returned no data
BSE,STOCK,PATELRMART,Patel Retail,,544487,B,PATELRMART.BO,,,0,,PATELRMART.BO: Only 1 rows; minimum is 30 | 544487.BO: Yahoo returned no data
BSE,STOCK,PATILAUTOM,Patil Automation,,213444,NS,PATILAUTOM.BO,,,0,,PATILAUTOM.BO: Yahoo returned no data | 213444.BO: Yahoo returned no data
BSE,STOCK,PATTECH,Pattech Fitwell Tube Components,,210300,NS,PATTECH.BO,,,0,,PATTECH.BO: Yahoo returned no data | 210300.BO: Yahoo returned no data
BSE,STOCK,PBFL,P. B. Films Limited,,539352,MT,PBFL.BO,,,0,,PBFL.BO: Yahoo returned no data | 539352.BO: Only 1 rows; minimum is 30
BSE,STOCK,PBGLOBAL,PB Global,,506580,XT,PBGLOBAL.BO,,,0,,PBGLOBAL.BO: Yahoo returned no data | 506580.BO: Yahoo returned no data
BSE,STOCK,PCCL,Petro Carbon & Chemicals,,211725,NS,PCCL.BO,,,0,,PCCL.BO: Yahoo returned no data | 211725.BO: Yahoo returned no data
BSE,STOCK,PELATRO,Pelatro,,212003,NS,PELATRO.BO,,,0,,PELATRO.BO: Yahoo returned no data | 212003.BO: Yahoo returned no data
BSE,STOCK,PENTAGON,Pentagon Rubber,,210473,NS,PENTAGON.BO,,,0,,PENTAGON.BO: Yahoo returned no data | 210473.BO: Yahoo returned no data
BSE,STOCK,PERFECT,Perfect Infraengineers,,201698,NT,PERFECT.BO,,,0,,PERFECT.BO: Yahoo returned no data | 201698.BO: Yahoo returned no data
BSE,STOCK,PFIZER,Pfizer,,500680,A,PFIZER.BO,,,0,,PFIZER.BO: Only 1 rows; minimum is 30 | 500680.BO: Yahoo returned no data
BSE,STOCK,PFOCUS,Prime Focus,,532748,B,PFOCUS.BO,,,0,,PFOCUS.BO: Only 1 rows; minimum is 30 | 532748.BO: Yahoo returned no data
BSE,STOCK,PHANTOMFX,Phantom Digital Effects,,209190,NS,PHANTOMFX.BO,,,0,,PHANTOMFX.BO: Yahoo returned no data | 209190.BO: Yahoo returned no data
BSE,STOCK,PHOGLOBAL,Phoenix Overseas,,212038,NS,PHOGLOBAL.BO,,,0,,PHOGLOBAL.BO: Yahoo returned no data | 212038.BO: Yahoo returned no data
BSE,STOCK,PIDILITIND,Pidilite Industries,,500331,A,PIDILITIND.BO,,,0,,PIDILITIND.BO: Only 1 rows; minimum is 30 | 500331.BO: Yahoo returned no data
BSE,STOCK,PKTEA,Peria Karamalai Tea,,204759,NS,PKTEA.BO,,,0,,PKTEA.BO: Yahoo returned no data | 204759.BO: Yahoo returned no data
BSE,STOCK,PLADAINFO,Plada Infotech,,210708,NS,PLADAINFO.BO,,,0,,PLADAINFO.BO: Yahoo returned no data | 210708.BO: Yahoo returned no data
BSE,STOCK,PNB,Punjab National Bank,,532461,A,PNB.BO,,,0,,PNB.BO: Only 1 rows; minimum is 30 | 532461.BO: Yahoo returned no data
BSE,STOCK,POLYSIL,Polysil Irrigation Systems,,211144,NS,POLYSIL.BO,,,0,,POLYSIL.BO: Yahoo returned no data | 211144.BO: Yahoo returned no data
BSE,STOCK,POSITRON,Positron Energy,,211882,NS,POSITRON.BO,,,0,,POSITRON.BO: Yahoo returned no data | 211882.BO: Yahoo returned no data
BSE,STOCK,PPEL,Poojaa Precision Engg.,,544844,M,PPEL.BO,,,0,,PPEL.BO: Only 23 rows; minimum is 30 | 544844.BO: Yahoo returned no data
BSE,STOCK,PPSL,Picturepost Studios,,211857,NS,PPSL.BO,,,0,,PPSL.BO: Yahoo returned no data | 211857.BO: Yahoo returned no data
BSE,STOCK,PRAJIND,Praj Industries,,522205,A,PRAJIND.BO,,,0,,PRAJIND.BO: Only 1 rows; minimum is 30 | 522205.BO: Yahoo returned no data
BSE,STOCK,PRAMARA,Pramara Promotions,,210599,NS,PRAMARA.BO,,,0,,PRAMARA.BO: Yahoo returned no data | 210599.BO: Yahoo returned no data
BSE,STOCK,PRAMODINI,Pramodini Medicare,,216525,NS,PRAMODINI.BO,,,0,,PRAMODINI.BO: Yahoo returned no data | 216525.BO: Yahoo returned no data
BSE,STOCK,PRANIK,Pranik Logistics,,212114,NS,PRANIK.BO,,,0,,PRANIK.BO: Yahoo returned no data | 212114.BO: Yahoo returned no data
BSE,STOCK,PRATHAM,Pratham EPC Projects,,211281,NS,PRATHAM.BO,,,0,,PRATHAM.BO: Yahoo returned no data | 211281.BO: Yahoo returned no data
BSE,STOCK,PRECISION,Precision Metaliks,,208528,NT,PRECISION.BO,,,0,,PRECISION.BO: Yahoo returned no data | 208528.BO: Yahoo returned no data
BSE,STOCK,PRECOT,Precot,,205936,NS,PRECOT.BO,,,0,,PRECOT.BO: Yahoo returned no data | 205936.BO: Yahoo returned no data
BSE,STOCK,PRECWIRE,Precision Wires India,,523539,B,PRECWIRE.BO,,,0,,PRECWIRE.BO: Only 1 rows; minimum is 30 | 523539.BO: Yahoo returned no data
BSE,STOCK,PREMIER,Premier,,500540,T,PREMIER.BO,,,0,,PREMIER.BO: Only 1 rows; minimum is 30 | 500540.BO: Yahoo returned no data
BSE,STOCK,PREMIUM,Premium Plast,,212132,NS,PREMIUM.BO,,,0,,PREMIUM.BO: Yahoo returned no data | 212132.BO: Yahoo returned no data
BSE,STOCK,PRESSTONIC,Presstonic Engineering,,210916,NS,PRESSTONIC.BO,,,0,,PRESSTONIC.BO: Yahoo returned no data | 210916.BO: Yahoo returned no data
BSE,STOCK,PRIMAINNO,Prima Innovation,,544855,X,PRIMAINNO.BO,,,0,,PRIMAINNO.BO: Only 20 rows; minimum is 30 | 544855.BO: Yahoo returned no data
BSE,STOCK,PRIMECAB,Prime Cable Industries,,213802,NT,PRIMECAB.BO,,,0,,PRIMECAB.BO: Yahoo returned no data | 213802.BO: Yahoo returned no data
BSE,STOCK,PRIORITY,Priority Jewels,,544899,T,PRIORITY.BO,,,0,,PRIORITY.BO: Only 1 rows; minimum is 30 | 544899.BO: Yahoo returned no data
BSE,STOCK,PRITI,Priti International,,204000,NT,PRITI.BO,,,0,,PRITI.BO: Yahoo returned no data | 204000.BO: Yahoo returned no data
BSE,STOCK,PRITIKA,Pritika Engineering Components,,212498,NS,PRITIKA.BO,,,0,,PRITIKA.BO: Yahoo returned no data | 212498.BO: Yahoo returned no data
BSE,STOCK,PRLIND,Premier Roadlines,,211580,NS,PRLIND.BO,,,0,,PRLIND.BO: Yahoo returned no data | 211580.BO: Yahoo returned no data
BSE,STOCK,PROFX,Pro FX Tech,,213487,NS,PROFX.BO,,,0,,PROFX.BO: Yahoo returned no data | 213487.BO: Yahoo returned no data
BSE,STOCK,PROLIFE,Prolife Industries,,202286,NS,PROLIFE.BO,,,0,,PROLIFE.BO: Yahoo returned no data | 202286.BO: Yahoo returned no data
BSE,STOCK,PROPEQUITY,PE Analytics,,208730,NS,PROPEQUITY.BO,,,0,,PROPEQUITY.BO: Yahoo returned no data | 208730.BO: Yahoo returned no data
BSE,STOCK,PROPSHOP,Propshop Events and Exhibitions,,216481,NS,PROPSHOP.BO,,,0,,PROPSHOP.BO: Yahoo returned no data | 216481.BO: Yahoo returned no data
BSE,STOCK,PROV,Proventus Agrocom,,210378,NS,PROV.BO,,,0,,PROV.BO: Yahoo returned no data | 210378.BO: Yahoo returned no data
BSE,STOCK,PSFL,Paramount Speciality Forgings,,212007,NS,PSFL.BO,,,0,,PSFL.BO: Yahoo returned no data | 212007.BO: Yahoo returned no data
