exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol
BSE,STOCK,SPELS,SPEL Semiconductor,,517166,B,SPELS.BO
BSE,STOCK,SPENCERS,Spencer's Retail,,542337,B,SPENCERS.BO
BSE,STOCK,SPENTA,Spenta International,,526161,XT,SPENTA.BO
BSE,STOCK,SPIC,Southern Petrochemical Industries,,590030,B,SPIC.BO
BSE,STOCK,SPICEISLIN,Spice Islands Industries,,526827,XT,SPICEISLIN.BO
BSE,STOCK,SPICEJET,Spicejet,,500285,B,SPICEJET.BO
BSE,STOCK,SPICELOUNG,Spice Lounge Food Works,,539895,B,SPICELOUNG.BO
BSE,STOCK,SPINAROO,Spinaroo Commercial,,544392,M,SPINAROO.BO
BSE,STOCK,SPITZE,Maruti Interior Products,,543464,M,SPITZE.BO
BSE,STOCK,SPL,Swashthik Plascon,,544035,M,SPL.BO
BSE,STOCK,SPLIL,SPL Industries,,532651,B,SPLIL.BO
BSE,STOCK,SPLPETRO,Supreme Petrochem,,500405,A,SPLPETRO.BO
BSE,STOCK,SPML,Speciality Medicines,,544738,M,SPML.BO
BSE,STOCK,SPMLINFRA,SPML Infra,,500402,B,SPMLINFRA.BO
BSE,STOCK,SPORTKING,Sportking,,539221,B,SPORTKING.BO
BSE,STOCK,SPPPOLY,SPP Polymer,,211978,NS,SPPPOLY.BO
BSE,STOCK,SPRAYKING,Sprayking,,540079,B,SPRAYKING.BO
BSE,STOCK,SPRIGHT,Spright Agro,,531205,X,SPRIGHT.BO
BSE,STOCK,SPRL,SP Refractories,,208626,NS,SPRL.BO
BSE,STOCK,SPSL,Shree Precoated Steels,,533110,X,SPSL.BO
BSE,STOCK,SPTRSHI,Saptarishi Agro Industries,,519238,X,SPTRSHI.BO
BSE,STOCK,SPUNWEB,Spunweb Nonwoven,,213552,NS,SPUNWEB.BO
BSE,STOCK,SPVGLOBAL,SPV Global Trading,,512221,XT,SPVGLOBAL.BO
BSE,STOCK,SRAMSET,Shriram Asset Management Company,,531359,X,SRAMSET.BO
BSE,STOCK,SRD,Shankar Lal Rampal Dye Chem,,542232,B,SRD.BO
BSE,STOCK,SRECR,Sreechem Resins,,514248,P,SRECR.BO
BSE,STOCK,SREEL,Sreeleathers,,535601,B,SREEL.BO
BSE,STOCK,SRESTHA,Srestha Finvest,,539217,X,SRESTHA.BO
BSE,STOCK,SRF,SRF,,503806,A,SRF.BO
BSE,STOCK,SRGFFL,SRG Fingrow Finance,,536710,M,SRGFFL.BO
BSE,STOCK,SRGHFL,SRG Housing Finance,,534680,B,SRGHFL.BO
BSE,STOCK,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo,,532842,B,SRHHYPOLTD.BO
BSE,STOCK,SRICC,Sri Chakra Cement Limited,,518053,X,SRICC.BO
BSE,STOCK,SRIGEE,Srigee DLM,,544399,M,SRIGEE.BO
BSE,STOCK,SRIKPRIND,Sri KPR Industries,,514442,B,SRIKPRIND.BO
BSE,STOCK,SRINACHA,Sri Nachammai Cotton Mills,,521234,X,SRINACHA.BO
BSE,STOCK,SRIVASAVI,Srivasavi Adhesive Tapes,,209532,NT,SRIVASAVI.BO
BSE,STOCK,SRM,SRM Contractors,,544158,B,SRM.BO
BSE,STOCK,SRMCL,Sri Ramakrishna Mills,,521178,X,SRMCL.BO
BSE,STOCK,SRMENERGY,SRM Energy,,523222,X,SRMENERGY.BO
BSE,STOCK,SRSOLTD,Silicon Rental Solutions,,543615,M,SRSOLTD.BO
BSE,STOCK,SRTL,Shree Ram Twistex,,544716,B,SRTL.BO
BSE,STOCK,SRUSTEELS,SRU Steels,,540914,XT,SRUSTEELS.BO
BSE,STOCK,SSDL,Saraswati Saree Depot,,544230,B,SSDL.BO
BSE,STOCK,SSEGL,Sathlokhar Synergys E&C Global,,211833,NS,SSEGL.BO
BSE,STOCK,SSFL,Srivari Spices & Foods,,210547,NT,SSFL.BO
BSE,STOCK,SSL,Share Samadhan,,544251,MT,SSL.BO
BSE,STOCK,SSMD,SSMD Agrotech,,544621,M,SSMD.BO
BSE,STOCK,SSPDL,SSPDL,,530821,X,SSPDL.BO
BSE,STOCK,SSPNFIN,SSPN Finance,,539026,M,SSPNFIN.BO
BSE,STOCK,SSPRL,Silverstorm Parks & Resorts,,544840,M,SSPRL.BO
BSE,STOCK,SSTL,Safa Systems & Technologies,,543461,M,SSTL.BO
BSE,STOCK,SSWL,Steel Strips Wheels,,513262,B,SSWL.BO
BSE,STOCK,SSWRL,Shree Steel Wire Ropes,,513488,XT,SSWRL.BO
BSE,STOCK,STAL,Storage Technologies & Automation,,544171,MT,STAL.BO
BSE,STOCK,STALLION,Stallion India Fluorochemicals,,544342,T,STALLION.BO
BSE,STOCK,STANBIK,Stanbik Agro,,544659,M,STANBIK.BO
BSE,STOCK,STANCAP,Standard Capital Markets,,511700,X,STANCAP.BO
BSE,STOCK,STANLEY,Stanley Lifestyles,,544202,B,STANLEY.BO
BSE,STOCK,STANPACK,Stanpacks,,530931,X,STANPACK.BO
BSE,STOCK,STANROS,Stanrose Mafatlal Investments & Finance,,506105,X,STANROS.BO
BSE,STOCK,STAR,Strides Pharma Science,,532531,A,STAR.BO
BSE,STOCK,STARCEMENT,Star Cement,,540575,B,STARCEMENT.BO
BSE,STOCK,STARDELTA,Star Delta Transformers,,539255,X,STARDELTA.BO
BSE,STOCK,STARHEALTH,Star Health Insurance,,543412,A,STARHEALTH.BO
BSE,STOCK,STARHFL,Star Housing Finance,,539017,X,STARHFL.BO
BSE,STOCK,STARIMAGIN,Star Imaging And Path Lab,,544482,M,STARIMAGIN.BO
BSE,STOCK,STARLENT,Starlineps Enterprises,,540492,B,STARLENT.BO
BSE,STOCK,STARLOG,Starlog Enterprises,,520155,X,STARLOG.BO
BSE,STOCK,STARPAPER,Star Paper Mills,,516022,B,STARPAPER.BO
BSE,STOCK,STARSOURCE,Star Source Multi Trade,,506365,X,STARSOURCE.BO
BSE,STOCK,STARTECK,Starteck Finance,,512381,B,STARTECK.BO
BSE,STOCK,STCINDIA,State Trading Corporation of India,,512531,B,STCINDIA.BO
BSE,STOCK,STCORP,S&T Corporation,,514197,X,STCORP.BO
BSE,STOCK,STDBAT,Standard Batteries,,504180,X,STDBAT.BO
BSE,STOCK,STDSFAC,Standard Surfactants,,526231,XT,STDSFAC.BO
BSE,STOCK,STEELCAS,Steelcast,,513517,B,STEELCAS.BO
BSE,STOCK,STEELCITY,Steel City Securities,,204419,NS,STEELCITY.BO
BSE,STOCK,STEELCO,Steelco Gujarat,,500399,XT,STEELCO.BO
BSE,STOCK,STEELXIND,Steel Exchange India,,534748,B,STEELXIND.BO
BSE,STOCK,STEL,STEL Holdings,,533316,B,STEL.BO
BSE,STOCK,STELLANT,Stellant Securities,,526071,XT,STELLANT.BO
BSE,STOCK,STELLAR,Stellar Capital Services,,536738,M,STELLAR.BO
BSE,STOCK,STEP2COR,Step Two Corp,,531509,XT,STEP2COR.BO
BSE,STOCK,STERPOW,Sterling Powergensys,,513575,X,STERPOW.BO
BSE,STOCK,STERTOOLS,Sterling Tools,,530759,T,STERTOOLS.BO
BSE,STOCK,STHINPA,South India Paper Mills,,516108,X,STHINPA.BO
BSE,STOCK,STL,Shreeji Translogistics,,540738,B,STL.BO
BSE,STOCK,STLNETWORK,STL Networks,,544395,B,STLNETWORK.BO
BSE,STOCK,STLSTRINF,Steel Strips Infrastructures,,513173,B,STLSTRINF.BO
BSE,STOCK,STLTECH,Sterlite Technologies,,532374,T,STLTECH.BO
BSE,STOCK,STML,Steelman Telecom,,543622,M,STML.BO
BSE,STOCK,STOVACQ,Stovec Industries,,504959,X,STOVACQ.BO
BSE,STOCK,STOVEKRAFT,Stove Kraft,,543260,B,STOVEKRAFT.BO
BSE,STOCK,STRAEXPO,Sophia Traexpo,,541633,XT,STRAEXPO.BO
BSE,STOCK,STRATMONT,Stratmont Industries,,530495,X,STRATMONT.BO
BSE,STOCK,STRGRENWO,Sterling Green Woods,,526500,X,STRGRENWO.BO
BSE,STOCK,STRIDERS,Striders Impex,,215841,NS,STRIDERS.BO
BSE,STOCK,STUDDS,Studds Accessories,,544599,B,STUDDS.BO
BSE,STOCK,STUDIOLSD,Studio LSD,,213670,NS,STUDIOLSD.BO
BSE,STOCK,STYL,Seshaasai Technologies,,544533,B,STYL.BO
BSE,STOCK,STYLAMIND,Stylam Industries,,526951,B,STYLAMIND.BO
BSE,STOCK,STYLEBAAZA,Baazar Style Retail,,544243,B,STYLEBAAZA.BO
BSE,STOCK,STYRENIX,Styrenix Performance Materials,,506222,B,STYRENIX.BO
BSE,STOCK,SUBAHOTELS,Suba Hotels,,215180,NS,SUBAHOTELS.BO
BSE,STOCK,SUBAM,Subam Papers,,544267,M,SUBAM.BO
BSE,STOCK,SUBEXLTD,Subex,,532348,B,SUBEXLTD.BO
BSE,STOCK,SUBROS,Subros,,517168,B,SUBROS.BO
BSE,STOCK,SUBSM,Subhash Silk Mills,,530231,X,SUBSM.BO
BSE,STOCK,SUCROSA,Super Crop Safe,,530883,XT,SUCROSA.BO
BSE,STOCK,SUDAI,Sudal Industries,,506003,X,SUDAI.BO
BSE,STOCK,SUDARCOLOR,Sudarshan Colorants,,506390,B,SUDARCOLOR.BO
BSE,STOCK,SUDARSCHEM,Sudarshan Chemical Industries,,506655,A,SUDARSCHEM.BO
BSE,STOCK,SUDARSHAN,Sudarshan Pharma Industries,,543828,M,SUDARSHAN.BO
BSE,STOCK,SUDEEPPHRM,Sudeep Pharma,,544619,B,SUDEEPPHRM.BO
BSE,STOCK,SUDTIND-B,Suditi Industries,,521113,X,SUDTIND-B.BO
BSE,STOCK,SUERYAAKNI,Sueryaa Knitwear,,540318,XT,SUERYAAKNI.BO
BSE,STOCK,SUGALDAM,Sugal & Damani Share Brokers,,511654,X,SUGALDAM.BO
BSE,STOCK,SUGSLLOYD,Sugs Lloyd,,544501,M,SUGSLLOYD.BO
BSE,STOCK,SUJALA,Sujala Trading & Holding,,539117,X,SUJALA.BO
BSE,STOCK,SUKHJITS,Sukhjit Starch & Chemicals,,524542,B,SUKHJITS.BO
BSE,STOCK,SULA,Sula Vineyards,,543711,B,SULA.BO
BSE,STOCK,SULABEN,Sulabh Engineers & Services,,508969,X,SULABEN.BO
BSE,STOCK,SUMAX,Sumax Engineering,,216567,NT,SUMAX.BO
BSE,STOCK,SUMEDHA,Sumedha Fiscal Services,,530419,B,SUMEDHA.BO
BSE,STOCK,SUMEETINDS,Sumeet Industries,,514211,B,SUMEETINDS.BO
BSE,STOCK,SUMERUIND,Sumeru Industries,,530445,X,SUMERUIND.BO
BSE,STOCK,SUMICHEM,Sumitomo Chemical,,542920,A,SUMICHEM.BO
BSE,STOCK,SUMIT,Sumit Woods,,202533,NS,SUMIT.BO
BSE,STOCK,SUMMITSEC,Summit Securities,,533306,B,SUMMITSEC.BO
BSE,STOCK,SUNCITYSY,Suncity Synthetics,,530795,X,SUNCITYSY.BO
BSE,STOCK,SUNCLAY,Sundaram Clayton,,544066,B,SUNCLAY.BO
BSE,STOCK,SUNDARAM,Sundaram Multi Pap,,533166,B,SUNDARAM.BO
BSE,STOCK,SUNDARMFIN,Sundaram Finance,,590071,B,SUNDARMFIN.BO
BSE,STOCK,SUNDRMBRAK,Sundaram Brake Linings,,590072,T,SUNDRMBRAK.BO
BSE,STOCK,SUNDRMFAST,Sundram Fasteners,,500403,A,SUNDRMFAST.BO
BSE,STOCK,SUNDROP,Sundrop Brands,,500215,B,SUNDROP.BO
BSE,STOCK,SUNFLAG,Sunflag Iron & Steel Company,,500404,B,SUNFLAG.BO
BSE,STOCK,SUNGOLD,Sungold Capital,,531433,X,SUNGOLD.BO
BSE,STOCK,SUNILAGR,Sunil Agro Foods,,530953,X,SUNILAGR.BO
BSE,STOCK,SUNILTX,Sunil Industries,,521232,P,SUNILTX.BO
BSE,STOCK,SUNITATOOL,Sunita Tools Limited,,544001,MT,SUNITATOOL.BO
BSE,STOCK,SUNLITE,Sunlite Recycling Industries,,211883,NS,SUNLITE.BO
BSE,STOCK,SUNLOC,Sunil Healthcare,,537253,B,SUNLOC.BO
BSE,STOCK,SUNPHARMA,Sun Pharmaceutical,,524715,A,SUNPHARMA.BO
BSE,STOCK,SUNRAJDI,Sunraj Diamond Exports,,523425,XT,SUNRAJDI.BO
BSE,STOCK,SUNRAKSHAK,Sunrakshakk Industries,,539300,B,SUNRAKSHAK.BO
BSE,STOCK,SUNREST,Sunrest Lifescience,,210820,NS,SUNREST.BO
BSE,STOCK,SUNRETAIL,Sun Retail,,542025,M,SUNRETAIL.BO
BSE,STOCK,SUNRINV,Sunrise Industrial Trader,,501110,XT,SUNRINV.BO
BSE,STOCK,SUNSHIEL,Sunshield Chemicals,,530845,B,SUNSHIEL.BO
BSE,STOCK,SUNSHINE,Sunshine Pictures,,544881,B,SUNSHINE.BO
BSE,STOCK,SUNSKY,Sunsky Logistics,,544566,M,SUNSKY.BO
BSE,STOCK,SUNTECH,Suntech Infra Solutions,,213482,NS,SUNTECH.BO
BSE,STOCK,SUNTECK,Sunteck Realty,,512179,B,SUNTECK.BO
BSE,STOCK,SUNTV,Sun TV Network,,532733,A,SUNTV.BO
BSE,STOCK,SUPER,Super Sales,,512527,XT,SUPER.BO
BSE,STOCK,SUPERBAK,Super Bakers,,530735,X,SUPERBAK.BO
BSE,STOCK,SUPERHOUSE,Superhouse,,523283,B,SUPERHOUSE.BO
BSE,STOCK,SUPERIOR,Superior Finlease,,539835,X,SUPERIOR.BO
BSE,STOCK,SUPERIRON,Super Iron Foundry,,544381,M,SUPERIRON.BO
BSE,STOCK,SUPERSHAKT,Supershakti Metaliks,,541701,M,SUPERSHAKT.BO
BSE,STOCK,SUPERSPIN,Super Spinning Mills,,521180,T,SUPERSPIN.BO
BSE,STOCK,SUPERTEX,Supertex Industries,,526133,X,SUPERTEX.BO
BSE,STOCK,SUPHA,Supha Pharmachem,,539561,Z,SUPHA.BO
BSE,STOCK,SUPRAJIT,Suprajit Engineering,,532509,A,SUPRAJIT.BO
BSE,STOCK,SUPRAPFSL,Supra Pacific Financial Services,,540168,X,SUPRAPFSL.BO
BSE,STOCK,SUPRATRE,Supra Trends,,511539,X,SUPRATRE.BO
BSE,STOCK,SUPREME,Supreme Holdings & Hospitality,,530677,B,SUPREME.BO
BSE,STOCK,SUPREMEIND,Supreme Industries,,509930,A,SUPREMEIND.BO
BSE,STOCK,SUPREMEINF,Supreme Infrastructure,,532904,B,SUPREMEINF.BO
BSE,STOCK,SUPREMEPWR,Supreme Power Equipment,,210970,NS,SUPREMEPWR.BO
BSE,STOCK,SUPRIYA,Supriya Lifescience,,543434,B,SUPRIYA.BO
BSE,STOCK,SUPTANERY,Super Tannery,,523842,T,SUPTANERY.BO
BSE,STOCK,SURAJ,Suraj Products,,518075,Z,SURAJ.BO
BSE,STOCK,SURAJEST,Suraj Estate Developers,,544054,B,SURAJEST.BO
BSE,STOCK,SURAJINDPP,Suraj Industries - PP,,890226,X,SURAJINDPP.BO
BSE,STOCK,SURAJLTD,Suraj,,531638,B,SURAJLTD.BO
BSE,STOCK,SURAKSHA,Suraksha Diagnostic,,544293,B,SURAKSHA.BO
BSE,STOCK,SURANASOL,Surana Solar,,533298,B,SURANASOL.BO
BSE,STOCK,SURANAT&P,Surana Telecom & Power,,517530,B,SURANAT&P.BO
BSE,STOCK,SURANI,Surani Steel Tubes,,200566,NS,SURANI.BO
BSE,STOCK,SURATRAML,Surat Trade & Mercantile,,530185,X,SURATRAML.BO
BSE,STOCK,SURBHIN,Surbhi Industries,,514260,XT,SURBHIN.BO
BSE,STOCK,SURFI,Suryo Foods & Industries,,519604,X,SURFI.BO
BSE,STOCK,SURJIND,Suraj Industries,,526211,X,SURJIND.BO
BSE,STOCK,SURYAAMBA,Suryaamba Spinning Mills,,533101,X,SURYAAMBA.BO
BSE,STOCK,SURYAINDIA,Surya,,539253,X,SURYAINDIA.BO
BSE,STOCK,SURYALA,Suryalata Spinning Mills,,514138,B,SURYALA.BO
BSE,STOCK,SURYALAXMI,Suryalakshmi Cotton Mills,,521200,B,SURYALAXMI.BO
BSE,STOCK,SURYAROSNI,Surya Roshni,,500336,B,SURYAROSNI.BO
BSE,STOCK,SURYODAY,Suryoday Small Finance Bank,,543279,B,SURYODAY.BO
BSE,STOCK,SUSAN,Susan Electricals,,544793,MT,SUSAN.BO
BSE,STOCK,SUTLEJTEX,Sutlej Textiles & Industries,,532782,T,SUTLEJTEX.BO
BSE,STOCK,SUVEN,Suven Life Sciences,,530239,B,SUVEN.BO
BSE,STOCK,SUVIDHAA,Suvidhaa Infoserve,,543281,B,SUVIDHAA.BO
BSE,STOCK,SUYOG,Suyog Telematics,,537259,B,SUYOG.BO
BSE,STOCK,SUZLON,Suzlon Energy,,532667,A,SUZLON.BO
BSE,STOCK,SVAINDIA,SVA India,,531885,P,SVAINDIA.BO
BSE,STOCK,SVAMSOF,Svam Software,,523722,X,SVAMSOF.BO
BSE,STOCK,SVARTCORP,Swasti Vinayaka Art & Heritage Corp,,512257,X,SVARTCORP.BO
BSE,STOCK,SVCIND,SVC Industries,,524488,X,SVCIND.BO
BSE,STOCK,SVGLOBAL,SV Global Mill,,535621,B,SVGLOBAL.BO
BSE,STOCK,SVJ,SVJ Enterprises,,543799,M,SVJ.BO
BSE,STOCK,SVLL,Shree Vasu Logistics,,202807,NT,SVLL.BO
BSE,STOCK,SVPGLOB,SVP Global Ventures,,505590,B,SVPGLOB.BO
BSE,STOCK,SVRL,Shri Venkatesh Refineries,,543373,T,SVRL.BO
BSE,STOCK,SVS,SVS Ventures,,543745,M,SVS.BO
BSE,STOCK,SW1,SW Investments,,503659,XT,SW1.BO
BSE,STOCK,SWADEIN,Swadeshi Industries,,506863,X,SWADEIN.BO
BSE,STOCK,SWADHATURE,Swadha Nature Limited,,531039,X,SWADHATURE.BO
BSE,STOCK,SWADPOL,Swadeshi Polytex,,503816,X,SWADPOL.BO
BSE,STOCK,SWAGTAM,Swagtam Trading & Services,,539406,X,SWAGTAM.BO
BSE,STOCK,SWANAGRO,New Swan Multi Tech,,544082,M,SWANAGRO.BO
BSE,STOCK,SWANCORP,Swan Corp,,503310,A,SWANCORP.BO
BSE,STOCK,SWANDEF,Swan Defence & Heavy Industries,,533107,T,SWANDEF.BO
BSE,STOCK,SWARAJ,Swaraj Suiting,,544861,T,SWARAJ.BO
BSE,STOCK,SWARAJENG,Swaraj Engines,,500407,B,SWARAJENG.BO
BSE,STOCK,SWARNSAR,Swarnsarita Gems,,526365,B,SWARNSAR.BO
BSE,STOCK,SWASTH,Swasth Foodtech,,544368,M,SWASTH.BO
BSE,STOCK,SWASTIK,Swastik Pipe,,209173,NT,SWASTIK.BO
BSE,STOCK,SWASTIKA,Swastika Investmart,,530585,XT,SWASTIKA.BO
BSE,STOCK,SWASTIKAAL,Swastika Castal,,544452,MT,SWASTIKAAL.BO
BSE,STOCK,SWASTIVI,Swasti Vinayaka Synthetics,,510245,X,SWASTIVI.BO
BSE,STOCK,SWATIPRO,Swati Projects,,543914,XT,SWATIPRO.BO
BSE,STOCK,SWELECTES,SWELECT Energy Systems,,532051,B,SWELECTES.BO
BSE,STOCK,SWIGGY,Swiggy,,544285,A,SWIGGY.BO
BSE,STOCK,SWISSMLTRY,Swiss Military Consumer Goods,,523558,T,SWISSMLTRY.BO
BSE,STOCK,SWITCHTE,Switching Technologies Gunther,,517201,XT,SWITCHTE.BO
BSE,STOCK,SWOJAS,Swojas Foods,,530217,X,SWOJAS.BO
BSE,STOCK,SWORDEDGE,Sword-Edge Commercials,,512359,XT,SWORDEDGE.BO
BSE,STOCK,SWRNASE,Swarna Securities,,531003,X,SWRNASE.BO
BSE,STOCK,SWSOLAR,Sterling & Wilson Renewable Energy,,542760,B,SWSOLAR.BO
BSE,STOCK,SYLPH,Sylph Industries,,511447,X,SYLPH.BO
BSE,STOCK,SYLVANPLY,Sylvan Plyboard,,211713,NS,SYLVANPLY.BO
BSE,STOCK,SYMBIOTEC,Symbiotec Pharmalab,,544889,B,SYMBIOTEC.BO
BSE,STOCK,SYMBIOX,Symbiox Investment & Trading,,539278,X,SYMBIOX.BO
BSE,STOCK,SYMPHONY,Symphony,,517385,B,SYMPHONY.BO
BSE,STOCK,SYNCOMF,Syncom Formulations,,524470,B,SYNCOMF.BO
BSE,STOCK,SYNGENE,Syngene International,,539268,A,SYNGENE.BO
BSE,STOCK,SYNOPTICS,Synoptics Technologies,,210476,NT,SYNOPTICS.BO
BSE,STOCK,SYRMA,Syrma SGS,,543573,A,SYRMA.BO
BSE,STOCK,SYSCHEM,Syschem,,531173,X,SYSCHEM.BO
BSE,STOCK,SYSTANGO,Systango Technologies,,209554,NS,SYSTANGO.BO
BSE,STOCK,SYSTEMATIC,Systematic Industries,,544541,M,SYSTEMATIC.BO
BSE,STOCK,SYSTMTXC,Systematix Corporate Services,,526506,T,SYSTMTXC.BO
BSE,STOCK,SYTIXSE,Systematix Securities,,531432,XT,SYTIXSE.BO
BSE,STOCK,TAALTECH,TaaL Tech,,539956,B,TAALTECH.BO
BSE,STOCK,TAC,TAC Infosec,,211492,NT,TAC.BO
BSE,STOCK,TAHMARENT,Tahmar Enterprises,,516032,XT,TAHMARENT.BO
BSE,STOCK,TAIIND,TAI Industries,,519483,X,TAIIND.BO
BSE,STOCK,TAINWALCHM,Tainwala Chemicals & Plastics,,507785,B,TAINWALCHM.BO
BSE,STOCK,TAJGVK,Taj GVK Hotels & Resorts,,532390,B,TAJGVK.BO
BSE,STOCK,TAKE,TAKE,,532890,B,TAKE.BO
BSE,STOCK,TAKYON,Takyon Networks,,544471,M,TAKYON.BO
BSE,STOCK,TALBROAUTO,Talbros Automotive Components,,505160,B,TALBROAUTO.BO
BSE,STOCK,TALBROSENG,Talbros Engineering,,538987,X,TALBROSENG.BO
BSE,STOCK,TAMBOLIIN,Tamboli Industries,,533170,T,TAMBOLIIN.BO
BSE,STOCK,TANAA,Taneja Aerospace & Aviation,,522229,B,TANAA.BO
BSE,STOCK,TANDHANIN,Tandhan Industries,,512062,XT,TANDHANIN.BO
BSE,STOCK,TANFACIND,TANFAC Industries,,506854,B,TANFACIND.BO
BSE,STOCK,TANLA,Tanla Platforms,,532790,A,TANLA.BO
BSE,STOCK,TANVI,Tanvi Foods,,540332,M,TANVI.BO
BSE,STOCK,TAPARIA,Taparia Tools,,505685,XT,TAPARIA.BO
BSE,STOCK,TAPIFRUIT,Tapi Fruit Processing,,209115,NS,TAPIFRUIT.BO
BSE,STOCK,TARACHAND,Tara Chand Infralogistics Solutions,,212236,NS,TARACHAND.BO
BSE,STOCK,TARAI,Tarai Foods,,519285,Z,TARAI.BO
BSE,STOCK,TARAPUR,Tarapur Transformers,,533203,B,TARAPUR.BO
BSE,STOCK,TARC,TARC,,543249,B,TARC.BO
BSE,STOCK,TARIL,Transformers & Rectifiers,,532928,A,TARIL.BO
BSE,STOCK,TARINI,Tarini International,,538496,M,TARINI.BO
BSE,STOCK,TARMAT,Tarmat,,532869,B,TARMAT.BO
BSE,STOCK,TARSONS,Tarsons Products,,543399,B,TARSONS.BO
BSE,STOCK,TASHIND,Tashi,,512271,XT,TASHIND.BO
BSE,STOCK,TASTYBITE,Tasty Bite Eatables,,519091,B,TASTYBITE.BO
BSE,STOCK,TATACAP,Tata Capital,,544574,A,TATACAP.BO
BSE,STOCK,TATACHEM,Tata Chemicals,,500770,A,TATACHEM.BO
BSE,STOCK,TATACOMM,Tata Communications,,500483,A,TATACOMM.BO
BSE,STOCK,TATACONSUM,Tata Consumer Products,,500800,A,TATACONSUM.BO
BSE,STOCK,TATAELXSI,Tata Elxsi,,500408,A,TATAELXSI.BO
BSE,STOCK,TATAINVEST,Tata Investment Corporation,,501301,A,TATAINVEST.BO
BSE,STOCK,TATAPOWER,Tata Power,,500400,A,TATAPOWER.BO
BSE,STOCK,TATASTEEL,Tata Steel,,500470,A,TATASTEEL.BO
BSE,STOCK,TATATECH,Tata Technologies,,544028,A,TATATECH.BO
BSE,STOCK,TATIAGLOB,Tatia Global Vennture,,521228,X,TATIAGLOB.BO
BSE,STOCK,TATVA,Tatva Chintan Pharma,,543321,B,TATVA.BO
BSE,STOCK,TAURIAN,Taurian MPS,,213752,NT,TAURIAN.BO
BSE,STOCK,TAVEXIA,Sattva Sukun Lifecare,,539519,XT,TAVEXIA.BO
BSE,STOCK,TBI,TBI Corn,,211659,NS,TBI.BO
BSE,STOCK,TBOTEK,TBO Tek,,544174,A,TBOTEK.BO
BSE,STOCK,TBZ,Tribhovandas Bhimji Zaveri,,534369,B,TBZ.BO
BSE,STOCK,TCFCFINQ,TCFC Finance,,532284,X,TCFCFINQ.BO
BSE,STOCK,TCI,Transport Corporation of India,,532349,B,TCI.BO
BSE,STOCK,TCIEXP,TCI Express,,540212,B,TCIEXP.BO
BSE,STOCK,TCIFINANCE,TCI Finance,,501242,T,TCIFINANCE.BO
BSE,STOCK,TCIIND,TCI Industries,,532262,X,TCIIND.BO
BSE,STOCK,TCL,Thaai Casting,,211173,NS,TCL.BO
BSE,STOCK,TCMLMTD,TCM,,524156,X,TCMLMTD.BO
BSE,STOCK,TCPLPACK,TCPL Packaging,,523301,B,TCPLPACK.BO
BSE,STOCK,TCS,Tata Consultancy Services,,532540,A,TCS.BO
BSE,STOCK,TDPOWERSYS,TD Power Systems,,533553,A,TDPOWERSYS.BO
BSE,STOCK,TDSL,Tasty Dairy Specialities,,540955,Z,TDSL.BO
BSE,STOCK,TEAM24,Team24 Consumer Products,,500458,X,TEAM24.BO
BSE,STOCK,TEAMGTY,Team India Guaranty,,511559,B,TEAMGTY.BO
BSE,STOCK,TEAMLEASE,Teamlease Services,,539658,B,TEAMLEASE.BO
BSE,STOCK,TEAMTECH,Teamtech Formwork Solutions,,216281,NT,TEAMTECH.BO
BSE,STOCK,TECHCON,Technojet Consultants,,509917,XT,TECHCON.BO
BSE,STOCK,TECHD,TechD Cybersecurity,,213778,NS,TECHD.BO
BSE,STOCK,TECHERA,TechEra Engineering,,212053,NS,TECHERA.BO
BSE,STOCK,TECHKGREEN,Techknowgreen Solutions,,543991,M,TECHKGREEN.BO
BSE,STOCK,TECHLABS,Trident Techlabs,,210969,NS,TECHLABS.BO
BSE,STOCK,TECHM,Tech Mahindra,,532755,A,TECHM.BO
BSE,STOCK,TECHNICHEM,Technichem Organics,,544327,M,TECHNICHEM.BO
BSE,STOCK,TECHNOCRAF,Technocraft Ventures,,544864,B,TECHNOCRAF.BO
BSE,STOCK,TECHNOCRAT,Technocrats Plasma Systems,,544877,M,TECHNOCRAT.BO
BSE,STOCK,TECHNOE,Techno Electric & Engineering,,542141,A,TECHNOE.BO
BSE,STOCK,TECHNOPACK,Technopack Polymers,,543656,M,TECHNOPACK.BO
BSE,STOCK,TECHNVISN,TechNVision Ventures,,501421,B,TECHNVISN.BO
BSE,STOCK,TECILCHEM,Tecil Chemicals & Hydro Power,,506680,B,TECILCHEM.BO
BSE,STOCK,TEEAI,Teesta Agro Industries,,524204,X,TEEAI.BO
BSE,STOCK,TEGA,Tega Industries,,543413,A,TEGA.BO
BSE,STOCK,TEJA,Teja Engineering Industries,,216401,NS,TEJA.BO
BSE,STOCK,TEJASCARGO,Tejas Cargo,,212532,NS,TEJASCARGO.BO
BSE,STOCK,TEJASNET,Tejas Networks,,540595,A,TEJASNET.BO
BSE,STOCK,TEJASSVI,Tejassvi Aaharam,,531628,XT,TEJASSVI.BO
BSE,STOCK,TEJNAKSH,Tejnaksh Healthcare,,539428,X,TEJNAKSH.BO
BSE,STOCK,TELECANOR,TeleCanor Global,,530595,XT,TELECANOR.BO
BSE,STOCK,TELGE,Telge Projects,,544544,MT,TELGE.BO
