trades,wins,losses,win_rate_pct,avg_net_pct,avg_gross_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_return_pct,max_drawdown_pct,avg_holding_days,target_exits,stop_exits,time_exits,experiment,exchange,symbol
1,0,1,0.0,-2.650000000000002,-2.500000000000002,0.0,-2.650000000000002,0.0,-2.650000000000002,-2.649999999999997,0.0,1.0,0,1,0,EMA_MACD,BSE,SHADOWFAX
9,2,7,22.22222222222222,-0.9630081300812989,-0.813008130081299,4.850000000000004,-2.6238675958188145,0.5281189828032674,-0.9630081300812989,-8.734976066271072,-10.587141085470819,2.111111111111111,2,7,0,EMA_MACD,BSE,SHUKRAPHAR
3,2,1,66.66666666666666,2.4377192982456237,2.587719298245624,4.9815789473684315,-2.649999999999991,3.759682224429018,2.4377192982456237,7.2905506822368515,-2.649999999999997,4.0,2,1,0,EMA_MACD,BSE,SWIGGY
5,3,2,60.0,1.7239447176456166,1.8739447176456168,4.21030060564998,-2.0055891143609283,3.148925601586823,1.7239447176456166,8.653412060937526,-3.9751070056607274,7.8,2,1,2,EMA_MACD,BSE,TATASTEEL
4,2,2,50.0,1.2468228498074496,1.3968228498074498,5.1131578947368475,-2.6195121951219478,1.9519504067431195,1.2468228498074496,4.7750836596877955,-2.589024390243899,3.75,2,2,0,EMA_MACD,BSE,TENNIND
10,4,6,40.0,0.4007060333761303,0.5507060333761304,4.915789473684212,-2.6093495934959243,1.2559424734136377,0.4007060333761303,3.3869853169770314,-10.01717268176493,2.1,4,6,0,EMA_MACD,BSE,TFCILTD
8,3,5,37.5,-0.25518665177557254,-0.10518665177557263,3.654868115590331,-2.601219512195115,0.8430356834835666,-0.25518665177557254,-2.4197182682330176,-7.625576322404781,4.625,2,5,1,EMA_MACD,BSE,UJJIVANSFB
2,0,2,0.0,-2.6195121951219535,-2.469512195121953,0.0,-2.6195121951219535,0.0,-2.6195121951219535,-5.170415243902438,-2.650000000000008,1.0,0,2,0,EMA_MACD,BSE,URBANCO
6,3,3,50.0,1.208044501497653,1.3580445014976537,5.025438596491241,-2.6093495934959337,1.9259353399857388,1.208044501497653,7.012459101498814,-5.170415243902438,2.1666666666666665,3,3,0,EMA_MACD,BSE,VEDL
11,4,7,36.36363636363637,0.16567277395262228,0.31567277395262255,5.047368421052633,-2.6238675958188127,1.0992210624163503,0.16567277395262228,1.0897653260701912,-10.073498549861037,2.4545454545454546,4,7,0,EMA_MACD,BSE,VIYASH
4,4,0,100.0,5.1131578947368475,5.263157894736848,5.1131578947368475,0.0,inf,5.1131578947368475,22.075450271813256,0.0,6.75,4,0,0,EMA_MACD,BSE,VMM
8,3,5,37.5,0.2182605905006464,0.36826059050064636,4.937719298245614,-2.6134146341463342,1.1336247758921367,0.2182605905006464,1.2254098902158894,-5.712063229529307,1.875,3,5,0,EMA_MACD,BSE,WELSPUNLIV
9,6,3,66.66666666666666,1.9904955141310243,2.1404955141310245,4.300580669570522,-2.62967479674797,3.2708079910785206,1.9904955141310243,18.817909939002277,-2.650000000000019,3.4444444444444446,4,3,2,EMA_MACD,BSE,ZEEL
9,3,6,33.33333333333333,-0.28507443395316184,-0.13507443395316152,4.404126291636451,-2.629674796747968,0.8373899116884886,-0.28507443395316184,-3.022292926677239,-7.625576322404804,4.333333333333333,2,6,1,EMA_MACD,NSE,ADANIPOWER
10,6,4,60.0,1.6232454245242522,1.7732454245242522,4.451750504288386,-2.6195121951219478,2.5491867412824587,1.6232454245242522,16.741974385975045,-2.650000000000008,4.1,5,4,1,EMA_MACD,NSE,ASHOKLEY
10,5,5,50.0,1.2235558408215663,1.3735558408215662,5.0605263157894695,-2.613414634146337,1.9363656457990537,1.2235558408215663,12.12239354988447,-5.71206322952934,6.5,5,5,0,EMA_MACD,NSE,CANBK
11,3,8,27.27272727272727,-0.5639922978177144,-0.41399229781771435,4.937719298245614,-2.627134146341463,0.7048154504864926,-0.5639922978177144,-6.610637330688607,-8.505914439551898,2.4545454545454546,3,8,0,EMA_MACD,NSE,CUPID
9,4,5,44.44444444444444,0.7689131364997919,0.9189131364997919,4.981578947368425,-2.601219512195115,1.5320749130209543,0.7689131364997919,6.467869812641003,-7.625576322404792,3.3333333333333335,4,5,0,EMA_MACD,NSE,ETERNAL
10,6,4,60.0,1.9613607188703472,2.111360718870347,5.025438596491233,-2.6347560975609805,2.861045810545802,1.9613607188703472,20.609346691707685,-5.229775000000004,3.5,6,4,0,EMA_MACD,NSE,FCL
8,3,5,37.5,-0.025359463448128228,0.12464053655187185,4.288065821048886,-2.613414634146337,0.9844742808940997,-0.025359463448128228,-0.6514656836784316,-8.153200909574544,5.625,2,5,1,EMA_MACD,NSE,GMRAIRPORT
4,1,3,25.0,-0.2636220769424157,-0.11362207694241566,4.850000000000004,-1.9681627692565558,0.8214090277082824,-0.2636220769424157,-1.2328433014030526,-3.2978291237113266,2.0,1,2,1,EMA_MACD,NSE,GROWW
6,5,1,83.33333333333334,1.80013559705328,1.9501355970532799,2.6779675945127144,-2.5890243902438934,5.171769730335454,1.80013559705328,11.151386556347154,-2.589024390243888,9.666666666666666,0,1,5,EMA_MACD,NSE,HDFCBANK
12,6,6,50.0,0.6218092290049142,0.7718092290049142,3.86313065313178,-2.6195121951219513,1.4747519253110146,0.6218092290049142,6.956436287994983,-9.320612051197308,3.3333333333333335,4,6,2,EMA_MACD,NSE,HFCL
5,1,4,20.0,-1.1134146341463358,-0.9634146341463354,4.850000000000004,-2.604268292682921,0.46558183095293987,-1.1134146341463358,-5.65300555683057,-7.625576322404804,1.4,1,4,0,EMA_MACD,NSE,HINDCOPPER
