exchange,instrument_type,symbol,name,isin,series,data_symbol
NSE,STOCK,HDFCBANK,HDFC Bank Limited,INE040A01034,EQ,HDFCBANK.NS
NSE,STOCK,HDFCLIFE,HDFC Life Insurance Company Limited,INE795G01014,EQ,HDFCLIFE.NS
NSE,STOCK,HDIL,Housing Development and Infrastructure Limited,INE191I01012,BZ,HDIL.NS
NSE,STOCK,HEADSUP,Heads UP Ventures Limited,INE759V01019,EQ,HEADSUP.NS
NSE,STOCK,HEALTHX,Health X Platform Limited,INE019J01013,EQ,HEALTHX.NS
NSE,STOCK,HECPROJECT,HEC Infra Projects Limited,INE558R01013,EQ,HECPROJECT.NS
NSE,STOCK,HEG,HEG Limited,INE545A01024,EQ,HEG.NS
NSE,STOCK,HEIDELBERG,HeidelbergCement India Limited,INE578A01017,EQ,HEIDELBERG.NS
NSE,STOCK,HEMIPROP,Hemisphere Properties India Limited,INE0AJG01018,EQ,HEMIPROP.NS
NSE,STOCK,HERANBA,Heranba Industries Limited,INE694N01015,EQ,HERANBA.NS
NSE,STOCK,HERITGFOOD,Heritage Foods Limited,INE978A01027,EQ,HERITGFOOD.NS
NSE,STOCK,HEROMOTOCO,Hero MotoCorp Limited,INE158A01026,EQ,HEROMOTOCO.NS
NSE,STOCK,HESTERBIO,Hester Biosciences Limited,INE782E01017,EQ,HESTERBIO.NS
NSE,STOCK,HEXAGON,Hexagon Nutrition Limited,INE0JUI01012,BE,HEXAGON.NS
NSE,STOCK,HEXATRADEX,Hexa Tradex Limited,INE750M01017,EQ,HEXATRADEX.NS
NSE,STOCK,HEXT,Hexaware Technologies Limited,INE093A01041,EQ,HEXT.NS
NSE,STOCK,HFCL,HFCL Limited,INE548A01028,BE,HFCL.NS
NSE,STOCK,HGINFRA,H.G. Infra Engineering Limited,INE926X01010,EQ,HGINFRA.NS
NSE,STOCK,HGM,HandsOn Global Management (HGM) Limited,INE596H01014,EQ,HGM.NS
NSE,STOCK,HGS,Hinduja Global Solutions Limited,INE170I01016,EQ,HGS.NS
NSE,STOCK,HIKAL,Hikal Limited,INE475B01022,EQ,HIKAL.NS
NSE,STOCK,HILINFRA,Highway Infrastructure Limited,INE00RL01028,EQ,HILINFRA.NS
NSE,STOCK,HILTON,Hilton Metal Forging Limited,INE788H01017,EQ,HILTON.NS
NSE,STOCK,HIMATSEIDE,Himatsingka Seide Limited,INE049A01027,EQ,HIMATSEIDE.NS
NSE,STOCK,HINDADH,Hindustan Adhesives Limited,INE074C01013,EQ,HINDADH.NS
NSE,STOCK,HINDALCO,Hindalco Industries Limited,INE038A01020,EQ,HINDALCO.NS
NSE,STOCK,HINDALUMI,Hind Aluminium Industries Limited,INE227B01019,EQ,HINDALUMI.NS
NSE,STOCK,HINDCOMPOS,Hindustan Composites Limited,INE310C01029,EQ,HINDCOMPOS.NS
NSE,STOCK,HINDCON,Hindcon Chemicals Limited,INE642Y01029,EQ,HINDCON.NS
NSE,STOCK,HINDCOPPER,Hindustan Copper Limited,INE531E01026,EQ,HINDCOPPER.NS
NSE,STOCK,HINDOILEXP,Hindustan Oil Exploration Company Limited,INE345A01011,EQ,HINDOILEXP.NS
NSE,STOCK,HINDPETRO,Hindustan Petroleum Corporation Limited,INE094A01015,EQ,HINDPETRO.NS
NSE,STOCK,HINDUNILVR,Hindustan Unilever Limited,INE030A01027,EQ,HINDUNILVR.NS
NSE,STOCK,HINDWAREAP,Hindware Home Innovation Limited,INE05AN01011,EQ,HINDWAREAP.NS
NSE,STOCK,HINDZINC,Hindustan Zinc Limited,INE267A01025,EQ,HINDZINC.NS
NSE,STOCK,HIRECT,Hirect Limited,INE835D01023,EQ,HIRECT.NS
NSE,STOCK,HISARMETAL,Hisar Metal Industries Limited,INE598C01011,EQ,HISARMETAL.NS
NSE,STOCK,HITECH,Hi-Tech Pipes Limited,INE106T01025,EQ,HITECH.NS
NSE,STOCK,HITECHCORP,Hitech Corporation Limited,INE120D01012,BE,HITECHCORP.NS
NSE,STOCK,HITECHGEAR,The Hi-Tech Gears Limited,INE127B01011,BE,HITECHGEAR.NS
NSE,STOCK,HLEGLAS,HLE Glascoat Limited,INE461D01028,EQ,HLEGLAS.NS
NSE,STOCK,HLVLTD,HLV LIMITED,INE102A01024,EQ,HLVLTD.NS
NSE,STOCK,HMAAGRO,HMA Agro Industries Limited,INE0ECP01024,EQ,HMAAGRO.NS
NSE,STOCK,HMT,HMT Limited,INE262A01018,BZ,HMT.NS
NSE,STOCK,HMVL,Hindustan Media Ventures Limited,INE871K01015,BE,HMVL.NS
NSE,STOCK,HNDFDS,Hindustan Foods Limited,INE254N01026,EQ,HNDFDS.NS
NSE,STOCK,HOMEFIRST,Home First Finance Company India Limited,INE481N01025,EQ,HOMEFIRST.NS
NSE,STOCK,HONASA,Honasa Consumer Limited,INE0J5401028,EQ,HONASA.NS
NSE,STOCK,HONAUT,Honeywell Automation India Limited,INE671A01010,EQ,HONAUT.NS
NSE,STOCK,HONDAPOWER,Honda India Power Products Limited,INE634A01018,EQ,HONDAPOWER.NS
NSE,STOCK,HORIZONIND,Horizon Industrial Parks Limited,INE685T01010,EQ,HORIZONIND.NS
NSE,STOCK,HPAL,HP Adhesives Limited,INE0GSL01024,EQ,HPAL.NS
NSE,STOCK,HPIL,Hindprakash Industries Limited,INE05X901010,EQ,HPIL.NS
NSE,STOCK,HPL,HPL Electric & Power Limited,INE495S01016,EQ,HPL.NS
NSE,STOCK,HRYNSHP,Hariyana Ship Breakers Limited,INE400G01011,EQ,HRYNSHP.NS
NSE,STOCK,HSCL,Himadri Speciality Chemical Limited,INE019C01026,EQ,HSCL.NS
NSE,STOCK,HTEL,Hy-Tech Engineers Limited,INE0LEG01024,BE,HTEL.NS
NSE,STOCK,HTMEDIA,HT Media Limited,INE501G01024,EQ,HTMEDIA.NS
NSE,STOCK,HUBTOWN,Hubtown Limited,INE703H01016,EQ,HUBTOWN.NS
NSE,STOCK,HUDCO,Housing & Urban Development Corporation Limited,INE031A01017,EQ,HUDCO.NS
NSE,STOCK,HUHTAMAKI,Huhtamaki India Limited,INE275B01026,EQ,HUHTAMAKI.NS
NSE,STOCK,HYBRIDFIN,Hybrid Financial Services Limited,INE965B01022,BE,HYBRIDFIN.NS
NSE,STOCK,HYUNDAI,Hyundai Motor India Limited,INE0V6F01027,EQ,HYUNDAI.NS
NSE,STOCK,IBULLSLTD,Indiabulls Limited,INE126M01010,EQ,IBULLSLTD.NS
NSE,STOCK,ICDSLTD,ICDS Limited,INE613B01010,EQ,ICDSLTD.NS
NSE,STOCK,ICEMAKE,Ice Make Refrigeration Limited,INE520Y01019,EQ,ICEMAKE.NS
NSE,STOCK,ICICIAMC,ICICI Prudential Asset Management Company Limited,INE346A01027,EQ,ICICIAMC.NS
NSE,STOCK,ICICIBANK,ICICI Bank Limited,INE090A01021,EQ,ICICIBANK.NS
NSE,STOCK,ICICIGI,ICICI Lombard General Insurance Company Limited,INE765G01017,EQ,ICICIGI.NS
NSE,STOCK,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,INE726G01019,EQ,ICICIPRULI.NS
NSE,STOCK,ICIL,Indo Count Industries Limited,INE483B01026,EQ,ICIL.NS
NSE,STOCK,ICRA,ICRA Limited,INE725G01011,EQ,ICRA.NS
NSE,STOCK,IDBI,IDBI Bank Limited,INE008A01015,EQ,IDBI.NS
NSE,STOCK,IDEA,Vodafone Idea Limited,INE669E01016,EQ,IDEA.NS
NSE,STOCK,IDEAFORGE,Ideaforge Technology Limited,INE349Y01013,EQ,IDEAFORGE.NS
NSE,STOCK,IDFCFIRSTB,IDFC First Bank Limited,INE092T01019,EQ,IDFCFIRSTB.NS
NSE,STOCK,IEX,Indian Energy Exchange Limited,INE022Q01020,EQ,IEX.NS
NSE,STOCK,IFBAGRO,IFB Agro Industries Limited,INE076C01018,EQ,IFBAGRO.NS
NSE,STOCK,IFBIND,IFB Industries Limited,INE559A01017,EQ,IFBIND.NS
NSE,STOCK,IFCI,IFCI Limited,INE039A01010,EQ,IFCI.NS
NSE,STOCK,IFGLEXPOR,IFGL Refractories Limited,INE133Y01011,EQ,IFGLEXPOR.NS
NSE,STOCK,IGARASHI,Igarashi Motors India Limited,INE188B01013,EQ,IGARASHI.NS
NSE,STOCK,IGCL,Indogulf Cropsciences Limited,INE05J901018,EQ,IGCL.NS
NSE,STOCK,IGIL,International Gemological Institute Limited,INE0Q9301021,EQ,IGIL.NS
NSE,STOCK,IGL,Indraprastha Gas Limited,INE203G01027,EQ,IGL.NS
NSE,STOCK,IGPL,IG Petrochemicals Limited,INE204A01010,EQ,IGPL.NS
NSE,STOCK,IIFL,IIFL Finance Limited,INE530B01024,EQ,IIFL.NS
NSE,STOCK,IIFLCAPS,IIFL Capital Services Limited,INE489L01022,EQ,IIFLCAPS.NS
NSE,STOCK,IITL,Industrial Investment Trust Limited,INE886A01014,EQ,IITL.NS
NSE,STOCK,IKIO,IKIO Technologies Limited,INE0LOJ01019,EQ,IKIO.NS
NSE,STOCK,IKS,Inventurus Knowledge Solutions Limited,INE115Q01022,EQ,IKS.NS
NSE,STOCK,IL&FSENGG,IL&FS Engineering and Construction Company Limited,INE369I01014,BZ,IL&FSENGG.NS
NSE,STOCK,IL&FSTRANS,IL&FS Transportation Networks Limited,INE975G01012,BZ,IL&FSTRANS.NS
NSE,STOCK,IMAGICAA,Imagicaaworld Entertainment Limited,INE172N01012,EQ,IMAGICAA.NS
NSE,STOCK,IMFA,Indian Metals & Ferro Alloys Limited,INE919H01018,EQ,IMFA.NS
NSE,STOCK,IMPAL,India Motor Parts and Accessories Limited,INE547E01014,EQ,IMPAL.NS
NSE,STOCK,IMPEXFERRO,Impex Ferro Tech Limited,INE691G01015,BZ,IMPEXFERRO.NS
NSE,STOCK,INA,Insolation Energy Limited,INE0LGX01024,EQ,INA.NS
NSE,STOCK,INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,INE452L01012,EQ,INCREDIBLE.NS
NSE,STOCK,INDBANK,Indbank Merchant Banking Services Limited,INE841B01017,EQ,INDBANK.NS
NSE,STOCK,INDGN,Indegene Limited,INE065X01017,EQ,INDGN.NS
NSE,STOCK,INDHOTEL,The Indian Hotels Company Limited,INE053A01029,EQ,INDHOTEL.NS
NSE,STOCK,INDIACEM,The India Cements Limited,INE383A01012,EQ,INDIACEM.NS
NSE,STOCK,INDIAGLYCO,India Glycols Limited,INE560A01023,BE,INDIAGLYCO.NS
NSE,STOCK,INDIAMART,Indiamart Intermesh Limited,INE933S01016,EQ,INDIAMART.NS
NSE,STOCK,INDIANB,Indian Bank,INE562A01011,EQ,INDIANB.NS
NSE,STOCK,INDIANCARD,Indian Card Clothing Company Limited,INE061A01014,EQ,INDIANCARD.NS
NSE,STOCK,INDIANHUME,Indian Hume Pipe Company Limited,INE323C01030,EQ,INDIANHUME.NS
NSE,STOCK,INDIASHLTR,India Shelter Finance Corporation Limited,INE922K01024,EQ,INDIASHLTR.NS
NSE,STOCK,INDIGO,InterGlobe Aviation Limited,INE646L01027,EQ,INDIGO.NS
NSE,STOCK,INDIGOPNTS,Indigo Paints Limited,INE09VQ01012,EQ,INDIGOPNTS.NS
NSE,STOCK,INDIQUBE,Indiqube Spaces Limited,INE06ST01018,EQ,INDIQUBE.NS
NSE,STOCK,INDNIPPON,India Nippon Electricals Limited,INE092B01025,EQ,INDNIPPON.NS
NSE,STOCK,INDOAMIN,Indo Amines Limited,INE760F01028,BE,INDOAMIN.NS
NSE,STOCK,INDOBORAX,Indo Borax & Chemicals Limited,INE803D01021,EQ,INDOBORAX.NS
NSE,STOCK,INDOCO,Indoco Remedies Limited,INE873D01024,EQ,INDOCO.NS
NSE,STOCK,INDOFARM,Indo Farm Equipment Limited,INE622H01018,EQ,INDOFARM.NS
NSE,STOCK,INDOKEM,Indokem Limited,INE716F01012,EQ,INDOKEM.NS
NSE,STOCK,INDOMIM,INDO-MIM Limited,INE084101034,EQ,INDOMIM.NS
NSE,STOCK,INDORAMA,Indo Rama Synthetics (India) Limited,INE156A01020,EQ,INDORAMA.NS
NSE,STOCK,INDOSTAR,IndoStar Capital Finance Limited,INE896L01010,EQ,INDOSTAR.NS
NSE,STOCK,INDOTECH,Indo Tech Transformers Limited,INE332H01014,EQ,INDOTECH.NS
NSE,STOCK,INDOTHAI,Indo Thai Securities Limited,INE337M01021,EQ,INDOTHAI.NS
NSE,STOCK,INDOUS,Indo Us Biotech Limited,INE250Z01010,EQ,INDOUS.NS
NSE,STOCK,INDOWIND,Indowind Energy Limited,INE227G01018,EQ,INDOWIND.NS
NSE,STOCK,INDPRUD,Industrial & Prudential Investment Company Limited,INE620D01011,EQ,INDPRUD.NS
NSE,STOCK,INDRAMEDCO,Indraprastha Medical Corporation Limited,INE681B01017,EQ,INDRAMEDCO.NS
NSE,STOCK,INDSWFTLAB,Ind-Swift Laboratories Limited,INE915B01019,EQ,INDSWFTLAB.NS
NSE,STOCK,INDTERRAIN,Indian Terrain Fashions Limited,INE611L01021,EQ,INDTERRAIN.NS
NSE,STOCK,INDUSINDBK,IndusInd Bank Limited,INE095A01012,EQ,INDUSINDBK.NS
NSE,STOCK,INDUSTOWER,Indus Towers Limited,INE121J01017,EQ,INDUSTOWER.NS
NSE,STOCK,INFOBEAN,InfoBeans Technologies Limited,INE344S01016,EQ,INFOBEAN.NS
NSE,STOCK,INFOMEDIA,Infomedia Press Limited,INE669A01022,EQ,INFOMEDIA.NS
NSE,STOCK,INFY,Infosys Limited,INE009A01021,EQ,INFY.NS
NSE,STOCK,INGERRAND,Ingersoll Rand (India) Limited,INE177A01018,EQ,INGERRAND.NS
NSE,STOCK,INNOVACAP,Innova Captab Limited,INE0DUT01020,EQ,INNOVACAP.NS
NSE,STOCK,INNOVANA,Innovana Thinklabs Limited,INE403Y01018,EQ,INNOVANA.NS
NSE,STOCK,INNOVISION,Innovision Limited,INE0ADB01012,EQ,INNOVISION.NS
NSE,STOCK,INOXGREEN,Inox Green Energy Services Limited,INE510W01014,EQ,INOXGREEN.NS
NSE,STOCK,INOXINDIA,INOX India Limited,INE616N01034,EQ,INOXINDIA.NS
NSE,STOCK,INOXWIND,Inox Wind Limited,INE066P01011,EQ,INOXWIND.NS
NSE,STOCK,INSECTICID,Insecticides (India) Limited,INE070I01018,EQ,INSECTICID.NS
NSE,STOCK,INSPIRISYS,Inspirisys Solutions Limited,INE020G01017,EQ,INSPIRISYS.NS
NSE,STOCK,INTELLECT,Intellect Design Arena Limited,INE306R01017,EQ,INTELLECT.NS
NSE,STOCK,INTENTECH,Intense Technologies Limited,INE781A01025,EQ,INTENTECH.NS
NSE,STOCK,INTERARCH,Interarch Building Solutions Limited,INE00M901018,EQ,INTERARCH.NS
NSE,STOCK,INTLCONV,International Conveyors Limited,INE575C01027,EQ,INTLCONV.NS
NSE,STOCK,INVENTURE,Inventure Growth & Securities Limited,INE878H01024,EQ,INVENTURE.NS
NSE,STOCK,INVPRECQ,Investment & Precision Castings Limited,INE155E01016,BE,INVPRECQ.NS
NSE,STOCK,IOB,Indian Overseas Bank,INE565A01014,EQ,IOB.NS
NSE,STOCK,IOC,Indian Oil Corporation Limited,INE242A01010,EQ,IOC.NS
NSE,STOCK,IOLCP,IOL Chemicals and Pharmaceuticals Limited,INE485C01029,EQ,IOLCP.NS
NSE,STOCK,IONEXCHANG,ION Exchange (India) Limited,INE570A01022,EQ,IONEXCHANG.NS
NSE,STOCK,IPCALAB,IPCA Laboratories Limited,INE571A01038,EQ,IPCALAB.NS
NSE,STOCK,IPL,India Pesticides Limited,INE0D6701023,EQ,IPL.NS
NSE,STOCK,IPRINGLTD,IP Rings Limited,INE558A01019,EQ,IPRINGLTD.NS
NSE,STOCK,IRB,IRB Infrastructure Developers Limited,INE821I01022,EQ,IRB.NS
NSE,STOCK,IRCON,Ircon International Limited,INE962Y01021,EQ,IRCON.NS
NSE,STOCK,IRCTC,Indian Railway Catering And Tourism Corporation Limited,INE335Y01020,EQ,IRCTC.NS
NSE,STOCK,IREDA,Indian Renewable Energy Development Agency Limited,INE202E01016,EQ,IREDA.NS
NSE,STOCK,IRFC,Indian Railway Finance Corporation Limited,INE053F01010,EQ,IRFC.NS
NSE,STOCK,IRIS,IRIS RegTech Solutions Limited,INE864K01010,EQ,IRIS.NS
NSE,STOCK,IRISDOREME,Iris Clothings Limited,INE01GN01025,EQ,IRISDOREME.NS
NSE,STOCK,IRMENERGY,IRM Energy Limited,INE07U701015,EQ,IRMENERGY.NS
NSE,STOCK,ISFT,Intrasoft Technologies Limited,INE566K01011,EQ,ISFT.NS
NSE,STOCK,ISGEC,Isgec Heavy Engineering Limited,INE858B01029,EQ,ISGEC.NS
NSE,STOCK,ISHANCH,Ishan Dyes and Chemicals Limited,INE561M01018,EQ,ISHANCH.NS
NSE,STOCK,ISTLTD,I S T Limited,INE684B01029,EQ,ISTLTD.NS
NSE,STOCK,ITC,ITC Limited,INE154A01025,EQ,ITC.NS
NSE,STOCK,ITCHOTELS,ITC Hotels Limited,INE379A01028,EQ,ITCHOTELS.NS
NSE,STOCK,ITDC,India Tourism Development Corporation Limited,INE353K01014,EQ,ITDC.NS
NSE,STOCK,ITI,ITI Limited,INE248A01017,EQ,ITI.NS
NSE,STOCK,ITL,ITL Industries Limited,INE478D01014,EQ,ITL.NS
NSE,STOCK,IVALUE,Ivalue Infosolutions Limited,INE056801025,EQ,IVALUE.NS
NSE,STOCK,IVC,IL&FS Investment Managers Limited,INE050B01023,EQ,IVC.NS
NSE,STOCK,IVP,IVP Limited,INE043C01018,BE,IVP.NS
NSE,STOCK,IWP,The Indian Wood Products Company Limited,INE586E01020,EQ,IWP.NS
NSE,STOCK,IXIGO,Le Travenues Technology Limited,INE0HV901016,EQ,IXIGO.NS
NSE,STOCK,IZMO,IZMO Limited,INE848A01014,EQ,IZMO.NS
NSE,STOCK,J&KBANK,The Jammu & Kashmir Bank Limited,INE168A01041,EQ,J&KBANK.NS
NSE,STOCK,JAGRAN,Jagran Prakashan Limited,INE199G01027,EQ,JAGRAN.NS
NSE,STOCK,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,INE048B01035,EQ,JAGSNPHARM.NS
NSE,STOCK,JAIBALAJI,Jai Balaji Industries Limited,INE091G01026,EQ,JAIBALAJI.NS
NSE,STOCK,JAICORPLTD,Jai Corp Limited,INE070D01027,EQ,JAICORPLTD.NS
NSE,STOCK,JAINREC,Jain Resource Recycling Limited,INE0YD401026,EQ,JAINREC.NS
NSE,STOCK,JAIPURKURT,Nandani Creation Limited,INE696V01013,EQ,JAIPURKURT.NS
NSE,STOCK,JAMNAAUTO,Jamna Auto Industries Limited,INE039C01032,EQ,JAMNAAUTO.NS
NSE,STOCK,JARO,Jaro Institute of Technology Management and Research Limited,INE00YJ01010,EQ,JARO.NS
NSE,STOCK,JASH,Jash Engineering Limited,INE039O01029,EQ,JASH.NS
NSE,STOCK,JAYAGROGN,Jayant Agro Organics Limited,INE785A01026,EQ,JAYAGROGN.NS
NSE,STOCK,JAYBARMARU,Jay Bharat Maruti Limited,INE571B01036,EQ,JAYBARMARU.NS
NSE,STOCK,JAYKAY,Jaykay Enterprises Limited,INE903A01025,EQ,JAYKAY.NS
NSE,STOCK,JAYKAY-RE1,Jaykay Enterprises Limited-RE,INE903A20025,BE,JAYKAY-RE1.NS
NSE,STOCK,JAYNECOIND,Jayaswal Neco Industries Limited,INE854B01010,EQ,JAYNECOIND.NS
NSE,STOCK,JAYSREETEA,Jayshree Tea & Industries Limited,INE364A01020,EQ,JAYSREETEA.NS
NSE,STOCK,JBMA,JBM Auto Limited,INE927D01051,EQ,JBMA.NS
NSE,STOCK,JENBURPH,Jenburkt Pharmaceuticals Limited,INE354A01013,EQ,JENBURPH.NS
NSE,STOCK,JETFREIGHT,Jet Freight Logistics Limited,INE982V01025,EQ,JETFREIGHT.NS
NSE,STOCK,JGCHEM,J.G.Chemicals Limited,INE0MB501011,EQ,JGCHEM.NS
NSE,STOCK,JHS,JHS Svendgaard Laboratories Limited,INE544H01014,EQ,JHS.NS
NSE,STOCK,JINDALPHOT,Jindal Photo Limited,INE796G01012,EQ,JINDALPHOT.NS
NSE,STOCK,JINDALPOLY,Jindal Poly Films Limited,INE197D01010,EQ,JINDALPOLY.NS
NSE,STOCK,JINDALSAW,Jindal Saw Limited,INE324A01032,EQ,JINDALSAW.NS
NSE,STOCK,JINDALSTEL,JINDAL STEEL LIMITED,INE749A01030,EQ,JINDALSTEL.NS
NSE,STOCK,JINDRILL,Jindal Drilling And Industries Limited,INE742C01031,EQ,JINDRILL.NS
NSE,STOCK,JINDWORLD,Jindal Worldwide Limited,INE247D01039,EQ,JINDWORLD.NS
NSE,STOCK,JIOFIN,Jio Financial Services Limited,INE758E01017,EQ,JIOFIN.NS
NSE,STOCK,JISLDVREQS,Jain Irrigation Systems Limited,IN9175A01010,EQ,JISLDVREQS.NS
NSE,STOCK,JISLJALEQS,Jain Irrigation Systems Limited,INE175A01038,EQ,JISLJALEQS.NS
NSE,STOCK,JITFINFRA,JITF Infralogistics Limited,INE863T01013,EQ,JITFINFRA.NS
NSE,STOCK,JKCEMENT,JK Cement Limited,INE823G01014,EQ,JKCEMENT.NS
NSE,STOCK,JKIL,J.Kumar Infraprojects Limited,INE576I01022,EQ,JKIL.NS
NSE,STOCK,JKIPL,Jinkushal Industries Limited,INE1FF001016,EQ,JKIPL.NS
NSE,STOCK,JKLAKSHMI,JK Lakshmi Cement Limited,INE786A01032,EQ,JKLAKSHMI.NS
NSE,STOCK,JKPAPER,JK Paper Limited,INE789E01012,EQ,JKPAPER.NS
NSE,STOCK,JKTYRE,JK Tyre & Industries Limited,INE573A01042,EQ,JKTYRE.NS
NSE,STOCK,JLHL,Jupiter Life Line Hospitals Limited,INE682M01020,EQ,JLHL.NS
NSE,STOCK,JMA,Jullundur Motor Agency (Delhi) Limited,INE412C01023,EQ,JMA.NS
NSE,STOCK,JMFINANCIL,JM Financial Limited,INE780C01023,EQ,JMFINANCIL.NS
NSE,STOCK,JNKINDIA,JNK India Limited,INE0OAF01028,EQ,JNKINDIA.NS
NSE,STOCK,JNPR,Juniper Green Energy Limited,INE05C901015,EQ,JNPR.NS
NSE,STOCK,JOCIL,Jocil Limited,INE839G01010,BE,JOCIL.NS
NSE,STOCK,JPOLYINVST,Jindal Poly Investment and Finance Company Limited,INE147P01019,EQ,JPOLYINVST.NS
NSE,STOCK,JPPOWER,Jaiprakash Power Ventures Limited,INE351F01018,EQ,JPPOWER.NS
NSE,STOCK,JSFB,Jana Small Finance Bank Limited,INE953L01027,EQ,JSFB.NS
NSE,STOCK,JSL,Jindal Stainless Limited,INE220G01021,EQ,JSL.NS
NSE,STOCK,JSLL,Jeena Sikho Lifecare Limited,INE0J5801029,EQ,JSLL.NS
NSE,STOCK,JSWCEMENT,JSW Cement Limited,INE718I01012,EQ,JSWCEMENT.NS
NSE,STOCK,JSWDULUX,JSW Dulux Limited,INE133A01011,EQ,JSWDULUX.NS
NSE,STOCK,JSWENERGY,JSW Energy Limited,INE121E01018,EQ,JSWENERGY.NS
NSE,STOCK,JSWHL,JSW Holdings Limited,INE824G01012,EQ,JSWHL.NS
NSE,STOCK,JSWINFRA,JSW Infrastructure Limited,INE880J01026,EQ,JSWINFRA.NS
NSE,STOCK,JSWSTEEL,JSW Steel Limited,INE019A01038,EQ,JSWSTEEL.NS
NSE,STOCK,JTEKTINDIA,Jtekt India Limited,INE643A01035,EQ,JTEKTINDIA.NS
NSE,STOCK,JTLIND,JTL INDUSTRIES LIMITED,INE391J01032,EQ,JTLIND.NS
NSE,STOCK,JUBLCPL,Jubilant Agri and Consumer Products Limited,INE03CC01015,EQ,JUBLCPL.NS
NSE,STOCK,JUBLFOOD,Jubilant Foodworks Limited,INE797F01020,EQ,JUBLFOOD.NS
NSE,STOCK,JUBLINGREA,Jubilant Ingrevia Limited,INE0BY001018,EQ,JUBLINGREA.NS
NSE,STOCK,JUBLPHARMA,Jubilant Pharmova Limited,INE700A01033,EQ,JUBLPHARMA.NS
NSE,STOCK,JUNIPER,Juniper Hotels Limited,INE696F01016,EQ,JUNIPER.NS
NSE,STOCK,JUSTDIAL,Just Dial Limited,INE599M01018,EQ,JUSTDIAL.NS
NSE,STOCK,JWL,Jupiter Wagons Limited,INE209L01016,EQ,JWL.NS
NSE,STOCK,JYOTHYLAB,Jyothy Labs Limited,INE668F01031,EQ,JYOTHYLAB.NS
NSE,STOCK,JYOTICNC,Jyoti CNC Automation Limited,INE980O01024,EQ,JYOTICNC.NS
NSE,STOCK,JYOTIRES,Jyoti Resins & Adhesives Limited,INE577D01013,EQ,JYOTIRES.NS
NSE,STOCK,JYOTISTRUC,Jyoti Structures Limited,INE197A01024,EQ,JYOTISTRUC.NS
NSE,STOCK,KABRAEXTRU,Kabra Extrusion Technik Limited,INE900B01029,EQ,KABRAEXTRU.NS
NSE,STOCK,KAJARIACER,Kajaria Ceramics Limited,INE217B01036,EQ,KAJARIACER.NS
NSE,STOCK,KAKATCEM,Kakatiya Cement Sugar & Industries Limited,INE437B01014,EQ,KAKATCEM.NS
NSE,STOCK,KALAMANDIR,Sai Silks (Kalamandir) Limited,INE438K01021,EQ,KALAMANDIR.NS
NSE,STOCK,KALPATARU,Kalpataru Limited,INE227J01012,EQ,KALPATARU.NS
NSE,STOCK,KALYANI,Kalyani Commercials Limited,INE610E01010,BE,KALYANI.NS
NSE,STOCK,KALYANIFRG,Kalyani Forge Limited,INE314G01014,BE,KALYANIFRG.NS
NSE,STOCK,KALYANKJIL,Kalyan Jewellers India Limited,INE303R01014,EQ,KALYANKJIL.NS
NSE,STOCK,KAMAHOLD,Kama Holdings Limited,INE411F01010,EQ,KAMAHOLD.NS
NSE,STOCK,KAMANWALA,Kamanwala Housing Construction Limited,INE344D01018,EQ,KAMANWALA.NS
NSE,STOCK,KAMATHOTEL,Kamat Hotels (I) Limited,INE967C01018,EQ,KAMATHOTEL.NS
NSE,STOCK,KAMDHENU,Kamdhenu Limited,INE390H01020,BE,KAMDHENU.NS
NSE,STOCK,KAMOPAINTS,Kamdhenu Ventures Limited,INE0BTI01037,EQ,KAMOPAINTS.NS
NSE,STOCK,KANANIIND,Kanani Industries Limited,INE879E01037,EQ,KANANIIND.NS
NSE,STOCK,KANCHI,Kanchi Karpooram Limited,INE081G01019,EQ,KANCHI.NS
NSE,STOCK,KANCOTEA,Kanco Tea & Industries Limited,INE398L01017,EQ,KANCOTEA.NS
NSE,STOCK,KANORICHEM,Kanoria Chemicals & Industries Limited,INE138C01024,BE,KANORICHEM.NS
NSE,STOCK,KANPRPLA,Kanpur Plastipack Limited,INE694E01014,EQ,KANPRPLA.NS
NSE,STOCK,KANSAINER,Kansai Nerolac Paints Limited,INE531A01024,EQ,KANSAINER.NS
NSE,STOCK,KAPSTON,Kapston Services Limited,INE542Z01028,EQ,KAPSTON.NS
NSE,STOCK,KARMAENG,Karma Energy Limited,INE725L01011,EQ,KARMAENG.NS
NSE,STOCK,KARURVYSYA,Karur Vysya Bank Limited,INE036D01028,EQ,KARURVYSYA.NS
NSE,STOCK,KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,INE234I01028,BE,KAUSHALYA.NS
NSE,STOCK,KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,INE641C01019,EQ,KAVDEFENCE.NS
NSE,STOCK,KAYA,Kaya Limited,INE587G01015,BE,KAYA.NS
NSE,STOCK,KAYNES,Kaynes Technology India Limited,INE918Z01012,EQ,KAYNES.NS
NSE,STOCK,KCP,KCP Limited,INE805C01028,EQ,KCP.NS
NSE,STOCK,KCPSUGIND,KCP Sugar and Industries Corporation Limited,INE790B01024,BE,KCPSUGIND.NS
NSE,STOCK,KDDL,KDDL Limited,INE291D01011,EQ,KDDL.NS
