variant,direction,signal_date,entry_date,exit_date,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime,rsi,extension_pct,symbol,exchange,data_symbol
EMA_MACD,LONG,2026-08-10,2026-08-11,2026-08-13,214.0,208.65,224.70000000000002,224.70000000000002,TARGET,3,5.000000000000008,4.850000000000008,BULL,55.79166123852891,2.622379207377364,HFCL,NSE,HFCL.NS
RSI_ZONE,SHORT,2024-12-17,2024-12-18,2024-12-20,121.36000061035156,124.39400062561035,115.29200057983398,115.29200057983398,TARGET,3,5.000000000000003,4.850000000000002,NEUTRAL,38.3285547330725,2.814416960574399,HFCL,NSE,HFCL.NS
RSI_ZONE,LONG,2025-05-15,2025-05-16,2025-05-16,90.8000030517578,88.53000297546384,95.34000320434569,88.53000297546384,STOP_LOSS,1,-2.5000000000000098,-2.6500000000000097,NEUTRAL,63.69123123590299,6.607653703458202,HFCL,NSE,HFCL.NS
RSI_ZONE,SHORT,2025-06-19,2025-06-20,2025-06-20,79.37000274658203,81.35425281524658,75.40150260925293,81.35425281524658,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,35.51628471384001,4.186980105227991,HFCL,NSE,HFCL.NS
RSI_ZONE,SHORT,2026-01-13,2026-01-14,2026-01-14,62.68000030517578,64.24700031280517,59.54600028991699,64.24700031280517,STOP_LOSS,1,-2.4999999999999907,-2.6499999999999906,BULL,39.19569007274631,3.082997520659312,HFCL,NSE,HFCL.NS
RSI_ZONE,LONG,2026-03-12,2026-03-13,2026-03-13,76.0,74.1,79.8,74.1,STOP_LOSS,1,-2.5000000000000075,-2.6500000000000075,BEAR,62.74916016341111,4.046730915813185,HFCL,NSE,HFCL.NS
EXT_3,SHORT,2024-12-17,2024-12-18,2024-12-20,121.36000061035156,124.39400062561035,115.29200057983398,115.29200057983398,TARGET,3,5.000000000000003,4.850000000000002,NEUTRAL,38.3285547330725,2.814416960574399,HFCL,NSE,HFCL.NS
RSI_ZONE_EXT_3,SHORT,2024-12-17,2024-12-18,2024-12-20,121.36000061035156,124.39400062561035,115.29200057983398,115.29200057983398,TARGET,3,5.000000000000003,4.850000000000002,NEUTRAL,38.3285547330725,2.814416960574399,HFCL,NSE,HFCL.NS
RSI_ZONE_NO_NEUTRAL,SHORT,2026-01-13,2026-01-14,2026-01-14,62.68000030517578,64.24700031280517,59.54600028991699,64.24700031280517,STOP_LOSS,1,-2.4999999999999907,-2.6499999999999906,BULL,39.19569007274631,3.082997520659312,HFCL,NSE,HFCL.NS
RSI_ZONE_NO_NEUTRAL,LONG,2026-03-12,2026-03-13,2026-03-13,76.0,74.1,79.8,74.1,STOP_LOSS,1,-2.5000000000000075,-2.6500000000000075,BEAR,62.74916016341111,4.046730915813185,HFCL,NSE,HFCL.NS
BASE_CURRENT,SHORT,2025-02-17,2025-02-18,2025-02-28,103.8000030517578,106.39500312805174,98.6100028991699,98.6100028991699,TARGET,8,5.000000000000009,4.8500000000000085,NEUTRAL,37.244274348284954,3.144974868565658,VMM,NSE,VMM.NS
BASE_CURRENT,SHORT,2026-01-06,2026-01-07,2026-01-20,131.0,134.27499999999998,124.44999999999999,124.44999999999999,TARGET,10,5.000000000000009,4.8500000000000085,BULL,38.50585482319012,2.0350338489230233,VMM,NSE,VMM.NS
BASE_CURRENT,SHORT,2026-03-04,2026-03-05,2026-03-09,113.0,115.82499999999999,107.35,107.35,TARGET,3,5.000000000000005,4.850000000000005,BEAR,34.476339460752556,4.8567861643406705,VMM,NSE,VMM.NS
EMA_MACD,SHORT,2025-02-17,2025-02-18,2025-02-28,103.8000030517578,106.39500312805174,98.6100028991699,98.6100028991699,TARGET,8,5.000000000000009,4.8500000000000085,NEUTRAL,37.244274348284954,3.144974868565658,VMM,NSE,VMM.NS
EMA_MACD,SHORT,2026-01-06,2026-01-07,2026-01-20,131.0,134.27499999999998,124.44999999999999,124.44999999999999,TARGET,10,5.000000000000009,4.8500000000000085,BULL,38.50585482319012,2.0350338489230233,VMM,NSE,VMM.NS
EMA_MACD,SHORT,2026-03-04,2026-03-05,2026-03-09,113.0,115.82499999999999,107.35,107.35,TARGET,3,5.000000000000005,4.850000000000005,BEAR,34.476339460752556,4.8567861643406705,VMM,NSE,VMM.NS
EMA_MACD,SHORT,2026-07-08,2026-07-09,2026-07-10,116.29000091552734,119.19725093841552,110.47550086975097,119.19725093841552,STOP_LOSS,2,-2.499999999999995,-2.649999999999995,NEUTRAL,43.17414692338472,1.487192682289811,VMM,NSE,VMM.NS
EMA_MACD,SHORT,2026-07-13,2026-07-14,2026-07-17,116.1500015258789,119.05375156402587,110.34250144958496,110.34250144958496,TARGET,4,5.000000000000003,4.850000000000002,NEUTRAL,44.917177201099214,0.915747475232017,VMM,NSE,VMM.NS
RSI_ZONE,SHORT,2025-02-17,2025-02-18,2025-02-28,103.8000030517578,106.39500312805174,98.6100028991699,98.6100028991699,TARGET,8,5.000000000000009,4.8500000000000085,NEUTRAL,37.244274348284954,3.144974868565658,VMM,NSE,VMM.NS
RSI_ZONE,SHORT,2026-01-06,2026-01-07,2026-01-20,131.0,134.27499999999998,124.44999999999999,124.44999999999999,TARGET,10,5.000000000000009,4.8500000000000085,BULL,38.50585482319012,2.0350338489230233,VMM,NSE,VMM.NS
RSI_ZONE,SHORT,2026-03-04,2026-03-05,2026-03-09,113.0,115.82499999999999,107.35,107.35,TARGET,3,5.000000000000005,4.850000000000005,BEAR,34.476339460752556,4.8567861643406705,VMM,NSE,VMM.NS
EXT_3,SHORT,2026-01-06,2026-01-07,2026-01-20,131.0,134.27499999999998,124.44999999999999,124.44999999999999,TARGET,10,5.000000000000009,4.8500000000000085,BULL,38.50585482319012,2.0350338489230233,VMM,NSE,VMM.NS
EXT_3,SHORT,2026-03-06,2026-03-09,2026-03-10,108.0999984741211,110.80249843597412,102.69499855041504,110.80249843597412,STOP_LOSS,2,-2.4999999999999947,-2.6499999999999946,BEAR,37.02731641607617,2.705433836312238,VMM,NSE,VMM.NS
RSI_ZONE_EXT_3,SHORT,2026-01-06,2026-01-07,2026-01-20,131.0,134.27499999999998,124.44999999999999,124.44999999999999,TARGET,10,5.000000000000009,4.8500000000000085,BULL,38.50585482319012,2.0350338489230233,VMM,NSE,VMM.NS
RSI_ZONE_EXT_3,SHORT,2026-03-06,2026-03-09,2026-03-10,108.0999984741211,110.80249843597412,102.69499855041504,110.80249843597412,STOP_LOSS,2,-2.4999999999999947,-2.6499999999999946,BEAR,37.02731641607617,2.705433836312238,VMM,NSE,VMM.NS
RSI_ZONE_NO_NEUTRAL,SHORT,2026-01-06,2026-01-07,2026-01-20,131.0,134.27499999999998,124.44999999999999,124.44999999999999,TARGET,10,5.000000000000009,4.8500000000000085,BULL,38.50585482319012,2.0350338489230233,VMM,NSE,VMM.NS
RSI_ZONE_NO_NEUTRAL,SHORT,2026-03-04,2026-03-05,2026-03-09,113.0,115.82499999999999,107.35,107.35,TARGET,3,5.000000000000005,4.850000000000005,BEAR,34.476339460752556,4.8567861643406705,VMM,NSE,VMM.NS
RSI_ZONE_EXT_3_NO_NEUTRAL,SHORT,2026-01-06,2026-01-07,2026-01-20,131.0,134.27499999999998,124.44999999999999,124.44999999999999,TARGET,10,5.000000000000009,4.8500000000000085,BULL,38.50585482319012,2.0350338489230233,VMM,NSE,VMM.NS
RSI_ZONE_EXT_3_NO_NEUTRAL,SHORT,2026-03-06,2026-03-09,2026-03-10,108.0999984741211,110.80249843597412,102.69499855041504,110.80249843597412,STOP_LOSS,2,-2.4999999999999947,-2.6499999999999946,BEAR,37.02731641607617,2.705433836312238,VMM,NSE,VMM.NS
BASE_CURRENT,SHORT,2024-12-20,2024-12-23,2024-12-24,271.6499938964844,278.44124374389645,258.06749420166017,278.44124374389645,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,NEUTRAL,36.30366784676285,2.949038825266913,HINDCOPPER,NSE,HINDCOPPER.NS
BASE_CURRENT,SHORT,2024-12-26,2024-12-27,2024-12-30,265.0,271.625,251.75,251.75,TARGET,2,5.0,4.85,NEUTRAL,35.09828628277879,3.6407163010666452,HINDCOPPER,NSE,HINDCOPPER.NS
BASE_CURRENT,SHORT,2025-04-04,2025-04-07,2025-04-07,183.82000732421875,188.4155075073242,174.6290069580078,188.4155075073242,STOP_LOSS,1,-2.499999999999994,-2.6499999999999937,NEUTRAL,36.42714237220594,6.256350354570647,HINDCOPPER,NSE,HINDCOPPER.NS
BASE_CURRENT,LONG,2025-12-04,2025-12-05,2025-12-09,362.8999938964844,353.82749404907224,381.0449935913086,353.82749404907224,STOP_LOSS,3,-2.500000000000006,-2.650000000000006,BULL,66.51460933936539,5.946836815477206,HINDCOPPER,NSE,HINDCOPPER.NS
EMA_MACD,SHORT,2024-12-20,2024-12-23,2024-12-24,271.6499938964844,278.44124374389645,258.06749420166017,278.44124374389645,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,NEUTRAL,36.30366784676285,2.949038825266913,HINDCOPPER,NSE,HINDCOPPER.NS
EMA_MACD,SHORT,2025-04-04,2025-04-07,2025-04-07,183.82000732421875,188.4155075073242,174.6290069580078,188.4155075073242,STOP_LOSS,1,-2.499999999999994,-2.6499999999999937,NEUTRAL,36.42714237220594,6.256350354570647,HINDCOPPER,NSE,HINDCOPPER.NS
EMA_MACD,SHORT,2025-05-06,2025-05-07,2025-05-07,206.1999969482422,211.35499687194823,195.88999710083007,211.35499687194823,STOP_LOSS,1,-2.4999999999999947,-2.6499999999999946,NEUTRAL,43.379198319045464,2.767475868218206,HINDCOPPER,NSE,HINDCOPPER.NS
EMA_MACD,LONG,2025-05-14,2025-05-15,2025-05-15,232.5,226.6875,244.125,226.6875,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,59.978548428453614,4.566348799284563,HINDCOPPER,NSE,HINDCOPPER.NS
EMA_MACD,LONG,2025-12-02,2025-12-03,2025-12-04,342.0,333.45,359.1,359.1,TARGET,2,5.000000000000006,4.850000000000006,BULL,54.81647251794954,1.7326431356134517,HINDCOPPER,NSE,HINDCOPPER.NS
RSI_ZONE,SHORT,2024-12-20,2024-12-23,2024-12-24,271.6499938964844,278.44124374389645,258.06749420166017,278.44124374389645,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,NEUTRAL,36.30366784676285,2.949038825266913,HINDCOPPER,NSE,HINDCOPPER.NS
RSI_ZONE,SHORT,2024-12-26,2024-12-27,2024-12-30,265.0,271.625,251.75,251.75,TARGET,2,5.0,4.85,NEUTRAL,35.09828628277879,3.6407163010666452,HINDCOPPER,NSE,HINDCOPPER.NS
RSI_ZONE,SHORT,2025-04-04,2025-04-07,2025-04-07,183.82000732421875,188.4155075073242,174.6290069580078,188.4155075073242,STOP_LOSS,1,-2.499999999999994,-2.6499999999999937,NEUTRAL,36.42714237220594,6.256350354570647,HINDCOPPER,NSE,HINDCOPPER.NS
RSI_ZONE,SHORT,2025-04-08,2025-04-09,2025-04-09,190.0,194.74999999999997,180.5,194.74999999999997,STOP_LOSS,1,-2.499999999999985,-2.649999999999985,NEUTRAL,33.24025669626016,5.056349339091202,HINDCOPPER,NSE,HINDCOPPER.NS
EXT_3,SHORT,2024-12-20,2024-12-23,2024-12-24,271.6499938964844,278.44124374389645,258.06749420166017,278.44124374389645,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,NEUTRAL,36.30366784676285,2.949038825266913,HINDCOPPER,NSE,HINDCOPPER.NS
EXT_3,SHORT,2025-04-09,2025-04-11,2025-04-15,202.8000030517578,207.87000312805174,192.6600028991699,207.87000312805174,STOP_LOSS,2,-2.499999999999989,-2.649999999999989,NEUTRAL,36.33720717648094,2.178017570526456,HINDCOPPER,NSE,HINDCOPPER.NS
RSI_ZONE_EXT_3,SHORT,2024-12-20,2024-12-23,2024-12-24,271.6499938964844,278.44124374389645,258.06749420166017,278.44124374389645,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,NEUTRAL,36.30366784676285,2.949038825266913,HINDCOPPER,NSE,HINDCOPPER.NS
RSI_ZONE_EXT_3,SHORT,2025-04-09,2025-04-11,2025-04-15,202.8000030517578,207.87000312805174,192.6600028991699,207.87000312805174,STOP_LOSS,2,-2.499999999999989,-2.649999999999989,NEUTRAL,36.33720717648094,2.178017570526456,HINDCOPPER,NSE,HINDCOPPER.NS
BASE_CURRENT,SHORT,2024-11-14,2024-11-18,2024-11-18,50.5,51.762499999999996,47.974999999999994,51.762499999999996,STOP_LOSS,1,-2.4999999999999916,-2.6499999999999915,NEUTRAL,37.08638019962896,2.5976661370219425,MAHABANK,NSE,MAHABANK.NS
BASE_CURRENT,LONG,2025-04-21,2025-04-22,2025-04-23,51.59999847412109,50.30999851226806,54.17999839782714,50.30999851226806,STOP_LOSS,2,-2.5000000000000004,-2.6500000000000004,NEUTRAL,64.74339711902243,5.366190875179304,MAHABANK,NSE,MAHABANK.NS
BASE_CURRENT,LONG,2025-11-19,2025-11-20,2025-11-20,61.400001525878906,59.86500148773193,64.47000160217286,59.86500148773193,STOP_LOSS,1,-2.5000000000000044,-2.6500000000000044,BULL,60.535007284015585,2.2460823946683672,MAHABANK,NSE,MAHABANK.NS
EMA_MACD,SHORT,2024-11-14,2024-11-18,2024-11-18,50.5,51.762499999999996,47.974999999999994,51.762499999999996,STOP_LOSS,1,-2.4999999999999916,-2.6499999999999915,NEUTRAL,37.08638019962896,2.5976661370219425,MAHABANK,NSE,MAHABANK.NS
EMA_MACD,LONG,2024-11-28,2024-11-29,2024-12-12,57.0,55.574999999999996,59.85,55.574999999999996,STOP_LOSS,10,-2.5000000000000075,-2.6500000000000075,NEUTRAL,59.97569438027264,2.9440122525621044,MAHABANK,NSE,MAHABANK.NS
EMA_MACD,LONG,2025-04-21,2025-04-22,2025-04-23,51.59999847412109,50.30999851226806,54.17999839782714,50.30999851226806,STOP_LOSS,2,-2.5000000000000004,-2.6500000000000004,NEUTRAL,64.74339711902243,5.366190875179304,MAHABANK,NSE,MAHABANK.NS
EMA_MACD,LONG,2025-11-18,2025-11-19,2025-11-21,60.45000076293945,58.93875074386597,63.472500801086426,58.93875074386597,STOP_LOSS,3,-2.5,-2.65,BULL,58.41129503428628,2.206553332523866,MAHABANK,NSE,MAHABANK.NS
EMA_MACD,LONG,2026-04-09,2026-04-10,2026-04-13,70.5,68.7375,74.025,68.7375,STOP_LOSS,2,-2.500000000000004,-2.650000000000004,BEAR,58.15859562111722,3.0800286945332886,MAHABANK,NSE,MAHABANK.NS
RSI_ZONE,SHORT,2024-11-14,2024-11-18,2024-11-18,50.5,51.762499999999996,47.974999999999994,51.762499999999996,STOP_LOSS,1,-2.4999999999999916,-2.6499999999999915,NEUTRAL,37.08638019962896,2.5976661370219425,MAHABANK,NSE,MAHABANK.NS
RSI_ZONE,LONG,2025-04-21,2025-04-22,2025-04-23,51.59999847412109,50.30999851226806,54.17999839782714,50.30999851226806,STOP_LOSS,2,-2.5000000000000004,-2.6500000000000004,NEUTRAL,64.74339711902243,5.366190875179304,MAHABANK,NSE,MAHABANK.NS
RSI_ZONE,LONG,2025-11-19,2025-11-20,2025-11-20,61.400001525878906,59.86500148773193,64.47000160217286,59.86500148773193,STOP_LOSS,1,-2.5000000000000044,-2.6500000000000044,BULL,60.535007284015585,2.2460823946683672,MAHABANK,NSE,MAHABANK.NS
EXT_3,SHORT,2024-11-14,2024-11-18,2024-11-18,50.5,51.762499999999996,47.974999999999994,51.762499999999996,STOP_LOSS,1,-2.4999999999999916,-2.6499999999999915,NEUTRAL,37.08638019962896,2.5976661370219425,MAHABANK,NSE,MAHABANK.NS
EXT_3,LONG,2025-04-22,2025-04-23,2025-04-23,50.84000015258789,49.56900014877319,53.38200016021729,49.56900014877319,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,NEUTRAL,62.80520296008018,2.980357289853818,MAHABANK,NSE,MAHABANK.NS
EXT_3,LONG,2025-11-19,2025-11-20,2025-11-20,61.400001525878906,59.86500148773193,64.47000160217286,59.86500148773193,STOP_LOSS,1,-2.5000000000000044,-2.6500000000000044,BULL,60.535007284015585,2.2460823946683672,MAHABANK,NSE,MAHABANK.NS
RSI_ZONE_EXT_3,SHORT,2024-11-14,2024-11-18,2024-11-18,50.5,51.762499999999996,47.974999999999994,51.762499999999996,STOP_LOSS,1,-2.4999999999999916,-2.6499999999999915,NEUTRAL,37.08638019962896,2.5976661370219425,MAHABANK,NSE,MAHABANK.NS
RSI_ZONE_EXT_3,LONG,2025-04-22,2025-04-23,2025-04-23,50.84000015258789,49.56900014877319,53.38200016021729,49.56900014877319,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,NEUTRAL,62.80520296008018,2.980357289853818,MAHABANK,NSE,MAHABANK.NS
RSI_ZONE_EXT_3,LONG,2025-11-19,2025-11-20,2025-11-20,61.400001525878906,59.86500148773193,64.47000160217286,59.86500148773193,STOP_LOSS,1,-2.5000000000000044,-2.6500000000000044,BULL,60.535007284015585,2.2460823946683672,MAHABANK,NSE,MAHABANK.NS
RSI_ZONE_NO_NEUTRAL,LONG,2025-11-19,2025-11-20,2025-11-20,61.400001525878906,59.86500148773193,64.47000160217286,59.86500148773193,STOP_LOSS,1,-2.5000000000000044,-2.6500000000000044,BULL,60.535007284015585,2.2460823946683672,MAHABANK,NSE,MAHABANK.NS
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2025-11-19,2025-11-20,2025-11-20,61.400001525878906,59.86500148773193,64.47000160217286,59.86500148773193,STOP_LOSS,1,-2.5000000000000044,-2.6500000000000044,BULL,60.535007284015585,2.2460823946683672,MAHABANK,NSE,MAHABANK.NS
BASE_CURRENT,SHORT,2024-12-20,2024-12-23,2024-12-27,108.6750030517578,111.39187812805173,103.24125289916991,111.39187812805173,STOP_LOSS,4,-2.499999999999987,-2.649999999999987,NEUTRAL,37.69829923185375,2.4910308265988954,ASHOKLEY,NSE,ASHOKLEY.NS
BASE_CURRENT,LONG,2025-01-03,2025-01-06,2025-01-06,117.0,114.075,122.85000000000001,114.075,STOP_LOSS,1,-2.499999999999998,-2.6499999999999977,NEUTRAL,60.155851449532214,2.214716920096332,ASHOKLEY,NSE,ASHOKLEY.NS
BASE_CURRENT,SHORT,2025-01-09,2025-01-10,2025-01-13,107.19499969482422,109.87487468719482,101.835249710083,101.835249710083,TARGET,2,5.000000000000003,4.850000000000002,NEUTRAL,38.88965884914965,3.339421866369854,ASHOKLEY,NSE,ASHOKLEY.NS
BASE_CURRENT,LONG,2025-04-17,2025-04-21,2025-04-23,109.72000122070312,106.97700119018555,115.20600128173828,115.20600128173828,TARGET,3,5.0,4.85,NEUTRAL,60.05780577970414,2.638672216891238,ASHOKLEY,NSE,ASHOKLEY.NS
BASE_CURRENT,LONG,2025-06-25,2025-06-26,2025-07-10,122.3499984741211,119.29124851226807,128.46749839782714,124.9000015258789,TIME_EXIT,11,2.0841872362566294,1.9341872362566295,BULL,63.91337257450532,2.068150338285883,ASHOKLEY,NSE,ASHOKLEY.NS
BASE_CURRENT,LONG,2025-08-18,2025-08-19,2025-08-19,131.75999450683594,128.46599464416502,138.34799423217774,128.46599464416502,STOP_LOSS,1,-2.500000000000013,-2.650000000000013,NEUTRAL,67.73652616489227,6.140402847943073,ASHOKLEY,NSE,ASHOKLEY.NS
BASE_CURRENT,SHORT,2026-04-30,2026-05-01,2026-05-06,162.08999633789062,166.14224624633786,153.9854965209961,166.14224624633786,STOP_LOSS,4,-2.4999999999999822,-2.649999999999982,BEAR,39.65832691890841,2.686929494010575,ASHOKLEY,NSE,ASHOKLEY.NS
BASE_CURRENT,LONG,2026-07-31,2026-08-03,2026-08-05,169.27999877929688,165.04799880981446,177.74399871826174,177.74399871826174,TARGET,3,5.00000000000001,4.850000000000009,NEUTRAL,64.9161932996646,4.020736417629549,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,SHORT,2024-12-20,2024-12-23,2024-12-27,108.6750030517578,111.39187812805173,103.24125289916991,111.39187812805173,STOP_LOSS,4,-2.499999999999987,-2.649999999999987,NEUTRAL,37.69829923185375,2.4910308265988954,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,LONG,2025-01-03,2025-01-06,2025-01-06,117.0,114.075,122.85000000000001,114.075,STOP_LOSS,1,-2.499999999999998,-2.6499999999999977,NEUTRAL,60.155851449532214,2.214716920096332,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,SHORT,2025-01-09,2025-01-10,2025-01-13,107.19499969482422,109.87487468719482,101.835249710083,101.835249710083,TARGET,2,5.000000000000003,4.850000000000002,NEUTRAL,38.88965884914965,3.339421866369854,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,SHORT,2025-03-06,2025-03-07,2025-03-11,105.20999908447266,107.84024906158446,99.94949913024902,99.94949913024902,TARGET,3,5.0,4.85,NEUTRAL,45.54648635301094,0.46755885155266036,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,LONG,2025-04-17,2025-04-21,2025-04-23,109.72000122070312,106.97700119018555,115.20600128173828,115.20600128173828,TARGET,3,5.0,4.85,NEUTRAL,60.05780577970414,2.638672216891238,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,LONG,2025-06-25,2025-06-26,2025-07-10,122.3499984741211,119.29124851226807,128.46749839782714,124.9000015258789,TIME_EXIT,11,2.0841872362566294,1.9341872362566295,BULL,63.91337257450532,2.068150338285883,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,LONG,2025-08-18,2025-08-19,2025-08-19,131.75999450683594,128.46599464416502,138.34799423217774,128.46599464416502,STOP_LOSS,1,-2.500000000000013,-2.650000000000013,NEUTRAL,67.73652616489227,6.140402847943073,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,LONG,2025-10-29,2025-10-30,2025-11-12,139.89999389648438,136.40249404907226,146.8949935913086,146.8949935913086,TARGET,9,5.000000000000008,4.850000000000008,BULL,55.28297549287391,0.3787714099430109,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,SHORT,2026-04-30,2026-05-01,2026-05-06,162.08999633789062,166.14224624633786,153.9854965209961,166.14224624633786,STOP_LOSS,4,-2.4999999999999822,-2.649999999999982,BEAR,39.65832691890841,2.686929494010575,ASHOKLEY,NSE,ASHOKLEY.NS
EMA_MACD,LONG,2026-07-31,2026-08-03,2026-08-05,169.27999877929688,165.04799880981446,177.74399871826174,177.74399871826174,TARGET,3,5.00000000000001,4.850000000000009,NEUTRAL,64.9161932996646,4.020736417629549,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE,SHORT,2024-12-20,2024-12-23,2024-12-27,108.6750030517578,111.39187812805173,103.24125289916991,111.39187812805173,STOP_LOSS,4,-2.499999999999987,-2.649999999999987,NEUTRAL,37.69829923185375,2.4910308265988954,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE,LONG,2025-01-03,2025-01-06,2025-01-06,117.0,114.075,122.85000000000001,114.075,STOP_LOSS,1,-2.499999999999998,-2.6499999999999977,NEUTRAL,60.155851449532214,2.214716920096332,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE,SHORT,2025-01-09,2025-01-10,2025-01-13,107.19499969482422,109.87487468719482,101.835249710083,101.835249710083,TARGET,2,5.000000000000003,4.850000000000002,NEUTRAL,38.88965884914965,3.339421866369854,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE,LONG,2025-04-17,2025-04-21,2025-04-23,109.72000122070312,106.97700119018555,115.20600128173828,115.20600128173828,TARGET,3,5.0,4.85,NEUTRAL,60.05780577970414,2.638672216891238,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE,LONG,2025-06-25,2025-06-26,2025-07-10,122.3499984741211,119.29124851226807,128.46749839782714,124.9000015258789,TIME_EXIT,11,2.0841872362566294,1.9341872362566295,BULL,63.91337257450532,2.068150338285883,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE,LONG,2025-08-21,2025-08-22,2025-08-29,131.00999450683594,127.73474464416503,137.56049423217775,127.73474464416503,STOP_LOSS,5,-2.5000000000000044,-2.6500000000000044,NEUTRAL,63.61554494026923,0.9520859662566389,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE,SHORT,2026-04-30,2026-05-01,2026-05-06,162.08999633789062,166.14224624633786,153.9854965209961,166.14224624633786,STOP_LOSS,4,-2.4999999999999822,-2.649999999999982,BEAR,39.65832691890841,2.686929494010575,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE,LONG,2026-07-31,2026-08-03,2026-08-05,169.27999877929688,165.04799880981446,177.74399871826174,177.74399871826174,TARGET,3,5.00000000000001,4.850000000000009,NEUTRAL,64.9161932996646,4.020736417629549,ASHOKLEY,NSE,ASHOKLEY.NS
EXT_3,SHORT,2024-12-20,2024-12-23,2024-12-27,108.6750030517578,111.39187812805173,103.24125289916991,111.39187812805173,STOP_LOSS,4,-2.499999999999987,-2.649999999999987,NEUTRAL,37.69829923185375,2.4910308265988954,ASHOKLEY,NSE,ASHOKLEY.NS
EXT_3,LONG,2025-01-03,2025-01-06,2025-01-06,117.0,114.075,122.85000000000001,114.075,STOP_LOSS,1,-2.499999999999998,-2.6499999999999977,NEUTRAL,60.155851449532214,2.214716920096332,ASHOKLEY,NSE,ASHOKLEY.NS
EXT_3,SHORT,2025-01-14,2025-01-15,2025-01-27,105.5250015258789,108.16312656402587,100.24875144958496,100.24875144958496,TARGET,9,5.000000000000003,4.850000000000002,NEUTRAL,39.618135894984654,0.8832138886704649,ASHOKLEY,NSE,ASHOKLEY.NS
EXT_3,LONG,2025-04-17,2025-04-21,2025-04-23,109.72000122070312,106.97700119018555,115.20600128173828,115.20600128173828,TARGET,3,5.0,4.85,NEUTRAL,60.05780577970414,2.638672216891238,ASHOKLEY,NSE,ASHOKLEY.NS
EXT_3,LONG,2025-06-25,2025-06-26,2025-07-10,122.3499984741211,119.29124851226807,128.46749839782714,124.9000015258789,TIME_EXIT,11,2.0841872362566294,1.9341872362566295,BULL,63.91337257450532,2.068150338285883,ASHOKLEY,NSE,ASHOKLEY.NS
EXT_3,LONG,2025-08-21,2025-08-22,2025-08-29,131.00999450683594,127.73474464416503,137.56049423217775,127.73474464416503,STOP_LOSS,5,-2.5000000000000044,-2.6500000000000044,NEUTRAL,63.61554494026923,0.9520859662566389,ASHOKLEY,NSE,ASHOKLEY.NS
EXT_3,SHORT,2026-04-30,2026-05-01,2026-05-06,162.08999633789062,166.14224624633786,153.9854965209961,166.14224624633786,STOP_LOSS,4,-2.4999999999999822,-2.649999999999982,BEAR,39.65832691890841,2.686929494010575,ASHOKLEY,NSE,ASHOKLEY.NS
EXT_3,LONG,2026-08-04,2026-08-05,2026-08-19,174.0,169.65,182.70000000000002,173.10000610351562,TIME_EXIT,11,-0.5172378715427443,-0.6672378715427443,BULL,67.79071174418742,2.9483243614811596,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE_EXT_3,SHORT,2024-12-20,2024-12-23,2024-12-27,108.6750030517578,111.39187812805173,103.24125289916991,111.39187812805173,STOP_LOSS,4,-2.499999999999987,-2.649999999999987,NEUTRAL,37.69829923185375,2.4910308265988954,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE_EXT_3,LONG,2025-01-03,2025-01-06,2025-01-06,117.0,114.075,122.85000000000001,114.075,STOP_LOSS,1,-2.499999999999998,-2.6499999999999977,NEUTRAL,60.155851449532214,2.214716920096332,ASHOKLEY,NSE,ASHOKLEY.NS
RSI_ZONE_EXT_3,SHORT,2025-01-14,2025-01-15,2025-01-27,105.5250015258789,108.16312656402587,100.24875144958496,100.24875144958496,TARGET,9,5.000000000000003,4.850000000000002,NEUTRAL,39.618135894984654,0.8832138886704649,ASHOKLEY,NSE,ASHOKLEY.NS
